simulation_time	physical_time	national_electricity_distribution_network.energy_sold_inside	national_electricity_distribution_network.energy_sold_outside	national_electricity_distribution_network.energy_bought_inside	national_electricity_distribution_network.energy_bought_outside	national_electricity_distribution_network.energy_erased_consumption	national_electricity_distribution_network.energy_erased_production	national_electricity_distribution_network.money_spent_inside	national_electricity_distribution_network.money_spent_outside	national_electricity_distribution_network.money_earned_inside	national_electricity_distribution_network.money_earned_outside	national_gas_distribution_network.energy_sold_inside	national_gas_distribution_network.energy_sold_outside	national_gas_distribution_network.energy_bought_inside	national_gas_distribution_network.energy_bought_outside	national_gas_distribution_network.energy_erased_consumption	national_gas_distribution_network.energy_erased_production	national_gas_distribution_network.money_spent_inside	national_gas_distribution_network.money_spent_outside	national_gas_distribution_network.money_earned_inside	national_gas_distribution_network.money_earned_outside	electric_microgrid.energy_sold_inside	electric_microgrid.energy_sold_outside	electric_microgrid.energy_bought_inside	electric_microgrid.energy_bought_outside	electric_microgrid.energy_erased_consumption	electric_microgrid.energy_erased_production	electric_microgrid.money_spent_inside	electric_microgrid.money_spent_outside	electric_microgrid.money_earned_inside	electric_microgrid.money_earned_outside	district_heating_network.energy_sold_inside	district_heating_network.energy_sold_outside	district_heating_network.energy_bought_inside	district_heating_network.energy_bought_outside	district_heating_network.energy_erased_consumption	district_heating_network.energy_erased_production	district_heating_network.money_spent_inside	district_heating_network.money_spent_outside	district_heating_network.money_earned_inside	district_heating_network.money_earned_outside	
0	2021-01-01 00:00:00	14576.671339623308	0	0	0	0.0	0	0	0	3206.8676947171284	0	0	0	0	0	0	0	0	0	0	0	14587.051654356179	0	10.380314732870275	14576.671339623308	0.0	0.0	0.6228188839722165	3206.8676947171284	2917.410330871236	0	0	0	0	0	0	0	0	0	0	0	
1	2021-01-01 01:00:00	14217.05428860594	0	0	0	0.0	0	0	0	2663.280779884551	0	0	0	0	0	0	0	0	0	0	0	14230.945985285476	0	13.891696679536848	14217.05428860594	0.0	0.0	0.8335018007722108	2663.280779884551	2846.1891970570955	0	0	0	0	0	0	0	0	0	0	0	
2	2021-01-01 02:00:00	13247.062432024086	0	0	0	0.0	0	0	0	2258.6241446601066	0	0	0	0	0	0	0	0	0	0	0	13264.933235583585	0	17.870803559498313	13247.062432024086	0.0	0.0	1.0722482135698987	2258.6241446601066	2652.986647116717	0	0	0	0	0	0	0	0	0	0	0	
3	2021-01-01 03:00:00	12183.926503386314	0	0	0	0.0	0	0	0	1879.0051453522374	0	0	0	0	0	0	0	0	0	0	0	12205.693563716715	0	21.767060330402025	12183.926503386314	0.0	0.0	1.3060236198241215	1879.0051453522374	2441.138712743343	0	0	0	0	0	0	0	0	0	0	0	
4	2021-01-01 04:00:00	11097.890089580642	0	0	0	0.0	0	0	0	1043.7565629250594	0	0	0	0	0	0	0	0	0	0	0	11124.624548523136	0	26.734458942493116	11097.890089580642	0.0	0.0	1.604067536549587	1043.7565629250594	2224.924909704627	0	0	0	0	0	0	0	0	0	0	0	
5	2021-01-01 05:00:00	10109.587997103632	0	0	0	0.0	0	0	0	760.6454009020774	0	0	0	0	0	0	0	0	0	0	0	10141.87993671672	0	32.29193961308655	10109.587997103632	0.0	0.0	1.291677584523462	760.6454009020774	1825.5383886090094	0	0	0	0	0	0	0	0	0	0	0	
6	2021-01-01 06:00:00	11103.664388401914	0	0	0	0.0	0	0	0	817.1186623424969	0	0	0	0	0	0	0	0	0	0	0	11141.34129285021	0	37.67690444829448	11103.664388401914	0.0	0.0	1.5070761779317792	817.1186623424969	2005.4414327130376	0	0	0	0	0	0	0	0	0	0	0	
7	2021-01-01 07:00:00	13180.814028507439	0	0	0	0.0	0	0	0	1265.7535711575695	0	0	0	0	0	0	0	0	0	0	0	13225.26556870593	0	44.45154019849216	13180.814028507439	0.0	0.0	1.7780616079396865	1265.7535711575695	2380.5478023670676	0	0	0	0	0	0	0	0	0	0	0	
8	2021-01-01 08:00:00	12937.255740981265	0	0	0	0.0	0	0	0	2168.8015524180996	0	0	0	0	0	0	0	0	0	0	0	13349.73215087037	0	412.4764098891054	12937.255740981265	0.0	0.0	16.499056395564217	2168.8015524180996	2402.9517871566663	0	0	0	0	0	0	0	0	0	0	0	
9	2021-01-01 09:00:00	7303.353287260346	0	0	0	0.0	0	0	0	1049.1997332478215	0	0	0	0	0	0	0	0	0	0	0	10121.908912473165	0	2818.5556252128185	7303.353287260346	0.0	0.0	169.11333751276908	1049.1997332478215	2024.3817824946332	0	0	0	0	0	0	0	0	0	0	0	
10	2021-01-01 10:00:00	4316.95470870017	0	0	0	0.0	0	0	0	632.5202039187491	0	0	0	0	0	0	0	0	0	0	0	8668.674194143921	0	4351.719485443751	4316.95470870017	0.0	0.0	261.10316912662506	632.5202039187491	1733.7348388287844	0	0	0	0	0	0	0	0	0	0	0	
11	2021-01-01 11:00:00	1758.228256077442	0	0	0	0.0	0	0	0	243.88384140050198	0	0	0	0	0	0	0	0	0	0	0	7207.76873318838	0	5449.540477110938	1758.228256077442	0.0	0.0	326.97242862665627	243.88384140050198	1441.553746637676	0	0	0	0	0	0	0	0	0	0	0	
12	2021-01-01 12:00:00	413.2280314312229	0	0	0	0.0	0	0	0	65.50077526216315	0	0	0	0	0	0	0	0	0	0	0	6467.76576845466	0	6054.537737023437	413.2280314312229	0.0	0.0	363.2722642214062	65.50077526216315	1293.553153690932	0	0	0	0	0	0	0	0	0	0	0	
13	2021-01-01 13:00:00	3550.963246014707	0	0	0	0.0	0	0	0	567.9410615675923	0	0	0	0	0	0	0	0	0	0	0	8846.756434998346	0	5295.793188983639	3550.963246014707	0.0	0.0	317.7475913390184	567.9410615675923	1769.3512869996694	0	0	0	0	0	0	0	0	0	0	0	
14	2021-01-01 14:00:00	5652.126426696962	0	0	0	0.0	0	0	0	754.7849630211123	0	0	0	0	0	0	0	0	0	0	0	10291.22712467892	0	4639.100697981959	5652.126426696962	0.0	0.0	278.34604187891756	754.7849630211123	2058.2454249357843	0	0	0	0	0	0	0	0	0	0	0	
15	2021-01-01 15:00:00	8408.434286421274	0	0	0	0.0	0	0	0	1141.3608700388238	0	0	0	0	0	0	0	0	0	0	0	11559.353660252085	0	3150.9193738308113	8408.434286421274	0.0	0.0	189.0551624298487	1141.3608700388238	2311.8707320504172	0	0	0	0	0	0	0	0	0	0	0	
16	2021-01-01 16:00:00	13631.883638447838	0	0	0	0.0	0	0	0	1748.42539546732	0	0	0	0	0	0	0	0	0	0	0	14710.466689447425	0	1078.5830509995876	13631.883638447838	0.0	0.0	64.71498305997527	1748.42539546732	2942.093337889485	0	0	0	0	0	0	0	0	0	0	0	
