heat_storage.energy_stored	heating.LTH.energy_bought	prices_elec.France.buying_price	PV.LVE.energy_sold	
119796.28220399981	0.1650845376726416	0.34532999999999997	0	
119592.62302514678	0.12033424683452254	0.32571	0	
119389.02244657511	0.12138553059064043	0.30951000000000006	0	
119185.48045142321	0.12215010059508986	0.29700000000000004	0	
118981.9970228346	0.1229146705995394	0.3438	0	
118778.57214395702	0.12367924060398884	0.42300000000000004	0.0014632673499999998	
118575.20579794375	0.12167224434230899	0.55566	0.5803342428743751	
118371.89796795277	0.11976081933118533	0.59202	1.6744546568775005	
118168.64863714669	0.11775382306950548	0.6147	2.7083308670975	
117965.45778869325	0.11517339930448853	0.57321	3.398553642964375	
117762.3254057644	0.11259297553947156	0.55494	3.7560619278343763	
117559.25147153903	0	0.5047200000000001	3.7779560084175006	
117356.2359691984	0	0.49527000000000004	3.7509880534343756	
117153.27888192842	0	0.4860899999999999	3.293719890577499	
116950.38019292243	0	0.4959	2.6582826056375	
116747.53988537705	0	0.49941	1.834102090324375	
116544.75794249307	0	0.62703	0.804145097929375	
116342.03434747597	0	0.74844	0.008206289884374999	
116139.36908353958	0	0.75249	0	
115936.76213389775	0	0.5623199999999999	0	
115734.2134817713	0	0.49463999999999997	0	
115531.7231103857	0.5409172118368192	0.46809	0	
115329.29100297252	0.11632025431116272	0.44171999999999995	0	
115126.91714276746	0.11823167932228637	0.36224999999999996	0	
115126.91714276746	0.11823167932228637	0.34290000000000004	0	
