simulation_time	physical_time	Enedis.energy_sold_inside	Enedis.energy_sold_outside	Enedis.energy_bought_inside	Enedis.energy_bought_outside	Enedis.energy_erased_consumption	Enedis.energy_erased_production	Enedis.money_spent_inside	Enedis.money_spent_outside	Enedis.money_earned_inside	Enedis.money_earned_outside	general_aggregator.energy_sold_inside	general_aggregator.energy_sold_outside	general_aggregator.energy_bought_inside	general_aggregator.energy_bought_outside	general_aggregator.energy_erased_consumption	general_aggregator.energy_erased_production	general_aggregator.money_spent_inside	general_aggregator.money_spent_outside	general_aggregator.money_earned_inside	general_aggregator.money_earned_outside	Local_DHN.energy_sold_inside	Local_DHN.energy_sold_outside	Local_DHN.energy_bought_inside	Local_DHN.energy_bought_outside	Local_DHN.energy_erased_consumption	Local_DHN.energy_erased_production	Local_DHN.money_spent_inside	Local_DHN.money_spent_outside	Local_DHN.money_earned_inside	Local_DHN.money_earned_outside	gas_aggregator.energy_sold_inside	gas_aggregator.energy_sold_outside	gas_aggregator.energy_bought_inside	gas_aggregator.energy_bought_outside	gas_aggregator.energy_erased_consumption	gas_aggregator.energy_erased_production	gas_aggregator.money_spent_inside	gas_aggregator.money_spent_outside	gas_aggregator.money_earned_inside	gas_aggregator.money_earned_outside	
15	2019-01-02 06:00:00	0	0	6347.062362482221	0	0	0.0	634.7062362482221	0	0	0	2.679777658041071	6347.062362482221	6349.742140140262	0	0.0	0.0	629.8801854309222	0	0.1840379093787055	634.7062362482221	4.156004364388541	6195.8439956356115	6200	0	0.0	0	620.0	0	0.6234006546582811	619.5843995635612	0	0	0	0	0	2000	0	0	0.0	0	
16	2019-01-02 08:00:00	0	0	6334.769939881381	0	0	0.0	633.4769939881381	0	0	0	3.661077739020377	6334.769939881381	6338.431017620402	0	0.0	0.0	641.3221577848326	0	0.5508825822684241	633.4769939881381	4.299059150444905	6195.700940849555	6200	0	0.0	0	620.0	0	0.6448588725667358	619.5700940849556	0	0	0	0	0	2000	0	0	0.0	0	
17	2019-01-02 10:00:00	0	0	6349.033334909989	0	0	0.0	634.903333490999	0	0	0	3.652088343144701	6349.033334909989	6352.685423253134	0	0.0	0.0	640.4719840905291	0	0.48227989610386013	634.903333490999	4.052001412042248	6195.955249602062	6200.007251014104	0	0.0	0.0	620.0007251014105	0	0.6078002118063371	619.5955249602063	0	0	0	0	0	2000	0	0	0.0	0	
18	2019-01-02 12:00:00	0	0	6354.419616077877	0	0	0.0	635.4419616077878	0	0	0	8.41363926447244	6354.419616077877	6362.83325534235	0	0.0	0.0	643.4608052195117	0	1.216425475846081	635.4419616077878	0	6200.078613952853	6200.078613952853	0	0	0.0	620.0078613952853	0	0	620.0078613952853	0	0	0	0	0	2000	0	0	0.0	0	
19	2019-01-02 14:00:00	0	0	6367.294565741986	0	0	0.0	636.7294565741986	0	0	0	3.7742273276827913	6367.294565741986	6371.068793069668	0	0.0	0.0	640.7676144153079	0	0.46878969531811254	636.7294565741986	0	6200.0064048294325	6200.0064048294325	0	0	0.0	620.0006404829433	0	0	620.0006404829433	0	0	0	0	0	2000	0	0	0.0	0	
20	2019-01-02 16:00:00	0	0	6311.880136162475	0	0	0.0	631.1880136162475	0	0	0	5.746682543568197	6311.880136162475	6317.626818706043	0	-8.881784197001252e-16	0.0	633.8249351071829	0	0.6783100563563967	631.1880136162475	6.605303979406801	6193.394696020593	6200	0	0.0	0	620.0	0	0.9907955969110201	619.3394696020594	0	0	0	0	0	2000	0	0	0.0	0	
21	2019-01-02 18:00:00	0	0	6318.286595337213	0	0	0.0	631.8286595337213	0	0	0	4.26553064449868	6318.286595337213	6322.5521259817115	0	0.0	9.094947017729282e-13	642.2004840185093	0	0.7784433931230099	631.8286595337213	3.337385668138244	6196.662614331861	6199.999999999999	0	0.0	9.094947017729282e-13	619.9999999999999	0	0.5006078502207366	619.6662614331862	0	0	0	0	0	2000	0	0	0.0	0	
22	2019-01-02 20:00:00	0	0	6321.208201466367	0	0	0.0	632.1208201466368	0	0	0	2.837200470324431	6321.208201466367	6324.045401936692	0	0.0	0.0	647.2687509584714	0	0.6080324030220328	632.1208201466368	4.426601216307856	6195.573398783692	6200	0	0.0	0	620.0	0	0.6639901824461784	619.5573398783692	0	0	0	0	0	2000	0	0	0.0	0	
23	2019-01-02 22:00:00	0	0	6355.213142374526	0	0	0.0	635.5213142374527	0	0	0	2.6340958754013855	6355.213142374526	6357.847238249928	0	0.0	0.0	656.5649411559464	0	0.5705250262862773	635.5213142374527	4.371476277422774	6195.6285237225775	6200	0	0.0	0	620.0	0	0.6557214416134161	619.5628523722578	0	0	0	0	0	2000	0	0	0.0	0	
24	2019-01-03 00:00:00	0	0	6356.104256268111	0	0	0.0	635.6104256268112	0	0	0	0.6970353225230796	6356.104256268111	6356.801291590635	0	0.0	0.0	651.8347147173436	0	0.12232721234083202	635.6104256268112	4.7445639921656335	6195.255436007835	6200	0	0.0	0	620.0	0	0.711684598824845	619.5255436007835	0	0	0	0	0	2000	0	0	0.0	0	
25	2019-01-03 02:00:00	0	0	6322.681685659068	0	0	0.0	632.2681685659068	0	0	0	2.5330354629689604	6322.681685659068	6325.214721122036	0	4.440892098500626e-16	0.0	639.675657955115	0	0.2838488066645123	632.2681685659068	4.861385112713746	6195.138614887286	6200	0	0.0	0	620.0	0	0.7292077669070619	619.5138614887287	0	0	0	0	0	2000	0	0	0.0	0	
26	2019-01-03 04:00:00	0	0	6348.89651325054	0	0	0.0	634.889651325054	0	0	0	3.0587745393581383	6348.89651325054	6351.955287789898	0	0.0	0.0	632.9203877421289	0	0.2688246125661695	634.889651325054	4.950990614302268	6195.049009385698	6200	0	0.0	0	620.0	0	0.7426485921453402	619.5049009385698	0	0	0	0	0	2000	0	0	0.0	0	
27	2019-01-03 06:00:00	0	0	6384.009724307562	0	0	0.0	638.4009724307562	0	0	0	2.7225612556114216	6384.009724307562	6386.732285563173	0	0.0	0.0	632.3273414296116	0	0.1892805240840409	638.4009724307562	4.986358748176677	6195.013641251823	6200	0	0.0	0	620.0	0	0.7479538122265016	619.5013641251824	0	0	0	0	0	2000	0	0	0.0	0	
28	2019-01-03 08:00:00	0	0	6481.848315507998	0	0	0.0	648.1848315507999	0	0	0	4.508825326226427	6481.848315507998	6486.357140834225	0	0.0	0.0	663.9014575441173	0	0.6805503589025117	648.1848315507999	4.973841240101778	6195.026158759898	6200	0	0.0	0	620.0	0	0.7460761860152666	619.5026158759898	0	0	0	0	0	2000	0	0	0.0	0	
29	2019-01-03 10:00:00	0	0	6494.378992489748	0	0	0.0	649.4378992489749	0	0	0	3.8380305374387382	6494.378992489748	6498.217023027187	0	0.0	0.0	659.8426863636904	0	0.5076442922699707	649.4378992489749	4.120018148328188	6196.380153720815	6200.500171869143	0	0.0	0.0	620.0500171869143	0	0.6180027222492281	619.6380153720816	0	0	0	0	0	2000	0	0	0.0	0	
30	2019-01-03 12:00:00	0	0	6449.729793450094	0	0	0.0	644.9729793450094	0	0	0	7.112231166289497	6449.729793450094	6456.842024616383	0	0.0	9.094947017729282e-13	656.9647120347355	0	1.0339176411924214	644.9729793450094	0	6201.048156745696	6201.048156745696	0	0	9.094947017729282e-13	620.1048156745696	0	0	620.1048156745696	0	0	0	0	0	2000	0	0	0.0	0	
31	2019-01-03 14:00:00	0	0	6386.4684986371785	0	0	0.0	638.6468498637179	0	0	0	4.753784999470103	6386.4684986371785	6391.222283636649	0	8.881784197001252e-16	0.0	643.1896168572423	0	0.6364610862652319	638.6468498637179	0	6201.157400759203	6201.157400759203	0	0	0.0	620.1157400759203	0	0	620.1157400759203	0	0	0	0	0	2000	0	0	0.0	0	
32	2019-01-03 16:00:00	0	0	6306.1845832674435	0	0	0.0	630.6184583267444	0	0	0	4.869697071315638	6306.1845832674435	6311.054280338759	0	8.881784197001252e-16	0.0	633.0183067020749	0	0.6450273869666331	630.6184583267444	4.192082959872783	6195.820625627972	6200.012708587845	0	0.0	0.0	620.0012708587844	0	0.6288124439809174	619.5820625627972	0	0	0	0	0	2000	0	0	0.0	0	
33	2019-01-03 18:00:00	0	0	6292.506854960828	0	0	0.0	629.2506854960828	0	0	0	4.702840054668075	6292.506854960828	6297.2096950154955	0	-8.881784197001252e-16	9.094947017729282e-13	637.6039974541052	0	0.859175882617391	629.2506854960828	2.575468940903679	6197.424531059095	6199.999999999999	0	0.0	9.094947017729282e-13	619.9999999999999	0	0.3863203411355518	619.7424531059096	0	0	0	0	0	2000	0	0	0.0	0	
34	2019-01-03 20:00:00	0	0	6288.802290751852	0	0	0.0	628.8802290751852	0	0	0	3.6146646692308195	6288.802290751852	6292.416955421082	0	4.440892098500626e-16	0.0	640.3292579658579	0	0.7682513544179909	628.8802290751852	3.413316175718404	6196.586683824282	6200	0	0.0	0	620.0	0	0.5119974263577606	619.6586683824282	0	0	0	0	0	2000	0	0	0.0	0	
35	2019-01-03 22:00:00	0	0	6296.124369287254	0	0	0.0	629.6124369287254	0	0	0	3.1512034625567393	6296.124369287254	6299.27557274981	0	0.0	0.0	643.100918775513	0	0.6791309920244736	629.6124369287254	3.560972921789079	6196.4390270782105	6200	0	0.0	0	620.0	0	0.5341459382683618	619.6439027078211	0	0	0	0	0	2000	0	0	0.0	0	
36	2019-01-04 00:00:00	0	0	17500.98565321712	0	0	0.0	1750.0985653217122	0	0	0	1.8606582854577445	8750.49282660856	25944.13414047635	0	0.0	0.0	2610.05972975792	0	0.2561684502953318	875.0492826608561	4.109672208832903	12391.780655582334	6200	0	0.0	0	620.0	0	0.6164508313249354	1239.1780655582334	0	4800.0	2000.0	0	0	0.0	400.0	0	0	480.0	
37	2019-01-04 02:00:00	0	0	6763.304267413499	0	0	0.0	676.3304267413499	0	0	0	2.483040592705182	6763.304267413499	6765.787308006204	0	0.0	0.0	685.9524319365624	0	0.2751107682273024	676.3304267413499	4.643621738195874	6195.356378261804	6200	0	0.0	0	620.0	0	0.696543260729381	619.5356378261804	0	400.0	400.0	0	0	1600.0	62.0	0	0	40.0	
38	2019-01-04 04:00:00	0	0	6349.115362491761	0	0	0.0	634.9115362491762	0	0	0	2.557991141554949	6349.115362491761	6351.673353633316	0	0.0	0.0	632.8949286606002	0	0.21935997380393465	634.9115362491762	5.044350003334408	6194.955649996666	6200	0	0.0	0	620.0	0	0.7566525005001612	619.4955649996666	0.0	0	0	0	0	2000.0	0	0	0.0	0	
39	2019-01-04 06:00:00	0	0	6412.956105857206	0	0	0.0	641.2956105857206	0	0	0	2.2797776580410707	6412.956105857206	6415.235883515247	0	0.0	0.0	634.2237371865411	0	0.1572779093787055	641.2956105857206	5.303426605102756	6194.696573394897	6200	0	0.0	0	620.0	0	0.7955139907654134	619.4696573394898	0.0	0	0	0	0	2000.0	0	0	0.0	0	
40	2019-01-04 08:00:00	0	0	6427.242266272446	0	0	0.0	642.7242266272447	0	0	0	3.2610777390203767	6427.242266272446	6430.503344011466	0	0.0	0.0	655.4155013499204	0	0.4899225822684242	642.7242266272447	5.473124476580783	6194.526875523419	6200	0	0.0	0	620.0	0	0.8209686714871175	619.452687552342	0.0	0	0	0	0	2000.0	0	0	0.0	0	
41	2019-01-04 10:00:00	0	0	6468.8740209297675	0	0	0.0	646.8874020929768	0	0	0	3.652088343144701	6468.8740209297675	6472.526109272912	0	0.0	0.0	656.442496267911	0	0.48227989610386013	646.8874020929768	4.733202322160995	6195.72233395304	6200.455536275201	0	0.0	0.0	620.0455536275201	0	0.7099803483241492	619.572233395304	0.0	0	0	0	0	2000.0	0	0	0.0	0	
42	2019-01-04 12:00:00	0	0	6525.728906949721	0	0	0.0	652.5728906949721	0	0	0	6.031863846740854	6525.728906949721	6531.760770796462	0	8.881784197001252e-16	9.094947017729282e-13	667.7589715450323	0	0.873211638150959	652.5728906949721	0	6201.0828917627605	6201.0828917627605	0	0	9.094947017729282e-13	620.108289176276	0	0	620.1082891762761	0.0	0	0	0	0	2000.0	0	0	0.0	0	
43	2019-01-04 14:00:00	0	0	6551.593298799336	0	0	0.0	655.1593298799336	0	0	0	3.7742273276827913	6551.593298799336	6555.367526127018	0	0.0	0.0	663.1184021949407	0	0.46878969531811254	655.1593298799336	0	6201.084835368196	6201.084835368196	0	0	9.094947017729282e-13	620.1084835368196	0	0	620.1084835368197	0.0	0	0	0	0	2000.0	0	0	0.0	0	
44	2019-01-04 16:00:00	0	0	6536.558084535521	0	0	0.0	653.6558084535521	0	0	0	4.96114212834956	6536.558084535521	6541.519226663871	0	0.0	0.0	659.9113168592711	0	0.5867160439419036	653.6558084535521	5.924706383861608	6194.567769261221	6200.492475645083	0	0.0	0.0	620.0492475645083	0	0.8887059575792412	619.4567769261221	0.0	0	0	0	0	2000.0	0	0	0.0	0	
45	2019-01-04 18:00:00	0	0	6527.522172929737	0	0	0.0	652.7522172929738	0	0	0	4.26553064449868	6527.522172929737	6531.787703574236	0	0.0	0.0	679.6471234821469	0	0.7784433931230099	652.7522172929738	3.2547410425137135	6196.745258957486	6200	0	0.0	0	620.0	0	0.48821115637705703	619.6745258957486	0.0	0	0	0	0	2000.0	0	0	0.0	0	
46	2019-01-04 20:00:00	0	0	6506.371708866669	0	0	0.0	650.6371708866669	0	0	0	2.837200470324431	6506.371708866669	6509.208909336993	0	0.0	0.0	687.1992952120526	0	0.6080324030220328	650.6371708866669	4.346875264156174	6195.653124735843	6200	0	0.0	0	620.0	0	0.652031289623426	619.5653124735844	0.0	0	0	0	0	2000.0	0	0	0.0	0	
47	2019-01-04 22:00:00	0	0	6495.255126400115	0	0	0.0	649.5255126400116	0	0	0	2.6340958754013855	6495.255126400115	6497.889222275516	0	0.0	0.0	688.5007813985654	0	0.5705250262862773	649.5255126400116	4.31108350913423	6195.688916490866	6200	0	0.0	0	620.0	0	0.6466625263701344	619.5688916490867	0.0	0	0	0	0	2000.0	0	0	0.0	0	
48	2019-01-05 00:00:00	0	0	24183.58255663183	0	0	0.0	2418.358255663183	0	0	0	0.6970353225230796	12091.791278315915	35683.08759215531	0	0.0	0.0	3598.0276266535316	0	0.12232721234083202	1209.1791278315916	4.700360741562242	12390.599278516875	6200	0	0.0	0	620.0	0	0.7050541112343363	1239.0599278516875	0	11200.0	2000.0	0	0	0.0	400.0	0	0	1120.0	
49	2019-01-05 02:00:00	0	0	20221.680168237646	0	0	0.0	2022.1680168237647	0	0	0	2.4650618009538308	10110.840084118823	29703.640143112134	0	0.0	0.0	2987.861584914011	0	0.2733128890521672	1011.0840084118823	4.8325014038228655	12390.334997192354	6200	0	0.0	0	620.0	0	0.7248752105734299	1239.0334997192356	0	7200.0	2000.0	0	0	0.0	310.0	0	0	720.0	
50	2019-01-05 04:00:00	0	0	8129.679227311847	0	0	0.0	812.9679227311848	0	0	0	2.5906048265536565	8129.679227311847	8132.2698321384	0	0.0	0.0	808.3377672798509	0	0.2221484438713241	812.9679227311848	4.917473653949609	6195.08252634605	6200	0	0.0	0	620.0	0	0.7376210480924413	619.508252634605	0	1600.0	1600.0	0	0	400.0	136.8	0	0	160.0	
51	2019-01-05 06:00:00	0	0	6518.08313170351	0	0	0.0	651.8083131703511	0	0	0	2.679777658041071	6518.08313170351	6520.762909361551	0	0.0	0.0	641.295053190631	0	0.1840379093787055	651.8083131703511	4.954243071198608	6195.0457569288	6199.999999999999	0	0.0	9.094947017729282e-13	619.9999999999999	0	0.7431364606797911	619.50457569288	0.0	0	0	0	0	2000.0	0	0	0.0	0	
52	2019-01-05 08:00:00	0	0	6501.61701213532	0	0	0.0	650.1617012135321	0	0	0	4.53723576839214	6501.61701213532	6506.154247903712	0	0.0	0.0	666.9179863135053	0	0.6844090659446809	650.1617012135321	4.963338415638981	6195.036661584361	6200	0	0.0	0	620.0	0	0.7445007623458472	619.5036661584362	0.0	0	0	0	0	2000.0	0	0	0.0	0	
53	2019-01-05 10:00:00	0	0	6543.771637781683	0	0	0.0	654.3771637781683	0	0	0	3.652088343144701	6543.771637781683	6547.423726124827	0	0.0	0.0	666.4111894065186	0	0.48227989610386013	654.3771637781683	4.585964436551587	6195.953340762306	6200.539305198858	0	0.0	0.0	620.0539305198857	0	0.6878946654827379	619.5953340762306	0.0	0	0	0	0	2000.0	0	0	0.0	0	
54	2019-01-05 12:00:00	0	0	6535.564245219103	0	0	0.0	653.5564245219103	0	0	0	6.031863846740854	6535.564245219103	6541.596109065844	0	8.881784197001252e-16	0.0	669.1758366304058	0	0.873211638150959	653.5564245219103	0	6201.092124398694	6201.092124398694	0	0	0.0	620.1092124398695	0	0	620.1092124398695	0.0	0	0	0	0	2000.0	0	0	0.0	0	
55	2019-01-05 14:00:00	0	0	6514.278624523284	0	0	0.0	651.4278624523284	0	0	0	3.7742273276827913	6514.278624523284	6518.052851850966	0	0.0	9.094947017729282e-13	658.5905182435474	0	0.46878969531811254	651.4278624523284	0	6200.985886502796	6200.985886502796	0	0	9.094947017729282e-13	620.0985886502797	0	0	620.0985886502797	0.0	0	0	0	0	2000.0	0	0	0.0	0	
56	2019-01-05 16:00:00	0	0	6528.87479178836	0	0	0.0	652.8874791788361	0	0	0	3.683383294387785	6528.87479178836	6532.558175082748	0	0.0	0.0	658.8845128029868	0	0.4377293639019606	652.8874791788361	6.825266364374959	6193.480145280826	6200.305411645201	0	0.0	0.0	620.0305411645202	0	1.0237899546562437	619.3480145280827	0.0	0	0	0	0	2000.0	0	0	0.0	0	
57	2019-01-05 18:00:00	0	0	6556.304060747967	0	0	0.0	655.6304060747967	0	0	0	4.26553064449868	6556.304060747967	6560.569591392466	0	0.0	0.0	684.8071745527091	0	0.7784433931230099	655.6304060747967	3.3571859931347823	6196.642814006866	6200	0	0.0	0	620.0	0	0.5035778989702173	619.6642814006866	0.0	0	0	0	0	2000.0	0	0	0.0	0	
58	2019-01-05 20:00:00	0	0	6585.374842365459	0	0	0.0	658.5374842365459	0	0	0	2.837200470324431	6585.374842365459	6588.212042835783	0	0.0	0.0	704.266018047138	0	0.6080324030220328	658.5374842365459	4.569407151767075	6195.430592848233	6200	0	0.0	0	620.0	0	0.6854110727650613	619.5430592848234	0.0	0	0	0	0	2000.0	0	0	0.0	0	
59	2019-01-05 22:00:00	0	0	6539.3992213838055	0	0	0.0	653.9399221383806	0	0	0	2.6340958754013855	6539.3992213838055	6542.033317259207	0	0.0	0.0	698.5967262098284	0	0.5705250262862773	653.9399221383806	4.5193328883923085	6195.4806671116075	6200	0	0.0	0	620.0	0	0.6778999332588462	619.5480667111608	0.0	0	0	0	0	2000.0	0	0	0.0	0	
60	2019-01-06 00:00:00	0	0	24200.907602393032	0	0	0.0	2420.090760239303	0	0	0	0.6659773132896128	12100.453801196516	35691.077193968704	0	0.0	0.0	3599.7218264749063	0	0.11611561049413865	1210.0453801196516	5.0212922705458745	12389.957415458908	6200	0	0.0	0	620.0	0	0.7531938405818811	1238.995741545891	0	11200.0	2000.0	0	0	0.0	400.0	0	0	1120.0	
61	2019-01-06 02:00:00	0	0	20171.51274283589	0	0	0.0	2017.1512742835891	0	0	0	2.13303546296896	10085.756371417945	29677.04823990634	0	0.0	0.0	2983.836873460885	0	0.2218488066645123	1008.5756371417946	5.420583487287472	12389.158833025425	6200	0	0.0	0	620.0	0	0.8130875230931208	1238.9158833025426	0	7199.999999999998	2000.0	0	0	0.0	310.0	0	0	719.9999999999999	
62	2019-01-06 04:00:00	0	0	8079.478560687444	0	0	0.0	807.9478560687444	0	0	0	2.658774539358138	8079.478560687444	8082.137335226802	0	0.0	9.094947017729282e-13	804.0395541982326	0	0.2346246125661695	807.9478560687444	5.737100941997202	6194.262899058002	6200	0	0.0	0	620.0	0	0.8605651412995803	619.4262899058003	0	1599.999999999999	1600.0	0	0	400.0000000000009	136.8	0	0	159.99999999999991	
63	2019-01-06 06:00:00	0	0	6500.733419161918	0	0	0.0	650.0733419161919	0	0	0	2.3225612556114212	6500.733419161918	6503.05598041753	0	0.0	0.0	640.0786551302805	0	0.16252052408404088	650.0733419161919	5.915104521220399	6194.08489547878	6200	0	0.0	0	620.0	0	0.8872656781830598	619.408489547878	0.0	0	0	0	0	2000.0	0	0	0.0	0	
64	2019-01-06 08:00:00	0	0	6481.71484143497	0	0	0.0	648.1714841434971	0	0	0	3.2326672968546637	6481.71484143497	6484.947508731825	0	0.0	9.094947017729282e-13	663.7429508713325	0	0.48606387522625505	648.1714841434971	6.0486744389741505	6193.9513255610245	6199.999999999999	0	0.0	9.094947017729282e-13	619.9999999999999	0	0.9073011658461225	619.3951325561025	0.0	0	0	0	0	2000.0	0	0	0.0	0	
65	2019-01-06 10:00:00	0	0	6539.6237849317085	0	0	0.0	653.962378493171	0	0	0	3.8380305374387382	6539.6237849317085	6543.461815469147	0	0.0	0.0	665.9210643956155	0	0.5076442922699707	653.962378493171	5.341715502237906	6194.820765809478	6200.162481311716	0	0.0	0.0	620.0162481311716	0	0.8012573253356859	619.4820765809478	0.0	0	0	0	0	2000.0	0	0	0.0	0	
