simulation_time	physical_time	LTH.energy_consumed	LTH.energy_produced	LTH.energy_erased	LTH.money_spent	LTH.money_earned	
1651	2018-03-10 19:00:00	931.0183843987156	931.0183843987156	1234.9816156012844	538.5800625937316	250.6786342480752	
1652	2018-03-10 20:00:00	1046.911217604907	1046.911217604907	1119.088782395093	607.0334017371947	281.88302036342645	
1653	2018-03-10 21:00:00	1162.804050811098	1162.804050811098	1003.1959491889021	675.4867408806577	313.0874064787776	
1654	2018-03-10 22:00:00	1262.8933158528089	1262.8933158528089	903.1066841471911	734.605533777285	340.03664903294464	
1655	2018-03-10 23:00:00	1169.464044171566	1169.464044171566	996.535955828434	690.7564222658548	314.88062352763495	
1656	2018-03-11 00:00:00	1274.8211652681034	1274.8211652681034	891.1788347318967	560.3598173380237	284.39223779203485	
1657	2018-03-11 01:00:00	1432.8568469129098	1432.8568469129095	733.1431530870904	629.8259103964564	319.64747388195656	
1658	2018-03-11 02:00:00	1554.017536173928	1554.017536173928	611.982463826072	683.0832484079215	346.67648821756325	
1659	2018-03-11 03:00:00	1622.4996648866772	1622.4996648866772	543.5003351133226	713.1852220665756	361.9537571898627	
1660	2018-03-11 04:00:00	1648.8389451608118	1648.8389451608118	517.1610548391882	724.7629042429811	367.8296298715163	
1661	2018-03-11 05:00:00	1685.7139375445997	1685.7139375445997	480.28606245540027	740.9716592899487	376.05585162583134	
1662	2018-03-11 06:00:00	1826.553913719284	1826.553913719284	339.44608628071603	810.4364726008938	407.4750005120767	
1663	2018-03-11 07:00:00	1731.7325047324005	1731.7325047324007	434.26749526759943	768.7568167658343	386.32185885812373	
1664	2018-03-11 08:00:00	1447.2682777717496	1447.2682777717496	718.7317222282505	643.7178492606555	322.86243389626475	
1665	2018-03-11 09:00:00	1125.9290584273099	1125.9290584273099	1040.0709415726901	502.470126708509	251.17678718009057	
1666	2018-03-11 10:00:00	894.1433920149275	894.1433920149275	1271.8566079850725	400.58652355614106	199.46910758153876	
1667	2018-03-11 11:00:00	725.5719982604676	725.5719982604676	1440.4280017395324	326.48935762714615	161.86352241895565	
1668	2018-03-11 12:00:00	599.1434529446226	599.1434529446226	1566.8565470553774	342.55459141017826	161.32061946320584	
1669	2018-03-11 13:00:00	520.1256121222195	520.1256121222195	1645.8743878777805	295.88186017599884	140.0449016572846	
1670	2018-03-11 14:00:00	456.91133946429704	456.91133946429704	1709.088660535703	258.54367518865536	123.02432741254756	
1671	2018-03-11 15:00:00	383.1613546967207	383.1613546967207	1782.8386453032795	214.9824593700879	103.16699079368769	
1672	2018-03-11 16:00:00	346.2863623129326	346.2863623129326	1819.7136376870674	193.20185146080422	93.23832248425776	
1673	2018-03-11 17:00:00	356.8220744225863	356.8220744225863	1809.1779255774136	199.4248822920281	96.07508485838058	
1674	2018-03-11 18:00:00	404.2327789160283	404.2327789160282	1761.767221083972	227.42852103253577	108.84051554193336	
1675	2018-03-11 19:00:00	493.7863318480852	493.7863318480852	1672.2136681519148	280.3242830979391	132.95299572197752	
1676	2018-03-11 20:00:00	583.339884780142	583.339884780142	1582.660115219858	333.2200451633423	157.0654759020216	
1677	2018-03-11 21:00:00	667.6255816573721	667.6255816573721	1498.374418342628	383.0042918131337	179.75957489500433	
1678	2018-03-11 22:00:00	762.4469906442558	762.4469906442557	1403.553009355744	439.011569294149	205.29043626210986	
1679	2018-03-11 23:00:00	700.6248552919743	700.6248552919743	1465.3751447080258	413.8315502763905	188.6446978791687	
1680	2018-03-12 00:00:00	758.5712718950699	758.5712718950699	1407.42872810493	333.43724668047696	169.2251332316241	
1681	2018-03-12 01:00:00	842.8569687722999	842.8569687722999	1323.1430312277002	370.48582964497433	188.02792581291567	
1682	2018-03-12 02:00:00	895.5355293205687	895.5355293205687	1270.4644706794313	393.64119399778525	199.7796711762229	
1683	2018-03-12 03:00:00	932.4105217043566	932.4105217043566	1233.5894782956434	409.84994904475286	208.0058929305379	
1684	2018-03-12 04:00:00	969.2855140881449	969.2855140881449	1196.7144859118553	426.05870409172053	216.232114684853	
1685	2018-03-12 05:00:00	1021.9640746364134	1021.9640746364134	1144.0359253635866	449.21406844453134	227.98386004816018	
1686	2018-03-12 06:00:00	1183.8754750304058	1183.875475030406	982.1245249695941	527.941027496601	264.1037070797286	
1687	2018-03-12 07:00:00	1152.2683387014445	1152.2683387014445	1013.7316612985554	514.0478088849144	257.05265986174425	
1688	2018-03-12 08:00:00	1169.464044171566	1169.464044171566	996.535955828434	514.0490886324019	260.8887470654205	
1689	2018-03-12 09:00:00	807.3741136941528	807.3741136941528	1358.6258863058474	347.33174503965085	180.11226765328468	
1690	2018-03-12 10:00:00	591.392015446251	591.392015446251	1574.607984553749	252.39475119312627	131.93011166372506	
1691	2018-03-12 11:00:00	396.4813414176565	396.4813414176565	1769.5186585823435	166.71990308772587	88.4486538194883	
1692	2018-03-12 12:00:00	248.9813718825042	248.9813718825042	1917.0186281174956	158.39939050334712	67.03875165368257	
1693	2018-03-12 13:00:00	196.30281133423546	196.30281133423546	1969.6971886657645	127.28423634722753	52.85493978306838	
1694	2018-03-12 14:00:00	165.56362790882068	165.56362790882068	2000.4363720911795	107.61635814073344	44.578350783206005	
1695	2018-03-12 15:00:00	120.98880501029197	120.98880501029197	2045.011194989708	78.64272325668978	32.57648711080438	
1696	2018-03-12 16:00:00	143.2762164595564	143.2762164595564	2022.7237835404435	93.12954069871166	38.577418947005214	
1697	2018-03-12 17:00:00	279.1963709058244	279.19637090582444	1886.8036290941757	164.91031702743382	75.1742029142552	
1698	2018-03-12 18:00:00	151.3756882843383	151.3756882843383	2014.6243117156616	78.07578108316177	40.75821856298528	
1699	2018-03-12 19:00:00	272.53637754535646	272.53637754535646	1893.4636224546434	149.64063564223684	73.38098586539792	
1700	2018-03-12 20:00:00	383.1613546967207	383.1613546967207	1782.8386453032795	214.9824593700879	103.16699079368769	
1701	2018-03-12 21:00:00	483.2506197384314	483.2506197384314	1682.7493802615686	274.10125226671516	130.11623334785466	
1702	2018-03-12 22:00:00	583.339884780142	583.339884780142	1582.660115219858	333.2200451633423	157.0654759020216	
1703	2018-03-12 23:00:00	500.44632520855305	500.44632520855305	1665.553674791447	295.59396448313606	134.74621277083477	
1704	2018-03-13 00:00:00	532.0534615375144	532.0534615375144	1633.9465384624855	233.8691799633901	118.69262816940304	
1705	2018-03-13 01:00:00	637.4105826340519	637.4105826340519	1528.589417365948	280.17990866901187	142.19611889601748	
1706	2018-03-13 02:00:00	711.160567401628	711.160567401628	1454.8394325983722	312.5974187629471	158.64856240464758	
1707	2018-03-13 03:00:00	769.1069840047236	769.1069840047236	1396.8930159952765	338.06831955103905	171.57548230428552	
1708	2018-03-13 04:00:00	863.9283929916073	863.9283929916073	1302.0716070083927	379.7479753860987	192.72862395823853	
1709	2018-03-13 05:00:00	932.4105217043566	932.4105217043566	1233.5894782956434	409.84994904475286	208.0058929305379	
1710	2018-03-13 06:00:00	1115.3933463176563	1115.3933463176563	1050.6066536823437	497.83905383794684	248.82643810742917	
1711	2018-03-13 07:00:00	1099.5897781531758	1099.5897781531758	1066.4102218468242	490.8924445321036	245.300914498437	
1712	2018-03-13 08:00:00	1179.9997562812198	1179.9997562812198	986.0002437187802	518.680161502964	263.2390961380819	
1713	2018-03-13 09:00:00	875.8562424069021	875.8562424069021	1290.143757593098	377.43371869830503	195.38953662558407	
1714	2018-03-13 10:00:00	675.6777123234809	675.677712323481	1490.322287676519	289.44333415762367	150.73290424501664	
1715	2018-03-13 11:00:00	475.49918224005967	475.49918224005967	1690.5008177599402	201.45294961694222	106.07627186444914	
1716	2018-03-13 12:00:00	270.0527961018116	270.0527961018116	1895.9472038981885	170.8454521657949	72.71227640192822	
1717	2018-03-13 13:00:00	171.9314597514676	171.9314597514676	1994.0685402485324	111.75544883845394	46.29290273640623	
1718	2018-03-13 14:00:00	136.90838461690944	136.90838461690944	2029.0916153830906	88.99045000099115	36.86286699380498	
1719	2018-03-13 15:00:00	149.64404830220332	149.64404830220332	2016.3559516977966	97.26863139643216	40.291970900205435	
1720	2018-03-13 16:00:00	146.4601323808799	146.46013238087988	2019.5398676191203	95.19908604757195	39.434694923605335	
1721	2018-03-13 17:00:00	184.37496191894058	184.37496191894058	1981.6250380810595	108.90303954641854	49.64334154714966	
1722	2018-03-13 18:00:00	95.86124614115639	95.86124614115639	2070.1387538588433	47.93062307057819	25.810839681219946	
1723	2018-03-13 19:00:00	161.91140039399204	161.91140039399204	2004.0885996060078	84.29881191438567	43.59498093710811	
1724	2018-03-13 20:00:00	304.1435138743176	304.1435138743176	1861.8564861256825	168.30972813590853	81.89127298776638	
1725	2018-03-13 21:00:00	467.4470515739508	467.44705157395083	1698.5529484260492	264.7667060198793	125.8610897866704	
1726	2018-03-13 22:00:00	551.7327484511809	551.7327484511809	1614.267251548819	314.55095266967066	148.55518877965315	
1727	2018-03-13 23:00:00	526.7856054826874	526.7856054826874	1639.2143945173125	311.1515415611958	141.83811870614187	
1728	2018-03-14 00:00:00	626.8748705243979	626.8748705243979	1539.125129475602	275.54883579844966	139.845769823356	
1729	2018-03-14 01:00:00	637.4105826340519	637.4105826340519	1528.589417365948	280.17990866901187	142.19611889601748	
1730	2018-03-14 02:00:00	584.7320220857831	584.7320220857831	1581.2679779142168	257.02454431620095	130.44437353271024	
1731	2018-03-14 03:00:00	521.5177494278605	521.5177494278605	1644.4822505721395	229.23810709282782	116.34227909674155	
1732	2018-03-14 04:00:00	526.7856054826874	526.7856054826874	1639.2143945173125	231.55364352810895	117.51745363307228	
1733	2018-03-14 05:00:00	574.1963099761292	574.1963099761292	1591.8036900238708	252.39347144563874	128.0940244600488	
1734	2018-03-14 06:00:00	730.8398543152945	730.8398543152945	1435.1601456847054	328.80489406242725	163.03869695528638	
1735	2018-03-14 07:00:00	699.2327179863332	699.2327179863332	1466.7672820136668	314.91167545074074	155.98764973730204	
1736	2018-03-14 08:00:00	805.9819763885118	805.9819763885118	1360.0180236114882	354.2770745980067	179.80170405860062	
1737	2018-03-14 09:00:00	528.1777427883284	528.1777427883284	1637.8222572116715	224.6083139697531	117.82801722775636	
1738	2018-03-14 10:00:00	443.8920459110985	443.8920459110984	1722.1079540889016	187.5597310052557	99.0252246464648	
1739	2018-03-14 11:00:00	470.2313261852329	470.2313261852329	1695.7686738147672	199.13741318166117	104.90109732811842	
1740	2018-03-14 12:00:00	491.3027504045403	491.3027504045403	1674.6972495954597	301.5290996214971	132.2842862585078	
1741	2018-03-14 13:00:00	417.5527656369642	417.5527656369642	1748.447234363036	257.9678838029298	112.42694963964797	
1742	2018-03-14 14:00:00	354.3384929790417	354.3384929790417	1811.6615070209582	220.6296988155863	95.40637539491095	
1743	2018-03-14 15:00:00	349.07063692421474	349.0706369242148	1816.9293630757852	217.5181833999743	93.98799420784951	
1744	2018-03-14 16:00:00	354.3384929790417	354.3384929790417	1811.6615070209582	220.6296988155863	95.40637539491095	
1745	2018-03-14 17:00:00	532.0534615375144	532.0534615375144	1633.9465384624855	314.2630569768079	143.25649989320334	
1746	2018-03-14 18:00:00	414.768491025682	414.768491025682	1751.2315089743179	233.65155186375966	111.67727791605621	
1747	2018-03-14 19:00:00	477.9827636836045	477.9827636836045	1688.0172363163956	270.9897368511032	128.69785216079322	
1748	2018-03-14 20:00:00	514.8577560673925	514.8577560673925	1651.1422439326075	292.7703447603868	138.62652047022317	
1749	2018-03-14 21:00:00	541.1970363415269	541.1970363415269	1624.8029636584731	308.3279218384466	145.71842640553024	
1750	2018-03-14 22:00:00	562.2684605608346	562.2684605608346	1603.7315394391653	320.7739835008946	151.39195115377595	
1751	2018-03-14 23:00:00	479.37490098924565	479.37490098924565	1686.6250990107544	283.1479028206883	129.07268802258915	
1752	2018-03-15 00:00:00	537.3213175923411	537.3213175923411	1628.678682407659	236.18471639867113	119.86780270573371	
1753	2018-03-15 01:00:00	584.7320220857831	584.7320220857831	1581.2679779142168	257.02454431620095	130.44437353271024	
1754	2018-03-15 02:00:00	589.9998781406099	589.9998781406099	1576.0001218593902	259.340080751482	131.61954806904095	
1755	2018-03-15 03:00:00	637.4105826340519	637.4105826340519	1528.589417365948	280.17990866901187	142.19611889601748	
1756	2018-03-15 04:00:00	716.428423456455	716.428423456455	1449.571576543545	314.91295519822825	159.82373694097834	
1757	2018-03-15 05:00:00	758.5712718950699	758.5712718950699	1407.42872810493	333.43724668047696	169.2251332316241	
1758	2018-03-15 06:00:00	878.339823850447	878.339823850447	1287.660176149553	393.6399142502978	195.94358397254663	
1759	2018-03-15 07:00:00	778.2505588087363	778.2505588087363	1387.7494411912637	349.64472197995707	173.61526778226286	
1760	2018-03-15 08:00:00	821.7855445529924	821.7855445529924	1344.2144554470076	361.22368390385003	183.32722766759275	
1761	2018-03-15 09:00:00	549.249167007636	549.2491670076358	1616.7508329923642	233.87045971087753	122.52871537307925	
1762	2018-03-15 10:00:00	438.6241898562715	438.6241898562715	1727.3758101437284	185.24419456997458	97.85005011013408	
1763	2018-03-15 11:00:00	338.534924814561	338.534924814561	1827.465075185439	141.24900229963393	75.52173391985036	
1764	2018-03-15 12:00:00	248.9813718825042	248.9813718825042	1917.0186281174956	158.39939050334712	67.03875165368257	
1765	2018-03-15 13:00:00	233.17780371802354	233.17780371802354	1932.8221962819766	149.06484425651124	62.7836080924983	
1766	2018-03-15 14:00:00	285.8563642662923	285.8563642662923	1880.1436357337077	180.17999841263082	76.96741996311249	
1767	2018-03-15 15:00:00	349.07063692421474	349.0706369242148	1816.9293630757852	217.5181833999743	93.98799420784951	
1768	2018-03-15 16:00:00	349.07063692421474	349.0706369242148	1816.9293630757852	217.5181833999743	93.98799420784951	
1769	2018-03-15 17:00:00	574.1963099761292	574.1963099761292	1591.8036900238708	339.15518030170347	154.60354938969465	
1770	2018-03-15 18:00:00	562.2684605608346	562.2684605608346	1603.7315394391653	320.7739835008946	151.39195115377595	
1771	2018-03-15 19:00:00	651.8220134928913	651.8220134928913	1514.1779865071087	373.6697455662978	175.50443133382004	
1772	2018-03-15 20:00:00	678.1612937670258	678.1612937670258	1487.8387062329743	389.2273226443576	182.59633726912716	
1773	2018-03-15 21:00:00	709.768430095987	709.768430095987	1456.231569904013	407.8964151380294	191.10662439149564	
1774	2018-03-15 22:00:00	783.5184148635633	783.5184148635633	1382.481585136437	451.45763095659674	210.96396101035555	
1775	2018-03-15 23:00:00	674.2855750178398	674.2855750178398	1491.7144249821604	398.27397319833074	181.55279194386156	
1776	2018-03-16 00:00:00	711.160567401628	711.160567401628	1454.8394325983722	312.5974187629471	158.64856240464758	
1777	2018-03-16 01:00:00	758.5712718950699	758.5712718950699	1407.42872810493	333.43724668047696	169.2251332316241	
1778	2018-03-16 02:00:00	800.7141203336848	800.7141203336848	1365.2858796663152	351.9615381627256	178.6265295222699	
1779	2018-03-16 03:00:00	827.0534006078192	827.0534006078192	1338.9465993921808	363.539220339131	184.50240220392345	
1780	2018-03-16 04:00:00	790.178408224031	790.178408224031	1375.821591775969	347.33046529216347	176.2761804496084	
1781	2018-03-16 05:00:00	779.6426961143774	779.6426961143775	1386.3573038856225	342.69939242160126	173.92583137694697	
1782	2018-03-16 06:00:00	931.0183843987156	931.0183843987156	1234.9816156012844	416.79527860310867	207.69532933585384	
1783	2018-03-16 07:00:00	915.2148162342351	915.2148162342351	1250.785183765765	409.8486692972654	204.16980572686168	
1784	2018-03-16 08:00:00	990.3569383074524	990.3569383074523	1175.6430616925477	435.3208498328449	220.93281283017592	
1785	2018-03-16 09:00:00	670.4098562686542	670.4098562686542	1495.590143731346	287.1277977223426	149.5577297086859	
1786	2018-03-16 10:00:00	491.3027504045403	491.3027504045403	1674.6972495954597	208.3995589227855	109.60179547344131	
1787	2018-03-16 11:00:00	354.3384929790417	354.3384929790417	1811.6615070209582	148.1956116054772	79.04725752884255	
1788	2018-03-16 12:00:00	259.5170839921579	259.5170839921579	1906.482916007842	164.62242133457102	69.8755140278054	
1789	2018-03-16 13:00:00	248.9813718825042	248.9813718825042	1917.0186281174956	158.39939050334712	67.03875165368257	
1790	2018-03-16 14:00:00	264.7849400469847	264.7849400469847	1901.2150599530153	167.7339367501829	71.2938952148668	
1791	2018-03-16 15:00:00	259.5170839921579	259.5170839921579	1906.482916007842	164.62242133457102	69.8755140278054	
1792	2018-03-16 16:00:00	270.0527961018116	270.0527961018116	1895.9472038981885	170.8454521657949	72.71227640192822	
1793	2018-03-16 17:00:00	463.57133282476497	463.571332824765	1702.428667175235	273.8133565738524	124.81754446140488	
1794	2018-03-16 18:00:00	372.625642587067	372.625642587067	1793.374357412933	208.75942853886397	100.33022841956485	
1795	2018-03-16 19:00:00	509.5899000125658	509.58990001256586	1656.410099987434	289.658829344775	137.20813928316176	
1796	2018-03-16 20:00:00	604.4113089994496	604.4113089994496	1561.5886910005504	345.6661068257902	162.73900065026731	
1797	2018-03-16 21:00:00	657.0898695477183	657.0898695477183	1508.9101304522817	376.7812609819098	176.9228125208815	
1798	2018-03-16 22:00:00	715.0362861508138	715.0362861508138	1450.9637138491862	411.0079305536413	192.52500557855706	
1799	2018-03-16 23:00:00	563.6605978664754	563.6605978664754	1602.3394021335246	332.93214947047954	151.76678701557177	
1800	2018-03-17 00:00:00	474.1070449344187	474.1070449344187	1691.8929550655812	208.39827917529806	105.76570826976506	
1801	2018-03-17 01:00:00	431.96419649580366	431.96419649580366	1734.0358035041963	189.87398769304934	96.36431197911926	
1802	2018-03-17 02:00:00	431.96419649580366	431.96419649580366	1734.0358035041963	189.87398769304934	96.36431197911926	
1803	2018-03-17 03:00:00	447.76776466028434	447.76776466028434	1718.2322353397158	196.82059699889263	99.88983558811145	
1804	2018-03-17 04:00:00	463.57133282476497	463.571332824765	1702.428667175235	203.7672063047359	103.41535919710363	
1805	2018-03-17 05:00:00	463.57133282476497	463.571332824765	1702.428667175235	203.7672063047359	103.41535919710363	
1806	2018-03-17 06:00:00	630.750589273584	630.750589273584	1535.249410726416	284.8097017920866	140.71038076500267	
1807	2018-03-17 07:00:00	641.2863013832376	641.2863013832377	1524.7136986167625	289.4407746626488	143.0607298376641	
1808	2018-03-17 08:00:00	530.6613242318732	530.6613242318732	1635.3386757681267	240.81450952174586	118.3820645747189	
1809	2018-03-17 09:00:00	398.96492286120133	398.96492286120133	1767.0350771387987	182.92609863971862	89.00270116645082	
1810	2018-03-17 10:00:00	319.9470820387982	319.9470820387982	1846.0529179612017	148.19305211050226	71.37508312148998	
1811	2018-03-17 11:00:00	298.8756578194908	298.8756578194908	1867.1243421805093	138.93090636937794	66.67438497616712	
1812	2018-03-17 12:00:00	330.48279414845194	330.48279414845194	1835.5172058515482	183.8673052139683	88.9831789230735	
1813	2018-03-17 13:00:00	351.5542183677595	351.5542183677595	1814.4457816322406	196.31336687641618	94.65670367131918	
1814	2018-03-17 14:00:00	314.6792259839715	314.6792259839715	1851.3207740160285	174.5327589671325	84.72803536188928	
1815	2018-03-17 15:00:00	272.53637754535646	272.53637754535646	1893.4636224546434	149.64063564223684	73.38098586539792	
1816	2018-03-17 16:00:00	288.33994570983714	288.33994570983714	1877.6600542901629	158.97518188907276	77.63612942658219	
1817	2018-03-17 17:00:00	325.21493809362516	325.21493809362516	1840.7850619063747	180.75578979835643	87.5647977360121	
1818	2018-03-17 18:00:00	372.625642587067	372.625642587067	1793.374357412933	208.75942853886397	100.33022841956485	
1819	2018-03-17 19:00:00	409.50063497085506	409.5006349708551	1756.4993650291449	230.54003644814767	110.25889672899477	
1820	2018-03-17 20:00:00	393.6970668063746	393.69706680637466	1772.3029331936254	221.2054902013119	106.00375316781056	
1821	2018-03-17 21:00:00	372.625642587067	372.625642587067	1793.374357412933	208.75942853886397	100.33022841956485	
1822	2018-03-17 22:00:00	367.35778653224025	367.3577865322402	1798.6422134677596	205.64791312325212	98.91184723250346	
1823	2018-03-17 23:00:00	237.05352246720935	237.05352246720935	1928.9464775327906	140.01819370253816	63.827153417763846	
1824	2018-03-18 00:00:00	289.73208301547805	289.7320830154781	1876.267916984522	127.35450394045992	64.63459949818976	
1825	2018-03-18 01:00:00	384.55349200236185	384.55349200236185	1781.446507997638	169.03415977551956	85.78774115214279	
1826	2018-03-18 02:00:00	431.96419649580366	431.96419649580366	1734.0358035041963	189.87398769304934	96.36431197911926	
1827	2018-03-18 03:00:00	537.3213175923411	537.3213175923411	1628.678682407659	236.18471639867113	119.86780270573371	
1828	2018-03-18 04:00:00	653.2141507985323	653.2141507985323	1512.7858492014675	287.1265179748551	145.7216425050096	
1829	2018-03-18 05:00:00	658.4820068533593	658.4820068533593	1507.5179931466407	289.4420544101362	146.89681704134034	
1830	2018-03-18 06:00:00	830.929119357005	830.929119357005	1335.0708806429948	372.80008633276793	185.36701314557013	
1831	2018-03-18 07:00:00	830.929119357005	830.929119357005	1335.0708806429948	372.80008633276793	185.36701314557013	
1832	2018-03-18 08:00:00	672.8934377121988	672.8934377121988	1493.1065622878011	303.3339932743353	150.11177705564842	
1833	2018-03-18 09:00:00	530.6613242318732	530.6613242318732	1635.3386757681267	240.81450952174586	118.3820645747189	
1834	2018-03-18 10:00:00	398.96492286120133	398.96492286120133	1767.0350771387987	182.92609863971862	89.00270116645082	
1835	2018-03-18 11:00:00	277.80423360018324	277.80423360018324	1888.1957663998169	129.66876062825355	61.9736868308442	
1836	2018-03-18 12:00:00	209.32210488743402	209.32210488743402	1956.677895112566	112.30245065489335	56.3604116206609	
1837	2018-03-18 13:00:00	167.179256448819	167.179256448819	1998.8207435511808	87.41032732999767	45.01336212416955	
1838	2018-03-18 14:00:00	172.44711250364574	172.4471125036457	1993.5528874963543	90.52184274560955	46.431743311230925	
1839	2018-03-18 15:00:00	209.32210488743402	209.32210488743402	1956.677895112566	112.30245065489335	56.3604116206609	
1840	2018-03-18 16:00:00	267.2685214905295	267.2685214905295	1898.7314785094704	146.52912022662483	71.96260467833648	
1841	2018-03-18 17:00:00	341.01850625810584	341.01850625810584	1824.9814937418942	190.09033604519232	91.81994129719635	
1842	2018-03-18 18:00:00	456.91133946429704	456.91133946429704	1709.088660535703	258.54367518865536	123.02432741254756	
1843	2018-03-18 19:00:00	588.6077408349688	588.6077408349688	1577.3922591650312	336.3315605789543	158.48385708908302	
1844	2018-03-18 20:00:00	662.3577256025451	662.3577256025451	1503.642274397455	379.89277639752174	178.3411937079429	
1845	2018-03-18 21:00:00	683.4291498218527	683.4291498218527	1482.5708501781473	392.3388380599696	184.0147184561886	
1846	2018-03-18 22:00:00	715.0362861508138	715.0362861508138	1450.9637138491862	411.0079305536413	192.52500557855706	
1847	2018-03-18 23:00:00	637.4105826340519	637.4105826340519	1528.589417365948	376.493365289047	171.62412363443173	
1848	2018-03-19 00:00:00	690.0891431823206	690.0891431823206	1475.9108568176794	303.3352730218228	153.94786425932472	
1849	2018-03-19 01:00:00	700.6248552919743	700.6248552919743	1465.3751447080258	307.96634589238494	156.29821333198615	
1850	2018-03-19 02:00:00	690.0891431823206	690.0891431823206	1475.9108568176794	303.3352730218228	153.94786425932472	
1851	2018-03-19 03:00:00	690.0891431823206	690.0891431823206	1475.9108568176794	303.3352730218228	153.94786425932472	
1852	2018-03-19 04:00:00	663.7498629081862	663.7498629081862	1502.250137091814	291.7575908454173	148.0719915776711	
1853	2018-03-19 05:00:00	669.0177189630131	669.0177189630131	1496.982281036987	294.0731272806984	149.24716611400183	
1854	2018-03-19 06:00:00	841.4648314666589	841.4648314666589	1324.5351685333412	377.4311592033302	187.71736221823159	
1855	2018-03-19 07:00:00	809.8576951376976	809.8576951376976	1356.1423048623024	363.53794059164363	180.66631500024727	
1856	2018-03-19 08:00:00	837.589112717473	837.589112717473	1328.410887282527	368.1702932096932	186.8527512765849	
1857	2018-03-19 09:00:00	596.6598715010778	596.6598715010778	1569.3401284989222	254.7102876284073	133.10528620005576	
1858	2018-03-19 10:00:00	543.981310952809	543.981310952809	1622.018689047191	231.5549232755964	121.35354083674855	
1859	2018-03-19 11:00:00	438.6241898562715	438.6241898562715	1727.3758101437284	185.24419456997458	97.85005011013408	
1860	2018-03-19 12:00:00	396.4813414176565	396.4813414176565	1769.5186585823435	245.52182214048185	106.75342489140226	
1861	2018-03-19 13:00:00	491.3027504045403	491.3027504045403	1674.6972495954597	301.5290996214971	132.2842862585078	
1862	2018-03-19 14:00:00	517.6420306786747	517.6420306786747	1648.3579693213255	317.08667669955696	139.37619219381492	
1863	2018-03-19 15:00:00	475.49918224005967	475.49918224005967	1690.5008177599402	292.19455337466127	128.02914269732355	
1864	2018-03-19 16:00:00	517.6420306786747	517.6420306786747	1648.3579693213255	317.08667669955696	139.37619219381492	
1865	2018-03-19 17:00:00	700.6248552919743	700.6248552919743	1465.3751447080258	413.8315502763905	188.6446978791687	
1866	2018-03-19 18:00:00	557.0006045060076	557.0006045060074	1608.9993954939926	317.6624680852825	149.97356996671448	
1867	2018-03-19 19:00:00	604.4113089994496	604.4113089994496	1561.5886910005504	345.6661068257902	162.73900065026731	
1868	2018-03-19 20:00:00	636.0184453284107	636.0184453284107	1529.9815546715893	364.33519931946194	171.2492877726358	
1869	2018-03-19 21:00:00	657.0898695477183	657.0898695477183	1508.9101304522817	376.7812609819098	176.9228125208815	
1870	2018-03-19 22:00:00	667.6255816573721	667.6255816573721	1498.374418342628	383.0042918131337	179.75957489500433	
1871	2018-03-19 23:00:00	553.1248857568219	553.1248857568219	1612.8751142431781	326.7091186392556	148.930024641449	
1872	2018-03-20 00:00:00	579.4641660309561	579.4641660309562	1586.5358339690438	254.70900788091984	129.26919899637952	
1873	2018-03-20 01:00:00	621.6070144695711	621.6070144695711	1544.3929855304289	273.2332993631686	138.67059528702526	
1874	2018-03-20 02:00:00	637.4105826340519	637.4105826340519	1528.589417365948	280.17990866901187	142.19611889601748	
1875	2018-03-20 03:00:00	653.2141507985323	653.2141507985323	1512.7858492014675	287.1265179748551	145.7216425050096	
1876	2018-03-20 04:00:00	716.428423456455	716.428423456455	1449.571576543545	314.91295519822825	159.82373694097834	
1877	2018-03-20 05:00:00	737.4998476757623	737.4998476757623	1428.5001523242377	324.17510093935255	164.5244350863012	
1878	2018-03-20 06:00:00	841.4648314666589	841.4648314666589	1324.5351685333412	377.4311592033302	187.71736221823159	
1879	2018-03-20 07:00:00	825.6612633021782	825.6612633021782	1340.3387366978218	370.4845498974869	184.19183860923943	
1880	2018-03-20 08:00:00	932.4105217043566	932.4105217043566	1233.5894782956434	409.84994904475286	208.0058929305379	
1881	2018-03-20 09:00:00	702.0169925976152	702.0169925976152	1463.9830074023848	301.02101633402907	156.6087769266702	
1882	2018-03-20 10:00:00	622.9991517752121	622.9991517752121	1543.000848224788	266.28796980481275	138.98115888170935	
1883	2018-03-20 11:00:00	586.1241593914241	586.124159391424	1579.875840608576	250.07921475784514	130.75493712739433	
1884	2018-03-20 12:00:00	549.249167007636	549.2491670076358	1616.7508329923642	335.75576919322873	147.8864793161834	
1885	2018-03-20 13:00:00	565.0527351721166	565.0527351721166	1600.9472648278834	345.09031544006467	152.1416228773677	
1886	2018-03-20 14:00:00	596.6598715010778	596.6598715010778	1569.3401284989222	363.75940793373627	160.65190999973618	
1887	2018-03-20 15:00:00	570.3205912269434	570.3205912269434	1595.6794087730566	348.2018308556766	153.56000406442908	
1888	2018-03-20 16:00:00	533.4455988431554	533.4455988431554	1632.5544011568445	326.42122294639285	143.63133575499918	
1889	2018-03-20 17:00:00	700.6248552919743	700.6248552919743	1465.3751447080258	413.8315502763905	188.6446978791687	
1890	2018-03-20 18:00:00	636.0184453284107	636.0184453284107	1529.9815546715893	364.33519931946194	171.2492877726358	
1891	2018-03-20 19:00:00	715.0362861508138	715.0362861508138	1450.9637138491862	411.0079305536413	192.52500557855706	
1892	2018-03-20 20:00:00	783.5184148635633	783.5184148635633	1382.481585136437	451.45763095659674	210.96396101035555	
