time;Conso_min
1678;762,4469906
1679;700,6248553
1680;758,5712719
1681;842,8569688
1682;895,5355293
1683;932,4105217
1684;969,2855141
1685;1021,964075
1686;1183,875475
1687;1152,268339
1688;1169,464044
1689;807,3741137
1690;591,3920154
1691;396,4813414
1692;248,9813719
1693;196,3028113
1694;165,5636279
1695;120,988805
1696;143,2762165
1697;279,1963709
1698;151,3756883
1699;272,5363775
1700;383,1613547
1701;483,2506197
1702;583,3398848
1703;500,4463252
1704;532,0534615
1705;637,4105826
1706;711,1605674
1707;769,106984
1708;863,928393
1709;932,4105217
1710;1115,393346
1711;1099,589778
1712;1179,999756
1713;875,8562424
1714;675,6777123
1715;475,4991822
1716;270,0527961
1717;171,9314598
1718;136,9083846
1719;149,6440483
1720;146,4601324
1721;184,3749619
1722;95,86124614
1723;161,9114004
1724;304,1435139
1725;467,4470516
1726;551,7327485
1727;526,7856055
1728;626,8748705
1729;637,4105826
1730;584,7320221
1731;521,5177494
1732;526,7856055
1733;574,19631
1734;730,8398543
1735;699,232718
1736;805,9819764
1737;528,1777428
1738;443,8920459
1739;470,2313262
1740;491,3027504
1741;417,5527656
1742;354,338493
1743;349,0706369
1744;354,338493
1745;532,0534615
1746;414,768491
1747;477,9827637
1748;514,8577561
1749;541,1970363
1750;562,2684606
1751;479,374901
1752;537,3213176
1753;584,7320221
1754;589,9998781
1755;637,4105826
1756;716,4284235
1757;758,5712719
1758;878,3398239
1759;778,2505588
1760;821,7855446
1761;549,249167
1762;438,6241899
1763;338,5349248
1764;248,9813719
1765;233,1778037
1766;285,8563643
1767;349,0706369
1768;349,0706369
1769;574,19631
1770;562,2684606
1771;651,8220135
1772;678,1612938
1773;709,7684301
1774;783,5184149
1775;674,285575
1776;711,1605674
1777;758,5712719
1778;800,7141203
1779;827,0534006
1780;790,1784082
1781;779,6426961
1782;931,0183844
1783;915,2148162
1784;990,3569383
1785;670,4098563
1786;491,3027504
1787;354,338493
1788;259,517084
1789;248,9813719
1790;264,78494
1791;259,517084
1792;270,0527961
1793;463,5713328
1794;372,6256426
1795;509,5899
1796;604,411309
1797;657,0898695
1798;715,0362862
1799;563,6605979
1800;474,1070449
1801;431,9641965
1802;431,9641965
1803;447,7677647
1804;463,5713328
1805;463,5713328
1806;630,7505893
1807;641,2863014
1808;530,6613242
1809;398,9649229
1810;319,947082
1811;298,8756578
1812;330,4827941
1813;351,5542184
1814;314,679226
1815;272,5363775
1816;288,3399457
1817;325,2149381
1818;372,6256426
1819;409,500635
1820;393,6970668
1821;372,6256426
1822;367,3577865
1823;237,0535225
1824;289,732083
1825;384,553492
1826;431,9641965
1827;537,3213176
1828;653,2141508
1829;658,4820069
1830;830,9291194
1831;830,9291194
1832;672,8934377
1833;530,6613242
1834;398,9649229
1835;277,8042336
1836;209,3221049
1837;167,1792564
1838;172,4471125
1839;209,3221049
1840;267,2685215
1841;341,0185063
1842;456,9113395
1843;588,6077408
1844;662,3577256
1845;683,4291498
1846;715,0362862
1847;637,4105826
1848;690,0891432
1849;700,6248553
1850;690,0891432
1851;690,0891432
1852;663,7498629
1853;669,017719
1854;841,4648315
1855;809,8576951
1856;837,5891127
1857;596,6598715
1858;543,981311
1859;438,6241899
1860;396,4813414
1861;491,3027504
1862;517,6420307
1863;475,4991822
1864;517,6420307
1865;700,6248553
1866;557,0006045
1867;604,411309
1868;636,0184453
1869;657,0898695
1870;667,6255817
1871;553,1248858
1872;579,464166
1873;621,6070145
1874;637,4105826
1875;653,2141508
1876;716,4284235
1877;737,4998477
1878;841,4648315
1879;825,6612633
1880;932,4105217
1881;702,0169926
1882;622,9991518
1883;586,1241594
1884;549,249167
1885;565,0527352
1886;596,6598715
1887;570,3205912
1888;533,4455988
1889;700,6248553
1890;636,0184453
1891;715,0362862
1892;783,5184149
1893;836,1969754
1894;873,0719678
1895;848,1248248
1896;979,8212262
1897;1037,767643
1898;1079,910491
1899;1158,928332
1900;1216,874749
1901;1280,089021
1902;1452,536134
1903;1326,107589
1904;1248,481885
1905;881,1240985
1906;765,2312653
1907;686,2134244
1908;601,9277276
1909;533,4455988
1910;533,4455988
1911;586,1241594
1912;665,1420002
1913;858,6605369
1914;804,5898391
1915;1010,036225
1916;1120,661202
1917;1220,750467
1918;1310,30402
1919;1248,481885
1920;1295,892589
1921;1327,499726
1922;1348,57115
1923;1427,588991
1924;1511,874688
1925;1496,07112
1926;1600,036103
1927;1505,214694
1928;1374,91043
1929;944,3383711
1930;770,4991213
1931;670,4098563
1932;665,1420002
1933;601,9277276
1934;601,9277276
1935;659,8741442
1936;549,249167
1937;832,3212567
1938;899,4112481
1939;873,0719678
1940;904,6791041
1941;1025,839793
1942;1089,054066
1943;953,4819459
1944;948,2140899
1945;1016,696219
1946;1106,249772
1947;1106,249772
1948;1079,910491
1949;1127,321196
1950;1294,500452
1951;1220,750467
1952;1280,089021
1953;1028,624068
1954;954,8740832
1955;886,3919545
1956;817,9098258
1957;781,0348334
1958;670,4098563
1959;575,5884473
1960;575,5884473
1961;742,7677037
1962;636,0184453
1963;852,0005436
1964;1036,375505
1965;1089,054066
1966;1089,054066
1967;990,3569383
1968;1085,178347
1969;1190,535468
1970;1259,017597
1971;1311,696158
1972;1406,517567
1973;1422,321135
1974;1531,553975
1975;1415,661141
1976;1131,196914
1977;873,0719678
1978;715,0362862
1979;588,6077408
1980;451,6434834
1981;362,0899305
1982;288,3399457
1983;225,1256731
1984;272,5363775
1985;346,2863623
1986;393,6970668
1987;530,6613242
1988;730,8398543
1989;899,4112481
1990;999,5005131
1991;948,2140899
1992;1006,160506
1993;1021,964075
1994;1043,035499
1995;1053,571211
1996;1032,499787
1997;1021,964075
1998;1162,804051
1999;1083,78621
2000;920,4826723
2001;783,5184149
2002;715,0362862
2003;646,5541574
2004;578,0720287
2005;530,6613242
2006;441,1077713
2007;377,8934986
2008;351,5542184
2009;372,6256426
2010;425,3042031
2011;509,5899
2012;641,2863014
2013;746,6434225
2014;836,1969754
2015;832,3212567
2016;958,749802
2017;1048,303355
2018;1127,321196
2019;1169,464044
2020;1195,803324
2021;1243,214029
2022;1368,250437
2023;1247,089748
2024;1243,214029
2025;939,0705151
2026;744,159841
2027;591,3920154
2028;517,6420307
2029;464,9634701
2030;396,4813414
2031;354,338493
2032;385,9456293
2033;563,6605979
2034;430,5720592
2035;557,0006045
2036;757,1791346
2037;899,4112481
2038;941,5540965
2039;848,1248248
2040;906,0712414
2041;985,0890823
2042;1016,696219
2043;1053,571211
2044;1148,39262
2045;1222,142605
2046;1352,446869
2047;1220,750467
2048;1169,464044
2049;765,2312653
2050;517,6420307
2051;396,4813414
2052;422,8206217
2053;380,6777733
2054;312,1956445
2055;549,249167
2056;754,6955531
2057;921,8748096
2058;783,5184149
2059;794,054127
2060;841,4648315
2061;931,0183844
2062;983,6969449
2063;879,7319612
2064;884,9998172
2065;911,3390975
2066;948,2140899
2067;932,4105217
2068;900,8033854
2069;958,749802
2070;1189,143331
2071;1089,054066
2072;1043,035499
2073;733,6241289
2074;559,7848791
2075;407,0170535
2076;291,1242203
2077;280,5885082
2078;301,6599324
2079;264,78494
2080;275,3206522
2081;426,6963404
2082;272,5363775
2083;351,5542184
2084;446,3756274
2085;509,5899
2086;557,0006045
2087;505,7141813
2088;611,0713024
2089;784,9105522
2090;921,8748096
2091;974,5533701
2092;1048,303355
2093;1100,981915
2094;1236,554036
2095;1110,12549
2096;1006,160506
2097;596,6598715
2098;396,4813414
2099;248,9813719
2100;159,1957961
2101;136,9083846
2102;114,6209732
2103;114,6209732
2104;136,9083846
2105;210,7142422
2106;93,77730601
2107;204,0542488
2108;383,1613547
2109;504,322044
2110;625,4827332
2111;579,464166
2112;663,7498629
2113;742,7677037
2114;774,3748401
2115;842,8569688
2116;827,0534006
2117;853,3926809
2118;1015,304081
2119;836,1969754
2120;811,2498324
2121;459,6956141
2122;233,1778037
2123;114,6209732
2124;44,5748229
2125;22,28741145
2126;35,02307513
2127;19,10349553
2128;15,91957961
2129;142,2321135
2130;114,6167073
2131;293,6078018
2132;462,1791955
2133;509,5899
2134;604,411309
2135;568,9284539
2136;605,8034463
2137;700,6248553
2138;716,4284235
2139;674,285575
2140;726,9641356
2141;853,3926809
2142;1073,250498
2143;978,4290889
2144;757,1791346
2145;578,0720287
2146;530,6613242
2147;514,8577561
2148;409,500635
2149;393,6970668
2150;441,1077713
2151;499,0541879
2152;535,9291803
2153;599,1434529
2154;672,8934377
2155;693,9648619
2156;725,5719983
2157;746,6434225
2158;804,5898391
2159;732,2319916
2160;742,7677037
2161;716,4284235
2162;695,3569992
2163;663,7498629
2164;605,8034463
2165;568,9284539
2166;678,1612938
2167;641,2863014
2168;641,2863014
2169;683,4291498
2170;667,6255817
2171;741,3755664
2172;772,9827028
2173;830,9291194
2174;883,6076799
2175;767,7148467
2176;794,054127
2177;862,5362557
2178;920,4826723
2179;967,8933768
2180;1031,107649
2181;1115,393346
2182;1131,196914
2183;1053,571211
2184;1011,428363
2185;985,0890823
2186;974,5533701
2187;974,5533701
2188;1032,499787
2189;1011,428363
2190;1078,518354
2191;1041,643362
2192;1216,874749
2193;981,2133635
2194;754,6955531
2195;575,5884473
2196;501,8384625
2197;612,4634397
2198;633,5348639
2199;517,6420307
2200;575,5884473
2201;790,1784082
2202;741,3755664
2203;873,0719678
2204;904,6791041
2205;894,143392
2206;867,8041117
2207;637,4105826
2208;484,642757
2209;431,9641965
2210;474,1070449
2211;500,4463252
2212;458,3034768
2213;453,0356207
2214;593,8755969
2215;535,9291803
2216;663,7498629
2217;443,8920459
2218;333,2670688
2219;343,8027809
2220;317,4635006
2221;184,6671234
2222;171,9314598
2223;259,517084
2224;417,5527656
2225;621,6070145
2226;362,0899305
2227;325,2149381
2228;372,6256426
2229;446,3756274
2230;472,7149076
2231;368,7499238
2232;374,0177799
2233;389,8213481
2234;453,0356207
2235;468,8391889
2236;442,4999086
2237;421,4284844
2238;509,5899
2239;425,3042031
2240;495,1784692
2241;243,7135158
2242;136,9083846
2243;50,94265474
2244;9,551747764
2245;25,47132737
2246;57,31048658
2247;114,6209732
2248;184,6671234
2249;400,3570602
2250;288,3399457
2251;341,0185063
2252;425,3042031
2253;530,6613242
2254;641,2863014
2255;595,2677342
2256;632,1427266
2257;658,4820069
2258;684,8212871
2259;669,017719
2260;658,4820069
2261;669,017719
2262;772,9827028
2263;683,4291498
2264;732,2319916
2265;428,0884777
2266;254,2492279
2267;175,1153757
2268;136,9083846
2269;140,0923005
2270;127,3566369
2271;60,49440251
2272;50,94265474
2273;131,6964014
2274;91,69336587
2275;225,1256731
2276;414,768491
2277;546,4648924
2278;630,7505893
2279;574,19631
2280;558,3927418
2281;537,3213176
2282;584,7320221
2283;611,0713024
2284;669,017719
2285;805,9819764
2286;999,5005131
2287;867,8041117
2288;827,0534006
2289;517,6420307
2290;354,338493
2291;196,3028113
2292;146,4601324
2293;98,70139356
2294;47,75873882
2295;28,65524329
2296;9,551747764
2297;42,14284844
2298;41,67880267
2299;97,94518627
2300;230,3935291
2301;330,4827941
2302;435,8399152
2303;431,9641965
2304;568,9284539
2305;669,017719
2306;611,0713024
2307;542,5891736
2308;579,464166
2309;605,8034463
2310;720,3041422
2311;625,4827332
2312;456,9113395
2313;246,1970973
2314;87,52548561
2315;33,34304214
2316;2,083940134
2317;0
2318;0
2319;0
2320;0
2321;0
2322;0
2323;0
2324;37,5109224
2325;79,18972507
2326;125,036408
2327;105,3571211
2328;147,4999695
2329;189,642818
2330;268,6606588
2331;337,1427875
2332;410,8927723
2333;463,5713328
2334;583,3398848
2335;499,0541879
2336;383,1613547
2337;209,3221049
2338;72,93790467
2339;12,5036408
2340;0
2341;0
2342;0
2343;0
2344;0
2345;0
2346;0
2347;0
2348;22,92334147
2349;77,10578494
2350;125,036408
2351;68,48212871
2352;142,2321135
2353;331,8749315
2354;563,6605979
2355;621,6070145
2356;637,4105826
2357;669,017719
2358;672,8934377
2359;514,8577561
2360;542,5891736
2361;238,4456598
2362;120,988805
2363;35,02307513
2364;0
2365;0
2366;0
2367;0
2368;0
2369;0
2370;0
2371;0
2372;47,93062307
2373;182,9828246
2374;430,5720592
2375;405,6249162
2376;463,5713328
2377;547,8570297
2378;605,8034463
2379;658,4820069
2380;737,4998477
2381;748,0355598
2382;799,321983
2383;630,7505893
2384;568,9284539
2385;222,6420916
2386;95,51747764
2387;25,47132737
2388;6,367831843
2389;0
2390;0
2391;0
2392;0
2393;47,41070449
2394;85,44154547
2395;225,1256731
2396;388,4292108
2397;483,2506197
2398;551,7327485
2399;521,5177494
2400;589,9998781
2401;632,1427266
2402;632,1427266
2403;684,8212871
2404;779,6426961
2405;774,3748401
2406;899,4112481
2407;836,1969754
2408;805,9819764
2409;438,6241899
2410;259,517084
2411;159,1957961
2412;120,988805
2413;127,3566369
2414;105,0692254
2415;108,2531413
2416;133,7244687
2417;242,3213785
2418;130,3042641
2419;293,6078018
2420;546,4648924
2421;704,500574
2422;788,7862709
2423;711,1605674
2424;758,5712719
2425;827,0534006
2426;884,9998172
2427;937,6783778
2428;958,749802
2429;953,4819459
2430;1004,768369
2431;873,0719678
2432;895,5355293
2433;528,1777428
2434;349,0706369
2435;233,1778037
2436;233,1778037
2437;343,8027809
2438;359,606349
2439;417,5527656
2440;522,9098867
2441;684,8212871
2442;520,1256121
2443;541,1970363
2444;557,0006045
2445;636,0184453
2446;688,6970059
2447;542,5891736
2448;537,3213176
2449;526,7856055
2450;516,2498934
2451;537,3213176
2452;563,6605979
2453;568,9284539
2454;683,4291498
2455;636,0184453
2456;721,6962795
2457;433,3563338
2458;306,9277885
2459;243,7135158
2460;184,6671234
2461;243,7135158
2462;364,8742051
2463;464,9634701
2464;480,7670383
2465;563,6605979
2466;404,2327789
2467;472,7149076
2468;525,3934682
2469;541,1970363
2470;572,8041727
2471;484,642757
2472;500,4463252
2473;510,9820373
2474;537,3213176
2475;563,6605979
2476;611,0713024
2477;647,9462947
2478;746,6434225
2479;678,1612938
2480;572,8041727
2481;504,322044
2482;535,9291803
2483;625,4827332
2484;625,4827332
2485;567,5363166
2486;435,8399152
2487;325,2149381
2488;356,8220744
2489;383,1613547
2490;372,6256426
2491;430,5720592
2492;599,1434529
2493;741,3755664
2494;867,8041117
2495;790,1784082
2496;832,3212567
2497;906,0712414
2498;895,5355293
2499;884,9998172
2500;953,4819459
2501;1011,428363
2502;1025,839793
2503;762,4469906
2504;462,1791955
2505;225,1256731
2506;95,86124614
2507;35,42698227
2508;0
2509;0
2510;0
2511;62,51820401
2512;325,2149381
2513;493,7863318
2514;557,0006045
2515;599,1434529
2516;651,8220135
2517;678,1612938
2518;715,0362862
2519;663,7498629
2520;721,6962795
2521;795,4462643
2522;874,4641051
2523;958,749802
2524;979,8212262
2525;969,2855141
2526;1020,571937
2527;778,2505588
2528;690,0891432
2529;291,1242203
2530;120,988805
2531;35,02307513
2532;0
2533;0
2534;0
2535;0
2536;0
2537;94,82140899
2538;66,68608427
2539;161,9114004
2540;393,6970668
2541;488,5184758
2542;562,2684606
2543;516,2498934
2544;579,464166
2545;611,0713024
2546;647,9462947
2547;732,2319916
2548;863,928393
2549;974,5533701
2550;1078,518354
2551;904,6791041
2552;858,6605369
2553;580,8563033
2554;601,9277276
2555;675,6777123
2556;638,8027199
2557;596,6598715
2558;638,8027199
2559;691,4812805
2560;775,7669774
2561;863,928393
2562;572,8041727
2563;630,7505893
2564;778,2505588
2565;873,0719678
2566;909,9469602
2567;827,0534006
2568;853,3926809
2569;869,196249
2570;884,9998172
2571;858,6605369
2572;827,0534006
2573;805,9819764
2574;883,6076799
2575;772,9827028
2576;853,3926809
2577;812,6419697
2578;749,4276971
2579;670,4098563
2580;665,1420002
2581;522,9098867
2582;475,4991822
2583;496,5706065
2584;512,3741746
2585;763,8391279
2586;804,5898391
2587;909,9469602
2588;999,5005131
2589;1057,44693
2590;1078,518354
2591;1006,160506
2592;1058,839067
2593;1058,839067
2594;1069,374779
2595;1153,660476
2596;1169,464044
2597;1153,660476
2598;1252,357604
2599;1046,911218
2600;974,5533701
2601;712,5527047
2602;586,1241594
2603;565,0527352
2604;496,5706065
2605;354,338493
2606;327,9992127
2607;375,4099172
2608;449,159902
2609;684,8212871
2610;630,7505893
2611;683,4291498
2612;804,5898391
2613;962,6255207
2614;1015,304081
2615;921,8748096
2616;958,749802
2617;958,749802
2618;969,2855141
2619;1027,231931
2620;1079,910491
2621;1111,517628
2622;1168,071907
2623;978,4290889
2624;948,2140899
2625;644,070576
2626;549,249167
2627;475,4991822
2628;396,4813414
2629;317,4635006
2630;301,6599324
2631;333,2670688
2632;343,8027809
2633;505,7141813
2634;372,6256426
2635;520,1256121
2636;667,6255817
2637;715,0362862
2638;809,8576951
2639;811,2498324
2640;863,928393
2641;858,6605369
2642;858,6605369
2643;858,6605369
2644;853,3926809
2645;832,3212567
2646;936,2862405
2647;836,1969754
2648;588,6077408
2649;430,5720592
2650;341,0185063
2651;225,1256731
2652;225,1256731
2653;225,1256731
2654;167,1792564
2655;156,6435443
2656;214,5899609
2657;298,8756578
2658;414,768491
2659;535,9291803
2660;614,9470211
2661;709,7684301
2662;809,8576951
2663;800,7141203
2664;874,4641051
2665;948,2140899
2666;1090,446203
2667;1164,196188
2668;1174,7319
2669;1201,071181
2670;1162,804051
2671;804,5898391
2672;562,2684606
2673;483,2506197
2674;456,9113395
2675;430,5720592
2676;414,768491
2677;383,1613547
2678;314,679226
2679;262,0006654
2680;283,0720897
2681;246,1970973
2682;251,4649533
2683;367,3577865
2684;493,7863318
2685;657,0898695
2686;762,4469906
2687;726,9641356
2688;832,3212567
2689;874,4641051
2690;879,7319612
2691;921,8748096
2692;1000,89265
2693;1011,428363
2694;1041,643362
2695;841,4648315
2696;805,9819764
2697;533,4455988
2698;322,7313567
2699;130,5405528
2700;63,67831843
2701;63,67831843
2702;60,49440251
2703;54,12657066
2704;171,9314598
2705;489,9106131
2706;309,4113699
2707;319,947082
2708;362,0899305
2709;372,6256426
2710;430,5720592
2711;374,0177799
2712;0
2713;0
2714;0
2715;0
2716;0
2717;0
2718;0
2719;0
2720;0
2721;0
2722;0
2723;0
2724;0
2725;0
2726;0
2727;0
2728;0
2729;0
2730;0
2731;0
2732;0
2733;0
2734;0
2735;0
2736;0
2737;0
2738;0
2739;0
2740;0
2741;0
2742;0
2743;0
2744;0
2745;0
2746;0
2747;0
2748;0
2749;0
2750;0
2751;0
2752;0
2753;0
2754;0
2755;0
2756;0
2757;0
2758;0
2759;0
2760;0
2761;0
2762;0
2763;0
2764;0
2765;0
2766;0
2767;0
2768;0
2769;0
2770;0
2771;0
2772;0
2773;0
2774;0
2775;0
2776;0
2777;0
2778;0
2779;0
2780;0
2781;0
2782;0
2783;0
2784;0
2785;0
2786;0
2787;0
2788;0
2789;0
2790;0
2791;0
2792;0
2793;0
2794;0
2795;0
2796;0
2797;0
2798;0
2799;0
2800;0
2801;0
2802;0
2803;0
2804;0
2805;0
2806;0
2807;0
2808;0
2809;0
2810;0
2811;0
2812;0
2813;0
2814;0
2815;0
2816;0
2817;0
2818;0
2819;0
2820;0
2821;0
2822;0
2823;0
2824;0
2825;0
2826;0
2827;0
2828;0
2829;0
2830;0
2831;0
2832;0
2833;0
2834;0
2835;0
2836;0
2837;0
2838;0
2839;0
2840;0
2841;0
2842;0
2843;0
2844;0
2845;0
2846;0
2847;0
2848;0
2849;0
2850;0
2851;0
2852;0
2853;0
2854;0
2855;0
2856;0
2857;0
2858;0
2859;0
2860;0
2861;0
2862;0
2863;0
2864;0
2865;0
2866;0
2867;0
2868;0
2869;0
2870;0
2871;0
2872;0
2873;0
2874;0
2875;0
2876;0
2877;0
2878;0
2879;0
2880;0
2881;0
2882;0
2883;0
2884;0
2885;0
2886;0
2887;0
2888;0
2889;0
2890;0
2891;0
2892;0
2893;0
2894;0
2895;0
2896;0
2897;0
2898;0
2899;0
2900;0
2901;0
2902;0
2903;0
2904;0
2905;0
2906;0
2907;0
2908;0
2909;0
2910;0
2911;0
2912;0
2913;0
2914;0
2915;0
2916;0
2917;0
2918;0
2919;0
2920;0
2921;0
2922;0
2923;0
2924;0
2925;0
2926;0
2927;0
2928;0
2929;0
2930;0
2931;0
2932;0
2933;0
2934;0
2935;0
2936;0
2937;0
2938;0
2939;0
2940;0
2941;0
2942;0
2943;0
2944;0
2945;0
2946;0
2947;0
2948;0
2949;0
2950;0
2951;0
2952;0
2953;0
2954;0
2955;0
2956;0
2957;0
2958;0
2959;0
2960;0
2961;0
2962;0
2963;0
2964;0
2965;0
2966;0
2967;0
2968;0
2969;0
2970;0
2971;0
2972;0
2973;0
2974;0
2975;0
2976;0
2977;0
2978;0
2979;0
2980;0
2981;0
2982;0
2983;0
2984;0
2985;0
2986;0
2987;0
2988;0
2989;0
2990;0
2991;0
2992;0
2993;0
2994;0
2995;0
2996;0
2997;0
2998;0
2999;0
3000;0
3001;0
3002;0
3003;0
3004;0
3005;0
3006;0
3007;0
3008;0
3009;0
3010;0
3011;0
3012;0
3013;0
3014;0
3015;0
3016;0
3017;0
3018;0
3019;0
3020;0
3021;0
3022;0
3023;0
3024;0
3025;0
3026;0
3027;0
3028;0
3029;0
3030;0
3031;0
3032;0
3033;0
3034;0
3035;0
3036;0
3037;0
3038;0
3039;0
3040;0
3041;0
3042;0
3043;0
3044;0
3045;0
3046;0
3047;0
3048;0
3049;0
3050;0
3051;0
3052;0
3053;0
3054;0
3055;0
3056;0
3057;0
3058;0
3059;0
3060;0
3061;0
3062;0
3063;0
3064;0
3065;0
3066;0
3067;0
3068;0
3069;0
3070;0
3071;0
3072;0
3073;0
3074;0
3075;0
3076;0
3077;0
3078;0
3079;0
3080;0
3081;0
3082;0
3083;0
3084;0
3085;0
3086;0
3087;0
3088;0
3089;0
3090;0
3091;0
3092;0
3093;0
3094;0
3095;0
3096;0
3097;0
3098;0
3099;0
3100;0
3101;0
3102;0
3103;0
3104;0
3105;0
3106;0
3107;0
3108;0
3109;0
3110;0
3111;0
3112;0
3113;0
3114;0
3115;0
3116;0
3117;0
3118;0
3119;0
3120;0
3121;0
3122;0
3123;0
3124;0
3125;0
3126;0
3127;0
3128;0
3129;0
3130;0
3131;0
3132;0
3133;0
3134;0
3135;0
3136;0
3137;0
3138;0
3139;0
3140;0
3141;0
3142;0
3143;0
3144;0
3145;0
3146;0
3147;0
3148;0
3149;0
3150;0
3151;0
3152;0
3153;0
3154;0
3155;0
3156;0
3157;0
3158;0
3159;0
3160;0
3161;0
3162;0
3163;0
3164;0
3165;0
3166;0
3167;0
3168;0
3169;0
3170;0
3171;0
3172;0
3173;0
3174;0
3175;0
3176;0
3177;0
3178;0
3179;0
3180;0
3181;0
3182;0
3183;0
3184;0
3185;0
3186;0
3187;0
3188;0
3189;0
3190;0
3191;0
3192;0
3193;0
3194;0
3195;0
3196;0
3197;0
3198;0
3199;0
3200;0
3201;0
3202;0
3203;0
3204;0
3205;0
3206;0
3207;0
3208;0
3209;0
3210;0
3211;0
3212;0
3213;0
3214;0
3215;0
3216;0
3217;0
3218;0
3219;0
3220;0
3221;0
3222;0
3223;0
3224;0
3225;0
3226;0
3227;0
3228;0
3229;0
3230;0
3231;0
3232;0
3233;0
3234;0
3235;0
3236;0
3237;0
3238;0
3239;0
3240;0
3241;0
3242;0
3243;0
3244;0
3245;0
3246;0
3247;0
3248;0
3249;0
3250;0
3251;0
3252;0
3253;0
3254;0
3255;0
3256;0
3257;0
3258;0
3259;0
3260;0
3261;0
3262;0
3263;0
3264;0
3265;0
3266;0
3267;0
3268;0
3269;0
3270;0
3271;0
3272;0
3273;0
3274;0
3275;0
3276;0
3277;0
3278;0
3279;0
3280;0
3281;0
3282;0
3283;0
3284;0
3285;0
3286;0
3287;0
3288;0
3289;0
3290;0
3291;0
3292;0
3293;0
3294;0
3295;0
3296;0
3297;0
3298;0
3299;0
3300;0
3301;0
3302;0
3303;0
3304;0
3305;0
3306;0
3307;0
3308;0
3309;0
3310;0
3311;0
3312;0
3313;0
3314;0
3315;0
3316;0
3317;0
3318;0
3319;0
3320;0
3321;0
3322;0
3323;0
3324;0
3325;0
3326;0
3327;0
3328;0
3329;0
3330;0
3331;0
3332;0
3333;0
3334;0
3335;0
3336;0
3337;0
3338;0
3339;0
3340;0
3341;0
3342;0
3343;0
3344;0
3345;0
3346;0
3347;0
3348;0
3349;0
3350;0
3351;0
3352;0
3353;0
3354;0
3355;0
3356;0
3357;0
3358;0
3359;0
3360;0
3361;0
3362;0
3363;0
3364;0
3365;0
3366;0
3367;0
3368;0
3369;0
3370;0
3371;0
3372;0
3373;0
3374;0
3375;0
3376;0
3377;0
3378;0
3379;0
3380;0
3381;0
3382;0
3383;0
3384;0
3385;0
3386;0
3387;0
3388;0
3389;0
3390;0
3391;0
3392;0
3393;0
3394;0
3395;0
3396;0
3397;0
3398;0
3399;0
3400;0
3401;0
3402;0
3403;0
3404;0
3405;0
3406;0
3407;0
3408;0
3409;0
3410;0
3411;0
3412;0
3413;0
3414;0
3415;0
3416;0
3417;0
3418;0
3419;0
3420;0
3421;0
3422;0
3423;0
3424;0
3425;0
3426;0
3427;0
3428;0
3429;0
3430;0
3431;0
3432;0
3433;0
3434;0
3435;0
3436;0
3437;0
3438;0
3439;0
3440;0
3441;0
3442;0
3443;0
3444;0
3445;0
3446;0
3447;0
3448;0
3449;0
3450;0
3451;0
3452;0
3453;0
3454;0
3455;0
3456;0
3457;0
3458;0
3459;0
3460;0
3461;0
3462;0
3463;0
3464;0
3465;0
3466;0
3467;0
3468;0
3469;0
3470;0
3471;0
3472;0
3473;0
3474;0
3475;0
3476;0
3477;0
3478;0
3479;0
3480;0
3481;0
3482;0
3483;0
3484;0
3485;0
3486;0
3487;0
3488;0
3489;0
3490;0
3491;0
3492;0
3493;0
3494;0
3495;0
3496;0
3497;0
3498;0
3499;0
3500;0
3501;0
3502;0
3503;0
3504;0
3505;0
3506;0
3507;0
3508;0
3509;0
3510;0
3511;0
3512;0
3513;0
3514;0
3515;0
3516;0
3517;0
3518;0
3519;0
3520;0
3521;0
3522;0
3523;0
3524;0
3525;0
3526;0
3527;0
3528;0
3529;0
3530;0
3531;0
3532;0
3533;0
3534;0
3535;0
3536;0
3537;0
3538;0
3539;0
3540;0
3541;0
3542;0
3543;0
3544;0
3545;0
3546;0
3547;0
3548;0
3549;0
3550;0
3551;0
3552;0
3553;0
3554;0
3555;0
3556;0
3557;0
3558;0
3559;0
3560;0
3561;0
3562;0
3563;0
3564;0
3565;0
3566;0
3567;0
3568;0
3569;0
3570;0
3571;0
3572;0
3573;0
3574;0
3575;0
3576;0
3577;0
3578;0
3579;0
3580;0
3581;0
3582;0
3583;0
3584;0
3585;0
3586;0
3587;0
3588;0
3589;0
3590;0
3591;0
3592;0
3593;0
3594;0
3595;0
3596;0
3597;0
3598;0
3599;0
3600;0
3601;0
3602;0
3603;0
3604;0
3605;0
3606;0
3607;0
3608;0
3609;0
3610;0
3611;0
3612;0
3613;0
3614;0
3615;0
3616;0
3617;0
3618;0
3619;0
3620;0
3621;0
3622;0
3623;0
3624;0
3625;0
3626;0
3627;0
3628;0
3629;0
3630;0
3631;0
3632;0
3633;0
3634;0
3635;0
3636;0
3637;0
3638;0
3639;0
3640;0
3641;0
3642;0
3643;0
3644;0
3645;0
3646;0
3647;0
3648;0
3649;0
3650;0
3651;0
3652;0
3653;0
3654;0
3655;0
3656;0
3657;0
3658;0
3659;0
3660;0
3661;0
3662;0
3663;0
3664;0
3665;0
3666;0
3667;0
3668;0
3669;0
3670;0
3671;0
3672;0
3673;0
3674;0
3675;0
3676;0
3677;0
3678;0
3679;0
3680;0
3681;0
3682;0
3683;0
3684;0
3685;0
3686;0
3687;0
3688;0
3689;0
3690;0
3691;0
3692;0
3693;0
