0,010834578;60,15393867
0,033313823;60,17316082
0,055793067;60,19238298
0,078272312;60,21160514
0,100751556;60,23082729
0,123230801;60,25004945
0,145710046;60,26927161
0,16818929;60,28849377
0,190668535;60,30771592
0,211274509;60,32533623
0,239373565;60,34936393
0,261852809;60,36858609
0,284332054;60,38780824
0,306811298;60,4070304
0,329296476;60,73701076
0,351803159;62,19348961
0,374312068;63,76650278
0,396823943;65,49489505
0,419332851;67,06790822
0,441843243;68,71861095
0,464353634;70,36931367
0,486864026;72,02001639
0,507506635;73,9565686
0,526289174;76,58295597
0,545073493;79,3025708
0,565736421;82,30346986
0,58827796;85,58565315
0,610819499;88,86783644
0,633361037;92,15001973
0,654024856;95,19753252
0,672808582;97,88607153
0,691592604;100,5901484
0,710376923;103,3097633
0,729161242;106,0293781
0,74794645;108,7956067
0,766731659;111,5618352
0,785515978;114,2814501
0,804300297;117,0010649
0,823084616;119,7206797
0,841868935;122,4402946
0,860654143;125,2065231
0,880670078;127,2663049
0,901957555;130,0326194
0,920329241;132,6183338
0,94096533;135,8538638
0,960476508;139,5088376
0,974976396;142,0849499
0,986802726;144,7919559
1,001567126;147,2059813
1,013746599;150,2043812
1,026786084;153,3629783
1,039219972;157,0560352
1,054268429;160,3318111
1,067433233;163,0621583
1,080601004;165,9478846
1,095646124;169,048859
1,110693468;172,2663678
1,123858273;174,996715
1,137024931;177,8241741
1,152070051;180,9251485
1,167117396;184,1426573
1,180281088;186,8147373
1,193449081;189,7121171
1,208495091;192,8597052
1,223540211;195,9606796
1,238586443;199,1199212
1,253631563;202,2208956
1,264906782;204,0950559
