simulation_time	physical_time	national_electricity_distribution_network.energy_sold_inside	national_electricity_distribution_network.energy_sold_outside	national_electricity_distribution_network.energy_bought_inside	national_electricity_distribution_network.energy_bought_outside	national_electricity_distribution_network.energy_erased_consumption	national_electricity_distribution_network.energy_erased_production	national_electricity_distribution_network.money_spent_inside	national_electricity_distribution_network.money_spent_outside	national_electricity_distribution_network.money_earned_inside	national_electricity_distribution_network.money_earned_outside	national_gas_distribution_network.energy_sold_inside	national_gas_distribution_network.energy_sold_outside	national_gas_distribution_network.energy_bought_inside	national_gas_distribution_network.energy_bought_outside	national_gas_distribution_network.energy_erased_consumption	national_gas_distribution_network.energy_erased_production	national_gas_distribution_network.money_spent_inside	national_gas_distribution_network.money_spent_outside	national_gas_distribution_network.money_earned_inside	national_gas_distribution_network.money_earned_outside	electric_microgrid.energy_sold_inside	electric_microgrid.energy_sold_outside	electric_microgrid.energy_bought_inside	electric_microgrid.energy_bought_outside	electric_microgrid.energy_erased_consumption	electric_microgrid.energy_erased_production	electric_microgrid.money_spent_inside	electric_microgrid.money_spent_outside	electric_microgrid.money_earned_inside	electric_microgrid.money_earned_outside	district_heating_network.energy_sold_inside	district_heating_network.energy_sold_outside	district_heating_network.energy_bought_inside	district_heating_network.energy_bought_outside	district_heating_network.energy_erased_consumption	district_heating_network.energy_erased_production	district_heating_network.money_spent_inside	district_heating_network.money_spent_outside	district_heating_network.money_earned_inside	district_heating_network.money_earned_outside	
0	2021-01-01 00:00:00	19439.021891075372	0	0	0	0.0	0	0	0	4276.584816036582	0	0	0	0	0	0	0	0	0	0	0	19449.40220580824	0	10.380314732870275	19439.021891075372	0.0	0.0	0.6228188839722165	4276.584816036582	3889.8804411616484	0	0	0	0	0	0	0	0	0	0	0	
1	2021-01-01 01:00:00	18960.702950367762	0	0	0	0.0	0	0	0	3551.9084836923935	0	0	0	0	0	0	0	0	0	0	0	18974.5946470473	0	13.891696679536848	18960.702950367762	0.0	0.0	0.8335018007722108	3551.9084836923935	3794.91892940946	0	0	0	0	0	0	0	0	0	0	0	
2	2021-01-01 02:00:00	17668.70684388528	0	0	0	0.0	0	0	0	3012.5145168824406	0	0	0	0	0	0	0	0	0	0	0	17686.577647444778	0	17.870803559498313	17668.70684388528	0.0	0.0	1.0722482135698987	3012.5145168824406	3537.3155294889557	0	0	0	0	0	0	0	0	0	0	0	
3	2021-01-01 03:00:00	16252.491024625218	0	0	0	0.0	0	0	0	2506.459165817701	0	0	0	0	0	0	0	0	0	0	0	16274.25808495562	0	21.767060330402025	16252.491024625218	0.0	0.0	1.3060236198241215	2506.459165817701	3254.851616991124	0	0	0	0	0	0	0	0	0	0	0	
4	2021-01-01 04:00:00	14806.098272421686	0	0	0	0.0	0	0	0	1392.5135425212598	0	0	0	0	0	0	0	0	0	0	0	14832.83273136418	0	26.734458942493116	14806.098272421686	0.0	0.0	1.604067536549587	1392.5135425212598	2966.566546272836	0	0	0	0	0	0	0	0	0	0	0	
5	2021-01-01 05:00:00	13490.214642675872	0	0	0	0.0	0	0	0	1015.0037497149328	0	0	0	0	0	0	0	0	0	0	0	13522.50658228896	0	32.29193961308655	13490.214642675872	0.0	0.0	1.291677584523462	1015.0037497149328	2434.0511848120127	0	0	0	0	0	0	0	0	0	0	0	
6	2021-01-01 06:00:00	14817.444819351984	0	0	0	0.0	0	0	0	1090.4157642561124	0	0	0	0	0	0	0	0	0	0	0	14855.12172380028	0	37.67690444829448	14817.444819351984	0.0	0.0	1.5070761779317792	1090.4157642561124	2673.92191028405	0	0	0	0	0	0	0	0	0	0	0	
7	2021-01-01 07:00:00	17589.235884742746	0	0	0	0.0	0	0	0	1689.0943220118459	0	0	0	0	0	0	0	0	0	0	0	17633.68742494124	0	44.45154019849216	17589.235884742746	0.0	0.0	1.7780616079396865	1689.0943220118459	3174.063736489423	0	0	0	0	0	0	0	0	0	0	0	
8	2021-01-01 08:00:00	17387.166457938052	0	0	0	0.0	0	0	0	2914.784585008735	0	0	0	0	0	0	0	0	0	0	0	17799.64286782716	0	412.4764098891054	17387.166457938052	0.0	0.0	16.499056395564217	2914.784585008735	3203.9357162088886	0	0	0	0	0	0	0	0	0	0	0	
9	2021-01-01 09:00:00	10677.322924751401	0	0	0	0.0	0	0	0	1533.9042113697863	0	0	0	0	0	0	0	0	0	0	0	13495.87854996422	0	2818.5556252128185	10677.322924751401	0.0	0.0	169.11333751276908	1533.9042113697863	2699.175709992844	0	0	0	0	0	0	0	0	0	0	0	
