old_house.LTH.energy_bought	new_house.LTH.energy_bought	office.LTH.energy_bought	incinerator.LTH.energy_sold	fast_gas_boiler.LTH.energy_sold	
99.73158967941221	54.4799801998393	235.6097781779371	0	389.82134805718863	
115.9042798976953	63.314571583597036	273.8167692338189	0	453.03562071511124	
119.94745245226603	65.52321942953645	283.36851699778924	0	468.83918887959175	
113.20883152798143	61.842139686304066	267.44893739117185	0	442.49990860545734	
107.81793478855376	58.89727589171817	254.713273705878	0	421.42848438614993	
179.24731658597062	97.91672116998146	232.4258622566137	0	509.5899000125658	
157.68372962825987	86.13726599163782	181.48320751543807	0	425.3042031353358	
126.68607337655064	69.20429917276884	299.28809660440663	0	495.1784691537261	
13.47724184856922	7.362159486464771	222.87411449264326	0	243.71351582767724	
0	0	136.90838461690944	0	136.90838461690944	
0	0	50.942654741175645	0	50.942654741175645	
0	0	9.551747763970335	0	9.551747763970335	
0	0	25.471327370587712	0	25.471327370587712	
0	0	57.31048658382246	0	57.31048658382246	
0	0	114.62097316764515	0	114.62097316764515	
0	0	184.66712343676159	0	184.66712343676159	
102.42703804912608	55.95241209713227	241.97761002058417	0	400.35706016684253	
122.64290082197992	66.99565132682943	98.70139356102777	0	288.33994570983714	
136.12014267054914	74.3578108132942	130.54055277426252	0	341.01850625810584	
157.68372962825987	86.13726599163782	181.48320751543807	0	425.3042031353358	
184.6382133253983	100.86158496456736	245.16152594190757	0	530.6613242318732	
212.94042120739368	116.32211988614338	312.0237602897006	0	641.2863013832376	
152.29283288883218	83.19240219705192	359.7824991095527	0	595.2677341954368	
161.72690218283063	88.34591383757726	382.069910558817	0	632.1427265792249	
161.72690218283063	88.34591383757726	382.069910558817	0	632.1427265792249	
