Version	path	physical_time	simulation_time	James Bond.dissatisfaction	James Bond.money	James Bond.LVE	Essai.LVE.asked_energy	Essai.LVE.proposed_energy	Essai.LVE.min_energy	Essai.LVE.max_energy	Essai.price	Essai.priority	Dishwasher.LVE.asked_energy	Dishwasher.LVE.proposed_energy	Dishwasher.LVE.min_energy	Dishwasher.LVE.max_energy	Dishwasher.price	Dishwasher.priority	Heating.LVE.asked_energy	Heating.LVE.proposed_energy	Heating.LVE.min_energy	Heating.LVE.max_energy	Heating.price	Heating.priority	Heating.completeness	Toto.LVE.asked_energy	Toto.LVE.proposed_energy	Toto.LVE.min_energy	Toto.LVE.max_energy	Toto.price	Toto.priority	conso_0.LVE.asked_energy	conso_0.LVE.proposed_energy	conso_0.LVE.min_energy	conso_0.LVE.max_energy	conso_0.price	conso_0.priority	conso_1.LVE.asked_energy	conso_1.LVE.proposed_energy	conso_1.LVE.min_energy	conso_1.LVE.max_energy	conso_1.price	conso_1.priority	conso_2.LVE.asked_energy	conso_2.LVE.proposed_energy	conso_2.LVE.min_energy	conso_2.LVE.max_energy	conso_2.price	conso_2.priority	conso_3.LVE.asked_energy	conso_3.LVE.proposed_energy	conso_3.LVE.min_energy	conso_3.LVE.max_energy	conso_3.price	conso_3.priority	conso_4.LVE.asked_energy	conso_4.LVE.proposed_energy	conso_4.LVE.min_energy	conso_4.LVE.max_energy	conso_4.price	conso_4.priority	conso_5.LVE.asked_energy	conso_5.LVE.proposed_energy	conso_5.LVE.min_energy	conso_5.LVE.max_energy	conso_5.price	conso_5.priority	conso_6.LVE.asked_energy	conso_6.LVE.proposed_energy	conso_6.LVE.min_energy	conso_6.LVE.max_energy	conso_6.price	conso_6.priority	conso_7.LVE.asked_energy	conso_7.LVE.proposed_energy	conso_7.LVE.min_energy	conso_7.LVE.max_energy	conso_7.price	conso_7.priority	conso_8.LVE.asked_energy	conso_8.LVE.proposed_energy	conso_8.LVE.min_energy	conso_8.LVE.max_energy	conso_8.price	conso_8.priority	conso_9.LVE.asked_energy	conso_9.LVE.proposed_energy	conso_9.LVE.min_energy	conso_9.LVE.max_energy	conso_9.price	conso_9.priority	prod_0.LVE.asked_energy	prod_0.LVE.proposed_energy	prod_0.LVE.min_energy	prod_0.LVE.max_energy	prod_0.price	prod_0.priority	prod_1.LVE.asked_energy	prod_1.LVE.proposed_energy	prod_1.LVE.min_energy	prod_1.LVE.max_energy	prod_1.price	prod_1.priority	prod_2.LVE.asked_energy	prod_2.LVE.proposed_energy	prod_2.LVE.min_energy	prod_2.LVE.max_energy	prod_2.price	prod_2.priority	prod_3.LVE.asked_energy	prod_3.LVE.proposed_energy	prod_3.LVE.min_energy	prod_3.LVE.max_energy	prod_3.price	prod_3.priority	prod_4.LVE.asked_energy	prod_4.LVE.proposed_energy	prod_4.LVE.min_energy	prod_4.LVE.max_energy	prod_4.price	prod_4.priority	prod_5.LVE.asked_energy	prod_5.LVE.proposed_energy	prod_5.LVE.min_energy	prod_5.LVE.max_energy	prod_5.price	prod_5.priority	prod_6.LVE.asked_energy	prod_6.LVE.proposed_energy	prod_6.LVE.min_energy	prod_6.LVE.max_energy	prod_6.price	prod_6.priority	prod_7.LVE.asked_energy	prod_7.LVE.proposed_energy	prod_7.LVE.min_energy	prod_7.LVE.max_energy	prod_7.price	prod_7.priority	prod_8.LVE.asked_energy	prod_8.LVE.proposed_energy	prod_8.LVE.min_energy	prod_8.LVE.max_energy	prod_8.price	prod_8.priority	prod_9.LVE.asked_energy	prod_9.LVE.proposed_energy	prod_9.LVE.min_energy	prod_9.LVE.max_energy	prod_9.price	prod_9.priority	
0.0	./Results/Case_06_05_2019-14_17_26	2019-05-07 00:17:26.229670	10	0.0	0	contrat classique	0.445139059261484	0	0	0	0	1	0	0	0	0	0	1	0	0	0	6.0	0	1	0	0	2.91076810363047	0	0	0	1	0.445139059261484	0	0	0	0	1	0.445139059261484	0	0	0	0	1	0.445139059261484	0	0	0	0	1	0.445139059261484	0	0	0	0	1	0.445139059261484	0	0	0	0	1	0.445139059261484	0	0	0	0	1	0.445139059261484	0	0	0	0	1	0.445139059261484	0	0	0	0	1	0.445139059261484	0	0	0	0	1	0.445139059261484	0	0	0	0	1	0	2.91076810363047	0	0	0	1	0	2.91076810363047	0	0	0	1	0	2.91076810363047	0	0	0	1	0	2.91076810363047	0	0	0	1	0	2.91076810363047	0	0	0	1	0	2.91076810363047	0	0	0	1	0	2.91076810363047	0	0	0	1	0	2.91076810363047	0	0	0	1	0	2.91076810363047	0	0	0	1	0	2.91076810363047	0	0	0	1	
0.0	./Results/Case_06_05_2019-14_17_26	2019-05-07 01:17:26.229670	11	0.0	0	contrat classique	0.5194890759220683	0	0	0	0	1	0	0	0	0	0	1	0	0	0	6.0	0	1	0	0	3.5631723926909253	0	0	0	1	0.5194890759220683	0	0	0	0	1	0.5194890759220683	0	0	0	0	1	0.5194890759220683	0	0	0	0	1	0.5194890759220683	0	0	0	0	1	0.5194890759220683	0	0	0	0	1	0.5194890759220683	0	0	0	0	1	0.5194890759220683	0	0	0	0	1	0.5194890759220683	0	0	0	0	1	0.5194890759220683	0	0	0	0	1	0.5194890759220683	0	0	0	0	1	0	3.5631723926909253	0	0	0	1	0	3.5631723926909253	0	0	0	1	0	3.5631723926909253	0	0	0	1	0	3.5631723926909253	0	0	0	1	0	3.5631723926909253	0	0	0	1	0	3.5631723926909253	0	0	0	1	0	3.5631723926909253	0	0	0	1	0	3.5631723926909253	0	0	0	1	0	3.5631723926909253	0	0	0	1	0	3.5631723926909253	0	0	0	1	
0.0	./Results/Case_06_05_2019-14_17_26	2019-05-07 02:17:26.229670	12	0.0	0	contrat classique	1.6764347450759098	0	0	0	0	1	0	0	0	0	0	1	0	0	0	6.0	0	1	0	0	1.437330143842156	0	0	0	1	1.6764347450759098	0	0	0	0	1	1.6764347450759098	0	0	0	0	1	1.6764347450759098	0	0	0	0	1	1.6764347450759098	0	0	0	0	1	1.6764347450759098	0	0	0	0	1	1.6764347450759098	0	0	0	0	1	1.6764347450759098	0	0	0	0	1	1.6764347450759098	0	0	0	0	1	1.6764347450759098	0	0	0	0	1	1.6764347450759098	0	0	0	0	1	0	1.437330143842156	0	0	0	1	0	1.437330143842156	0	0	0	1	0	1.437330143842156	0	0	0	1	0	1.437330143842156	0	0	0	1	0	1.437330143842156	0	0	0	1	0	1.437330143842156	0	0	0	1	0	1.437330143842156	0	0	0	1	0	1.437330143842156	0	0	0	1	0	1.437330143842156	0	0	0	1	0	1.437330143842156	0	0	0	1	
0.0	./Results/Case_06_05_2019-14_17_26	2019-05-07 03:17:26.229670	13	0.0	0	contrat classique	4.847836304227044	0	0	0	0	1	0	0	0	0	0	1	0	0	0	6.0	0	1	0	0	1.6262843451639009	0	0	0	1	4.847836304227044	0	0	0	0	1	4.847836304227044	0	0	0	0	1	4.847836304227044	0	0	0	0	1	4.847836304227044	0	0	0	0	1	4.847836304227044	0	0	0	0	1	4.847836304227044	0	0	0	0	1	4.847836304227044	0	0	0	0	1	4.847836304227044	0	0	0	0	1	4.847836304227044	0	0	0	0	1	4.847836304227044	0	0	0	0	1	0	1.6262843451639009	0	0	0	1	0	1.6262843451639009	0	0	0	1	0	1.6262843451639009	0	0	0	1	0	1.6262843451639009	0	0	0	1	0	1.6262843451639009	0	0	0	1	0	1.6262843451639009	0	0	0	1	0	1.6262843451639009	0	0	0	1	0	1.6262843451639009	0	0	0	1	0	1.6262843451639009	0	0	0	1	0	1.6262843451639009	0	0	0	1	
0.0	./Results/Case_06_05_2019-14_17_26	2019-05-07 04:17:26.229670	14	0.0	0	contrat classique	0.9629885993209131	0	0	0	0	1	0	0	0	0	0	1	0	0	0	6.0	0	1	0	0	1.706230192098932	0	0	0	1	0.9629885993209131	0	0	0	0	1	0.9629885993209131	0	0	0	0	1	0.9629885993209131	0	0	0	0	1	0.9629885993209131	0	0	0	0	1	0.9629885993209131	0	0	0	0	1	0.9629885993209131	0	0	0	0	1	0.9629885993209131	0	0	0	0	1	0.9629885993209131	0	0	0	0	1	0.9629885993209131	0	0	0	0	1	0.9629885993209131	0	0	0	0	1	0	1.706230192098932	0	0	0	1	0	1.706230192098932	0	0	0	1	0	1.706230192098932	0	0	0	1	0	1.706230192098932	0	0	0	1	0	1.706230192098932	0	0	0	1	0	1.706230192098932	0	0	0	1	0	1.706230192098932	0	0	0	1	0	1.706230192098932	0	0	0	1	0	1.706230192098932	0	0	0	1	0	1.706230192098932	0	0	0	1	
0.0	./Results/Case_06_05_2019-14_17_26	2019-05-07 05:17:26.229670	15	0.0	0	contrat classique	1.687807320289566	0	0	0	0	1	0	0	0	0	0	1	0	0	0	6.0	0	1	0	0	0.4801710479699145	0	0	0	1	1.687807320289566	0	0	0	0	1	1.687807320289566	0	0	0	0	1	1.687807320289566	0	0	0	0	1	1.687807320289566	0	0	0	0	1	1.687807320289566	0	0	0	0	1	1.687807320289566	0	0	0	0	1	1.687807320289566	0	0	0	0	1	1.687807320289566	0	0	0	0	1	1.687807320289566	0	0	0	0	1	1.687807320289566	0	0	0	0	1	0	0.4801710479699145	0	0	0	1	0	0.4801710479699145	0	0	0	1	0	0.4801710479699145	0	0	0	1	0	0.4801710479699145	0	0	0	1	0	0.4801710479699145	0	0	0	1	0	0.4801710479699145	0	0	0	1	0	0.4801710479699145	0	0	0	1	0	0.4801710479699145	0	0	0	1	0	0.4801710479699145	0	0	0	1	0	0.4801710479699145	0	0	0	1	
0.0	./Results/Case_06_05_2019-14_17_26	2019-05-07 06:17:26.229670	16	0.0	0	contrat classique	3.783845832685571	0	0	0	0	1	0	0	0	0	0	1	0	0	0	6.0	0	1	0	0	0.8600778462257264	0	0	0	1	3.783845832685571	0	0	0	0	1	3.783845832685571	0	0	0	0	1	3.783845832685571	0	0	0	0	1	3.783845832685571	0	0	0	0	1	3.783845832685571	0	0	0	0	1	3.783845832685571	0	0	0	0	1	3.783845832685571	0	0	0	0	1	3.783845832685571	0	0	0	0	1	3.783845832685571	0	0	0	0	1	3.783845832685571	0	0	0	0	1	0	0.8600778462257264	0	0	0	1	0	0.8600778462257264	0	0	0	1	0	0.8600778462257264	0	0	0	1	0	0.8600778462257264	0	0	0	1	0	0.8600778462257264	0	0	0	1	0	0.8600778462257264	0	0	0	1	0	0.8600778462257264	0	0	0	1	0	0.8600778462257264	0	0	0	1	0	0.8600778462257264	0	0	0	1	0	0.8600778462257264	0	0	0	1	
0.0	./Results/Case_06_05_2019-14_17_26	2019-05-07 07:17:26.229670	17	0.0	0	contrat classique	0.911821810200486	0	0	0	0	1	0	0	0	0	0	1	0	0	0	6.0	0	1	0	0	3.4318337264486765	0	0	0	1	0.911821810200486	0	0	0	0	1	0.911821810200486	0	0	0	0	1	0.911821810200486	0	0	0	0	1	0.911821810200486	0	0	0	0	1	0.911821810200486	0	0	0	0	1	0.911821810200486	0	0	0	0	1	0.911821810200486	0	0	0	0	1	0.911821810200486	0	0	0	0	1	0.911821810200486	0	0	0	0	1	0.911821810200486	0	0	0	0	1	0	3.4318337264486765	0	0	0	1	0	3.4318337264486765	0	0	0	1	0	3.4318337264486765	0	0	0	1	0	3.4318337264486765	0	0	0	1	0	3.4318337264486765	0	0	0	1	0	3.4318337264486765	0	0	0	1	0	3.4318337264486765	0	0	0	1	0	3.4318337264486765	0	0	0	1	0	3.4318337264486765	0	0	0	1	0	3.4318337264486765	0	0	0	1	
0.0	./Results/Case_06_05_2019-14_17_26	2019-05-07 08:17:26.229670	18	0.0	0	contrat classique	4.335510225077292	0	0	0	0	1	0	0	0	0	0	1	0	0	0	6.0	0	1	0	0	2.311895629282998	0	0	0	1	4.335510225077292	0	0	0	0	1	4.335510225077292	0	0	0	0	1	4.335510225077292	0	0	0	0	1	4.335510225077292	0	0	0	0	1	4.335510225077292	0	0	0	0	1	4.335510225077292	0	0	0	0	1	4.335510225077292	0	0	0	0	1	4.335510225077292	0	0	0	0	1	4.335510225077292	0	0	0	0	1	4.335510225077292	0	0	0	0	1	0	2.311895629282998	0	0	0	1	0	2.311895629282998	0	0	0	1	0	2.311895629282998	0	0	0	1	0	2.311895629282998	0	0	0	1	0	2.311895629282998	0	0	0	1	0	2.311895629282998	0	0	0	1	0	2.311895629282998	0	0	0	1	0	2.311895629282998	0	0	0	1	0	2.311895629282998	0	0	0	1	0	2.311895629282998	0	0	0	1	
0.0	./Results/Case_06_05_2019-14_17_26	2019-05-07 09:17:26.229670	19	0.0	0	contrat classique	3.2118500746182894	0	0	0	0	1	0	0	0	0	0	1	0	0	0	6.0	0	1	0	0	3.4661777049956273	0	0	0	1	3.2118500746182894	0	0	0	0	1	3.2118500746182894	0	0	0	0	1	3.2118500746182894	0	0	0	0	1	3.2118500746182894	0	0	0	0	1	3.2118500746182894	0	0	0	0	1	3.2118500746182894	0	0	0	0	1	3.2118500746182894	0	0	0	0	1	3.2118500746182894	0	0	0	0	1	3.2118500746182894	0	0	0	0	1	3.2118500746182894	0	0	0	0	1	0	3.4661777049956273	0	0	0	1	0	3.4661777049956273	0	0	0	1	0	3.4661777049956273	0	0	0	1	0	3.4661777049956273	0	0	0	1	0	3.4661777049956273	0	0	0	1	0	3.4661777049956273	0	0	0	1	0	3.4661777049956273	0	0	0	1	0	3.4661777049956273	0	0	0	1	0	3.4661777049956273	0	0	0	1	0	3.4661777049956273	0	0	0	1	
