simulation_time	physical_time	Enedis.energy_sold_inside	Enedis.energy_sold_outside	Enedis.energy_bought_inside	Enedis.energy_bought_outside	Enedis.energy_erased_consumption	Enedis.energy_erased_production	Enedis.money_spent_inside	Enedis.money_spent_outside	Enedis.money_earned_inside	Enedis.money_earned_outside	general_aggregator.energy_sold_inside	general_aggregator.energy_sold_outside	general_aggregator.energy_bought_inside	general_aggregator.energy_bought_outside	general_aggregator.energy_erased_consumption	general_aggregator.energy_erased_production	general_aggregator.money_spent_inside	general_aggregator.money_spent_outside	general_aggregator.money_earned_inside	general_aggregator.money_earned_outside	Local_DHN.energy_sold_inside	Local_DHN.energy_sold_outside	Local_DHN.energy_bought_inside	Local_DHN.energy_bought_outside	Local_DHN.energy_erased_consumption	Local_DHN.energy_erased_production	Local_DHN.money_spent_inside	Local_DHN.money_spent_outside	Local_DHN.money_earned_inside	Local_DHN.money_earned_outside	gas_aggregator.energy_sold_inside	gas_aggregator.energy_sold_outside	gas_aggregator.energy_bought_inside	gas_aggregator.energy_bought_outside	gas_aggregator.energy_erased_consumption	gas_aggregator.energy_erased_production	gas_aggregator.money_spent_inside	gas_aggregator.money_spent_outside	gas_aggregator.money_earned_inside	gas_aggregator.money_earned_outside	
10	2019-01-01 21:54:00	0	0	6875.497200585817	0	0	0.0	687.5497200585818	0	0	0	0.6526885051033123	6875.497200585817	6876.149889090921	0	-1.1102230246251565e-16	0.0	697.1061682202198	0	0.13353418767093608	687.5497200585818	2.813895848679415	6786.18610415132	6789.0	0	0.0	0.0	678.9	0	0.42208437730191223	678.618610415132	0	0	0	0	0	2190.0	0	0	0.0	0	
11	2019-01-02 00:05:24	0	0	6917.953973190277	0	0	0.0	691.7953973190278	0	0	0	0.9299669126927922	6917.953973190277	6918.88394010297	0	-1.1102230246251565e-16	0.0	705.2282957844569	0	0.16981246996234212	691.7953973190278	3.5150776386301037	6785.48492236137	6789.0	0	0.0	0.0	678.9	0	0.5272616457945155	678.548492236137	0	0	0	0	0	2190.0	0	0	0.0	0	
12	2019-01-02 02:16:48	0	0	6941.535051834128	0	0	0.0	694.1535051834129	0	0	0	2.309819415233889	6941.535051834128	6943.844871249362	0	-4.440892098500626e-16	0.0	703.1299885415883	0	0.31649100041563094	694.1535051834129	4.1642454170378755	6784.835754582962	6789.0	0	0.0	0.0	678.9	0	0.6246368125556813	678.4835754582963	0	0	0	0	0	2190.0	0	0	0.0	0	
13	2019-01-02 04:28:12	0	0	6946.509577864249	0	0	0.0	694.6509577864249	0	0	0	1.8688549787355637	6946.509577864249	6948.378432842985	0	2.220446049250313e-16	0.0	692.4614410248573	0	0.17321276342221242	694.6509577864249	4.511378152965329	6784.488621847035	6789.0	0	0.0	0.0	678.9	0	0.6767067229447993	678.4488621847036	0	0	0	0	0	2190.0	0	0	0.0	0	
14	2019-01-02 06:39:36	0	0	6936.32214190265	0	0	0.0	693.6322141902651	0	0	0	1.8088137166832046	6936.32214190265	6938.130955619334	0	2.220446049250313e-16	0.0	688.7190669788295	0	0.14838414596671415	693.6322141902651	4.76718888531626	6784.2328111146835	6789.0	0	0.0	0.0	678.9	0	0.715078332797439	678.4232811114684	0	0	0	0	0	2190.0	0	0	0.0	0	
15	2019-01-02 08:51:00	0	0	6930.088120070811	0	0	0.0	693.0088120070811	0	0	0	1.6419567000356419	6930.088120070811	6931.730076770847	0	4.440892098500626e-16	0.0	700.6520636998771	0	0.21207960923071367	693.0088120070811	0	6789.0	6789.0	0	0	0.0	678.9	0	0	678.9000000000001	0	0	0	0	0	2190.0	0	0	0.0	0	
16	2019-01-02 11:02:24	0	0	6888.521602354246	0	0	0.0	688.8521602354247	0	0	0	59.35057664266766	6888.521602354246	6947.872178996914	0	-7.105427357601002e-15	9.094947017729282e-13	699.1321432879948	0	7.4472718671606355	688.8521602354247	7.628922091679136	6781.399941897163	6789.028863988842	0	0.0	9.094947017729282e-13	678.9028863988842	0	1.1443383137518703	678.1399941897164	0	0	0	0	0	2190.0	0	0	0.0	0	
17	2019-01-02 13:13:48	0	0	6935.705257230283	0	0	0.0	693.5705257230284	0	0	0	2.363573276554502	6935.705257230283	6938.068830506837	0	4.440892098500626e-16	0.0	700.7071135809591	0	0.40697946532175905	693.5705257230284	2.918626107159809	6786.08137389284	6789.0	0	0.0	0.0	678.9	0	0.4377939160739714	678.608137389284	0	0	0	0	0	2190.0	0	0	0.0	0	
18	2019-01-02 15:25:12	0	0	6917.556265689797	0	0	0.0	691.7556265689798	0	0	0	2.7346721018955886	6917.556265689797	6920.290937791693	0	0.0	0.0	695.1991373100137	0	0.4903250121189569	691.7556265689798	4.1810079708863785	6784.818992029113	6789.0	0	0.0	0.0	678.9	0	0.6271511956329567	678.4818992029113	0	0	0	0	0	2190.0	0	0	0.0	0	
19	2019-01-02 17:36:36	0	0	6899.64948613571	0	0	0.0	689.964948613571	0	0	0	0.5703416876835452	6899.64948613571	6900.219827823393	0	0.0	0.0	692.3854451575899	0	0.0722994582264483	689.964948613571	4.0710197498071805	6784.928980250193	6789.0	0	0.0	0.0	678.9	0	0.610652962471077	678.4928980250193	0	0	0	0	0	2190.0	0	0	0.0	0	
20	2019-01-02 19:48:00	0	0	6910.535307663873	0	0	0.0	691.0535307663873	0	0	0	0.7274881811860893	6910.535307663873	6911.262795845059	0	0.0	0.0	706.3742585559115	0	0.1572875247501585	691.0535307663873	4.592270472791355	6784.407729527209	6789.0	0	0.0	0.0	678.9	0	0.6888405709187032	678.440772952721	0	0	0	0	0	2190.0	0	0	0.0	0	
21	2019-01-02 21:59:24	0	0	6928.531853555769	0	0	0.0	692.8531853555769	0	0	0	0.708788262165395	6928.531853555769	6929.240641817934	0	-1.1102230246251565e-16	0.0	708.2382313541326	0	0.14491436271524544	692.8531853555769	4.917340858265431	6784.082659141734	6789.0	0	0.0	0.0	678.9	0	0.7376011287398146	678.4082659141735	0	0	0	0	0	2190.0	0	0	0.0	0	
22	2019-01-03 00:10:48	0	0	6944.500466787822	0	0	0.0	694.4500466787822	0	0	0	0.6900883431447008	6944.500466787822	6945.1905551309665	0	-1.1102230246251565e-16	0.0	710.6736410713768	0	0.12543251440299413	694.4500466787822	5.355300451833608	6783.6446995481665	6789.0	0	0.0	0.0	678.9	0	0.8032950677750411	678.3644699548167	0	0	0	0	0	2190.0	0	0	0.0	0	
23	2019-01-03 02:22:12	0	0	6912.843960401925	0	0	0.0	691.2843960401925	0	0	0	0.6361519678906464	6912.843960401925	6913.480112369815	0	0.0	0.0	698.5021970798928	0	0.09464822083775287	691.2843960401925	5.595993864934554	6783.404006135065	6789.0	0	0.0	0.0	678.9	0	0.8393990797401831	678.3404006135065	0	0	0	0	0	2190.0	0	0	0.0	0	
24	2019-01-03 04:33:36	0	0	6939.543102895136	0	0	0.0	693.9543102895136	0	0	0	0.6990777390203766	6939.543102895136	6940.242180634156	0	0.0	0.0	691.7490770265548	0	0.06172634028920168	693.9543102895136	5.664097770043629	6783.335902229956	6789.0	0	0.0	0.0	678.9	0	0.8496146655065443	678.3335902229957	0	0	0	0	0	2190.0	0	0	0.0	0	
25	2019-01-03 06:45:00	0	0	6980.036103109542	0	0	0.0	698.0036103109542	0	0	0	0.6825412018077106	6980.036103109542	6980.71864431135	0	0.0	0.0	691.7259773044293	0	0.04893504543926938	698.0036103109542	0	6789.0	6789.0	0	0	0.0	678.9	0	0	678.9000000000001	0	0	0	0	0	2190.0	0	0	0.0	0	
26	2019-01-03 08:56:24	0	0	7069.5214057823	0	0	0.0	706.95214057823	0	0	0	1.426390756306113	7069.5214057823	7070.947796538606	0	0.0	0.0	722.3605231145555	0	0.1801694480941043	706.95214057823	9.383185535721159	6779.616814464279	6789.0	0	0.0	0.0	678.9	0	1.4074778303581739	677.961681446428	0	0	0	0	0	2190.0	0	0	0.0	0	
27	2019-01-03 11:07:48	0	0	7089.082347831969	0	0	0.0	708.9082347831969	0	0	0	0.9387999972115941	7089.082347831969	7090.021147829179	0	-1.1102230246251565e-16	0.0	716.9127136122755	0	0.11181322914243819	708.9082347831969	3.0009728621874014	6786.93307007602	6789.934042938207	0	0.0	0.0	678.9934042938207	0	0.4501459293281102	678.693307007602	0	0	0	0	0	2190.0	0	0	0.0	0	
28	2019-01-03 13:19:12	0	0	7005.214337144111	0	0	0.0	700.5214337144112	0	0	0	1.5944116902412375	7005.214337144111	7006.808748834351	0	2.220446049250313e-16	0.0	710.6518655188885	0	0.29072598153850343	700.5214337144112	2.941480836480858	6787.183404441104	6790.124885277585	0	0.0	0.0	679.0124885277585	0	0.44122212547212863	678.7183404441105	0	0	0	0	0	2190.0	0	0	0.0	0	
29	2019-01-03 15:30:36	0	0	6931.371258220944	0	0	0.0	693.1371258220944	0	0	0	0.764166891958135	6931.371258220944	6932.135425112901	0	0.0	0.0	696.6045866443869	0	0.10738136122509234	693.1371258220944	2.1900370415893686	6787.219009168602	6789.409046210191	0	0.0	0.0	678.9409046210191	0	0.32850555623840527	678.7219009168602	0	0	0	0	0	2190.0	0	0	0.0	0	
30	2019-01-03 17:42:00	0	0	6884.935649761971	0	0	0.0	688.4935649761971	0	0	0	2.5419038935339042	6884.935649761971	6887.477553655505	0	-4.440892098500626e-16	0.0	690.8246061786152	0	0.4635239530364043	688.4935649761971	2.832242103744632	6786.167757896255	6789.0	0	0.0	0.0	678.9	0	0.42483631556169477	678.6167757896255	0	0	0	0	0	2190.0	0	0	0.0	0	
31	2019-01-03 19:53:24	0	0	6881.324192679346	0	0	0.0	688.1324192679347	0	0	0	1.0967745393581376	6881.324192679346	6882.420967218704	0	0.0	0.0	699.8888452772478	0	0.23134094895209753	688.1324192679347	3.473779498246121	6785.526220501754	6789.0	0	0.0	0.0	678.9	0	0.5210669247369182	678.5526220501755	0	0	0	0	0	2190.0	0	0	0.0	0	
32	2019-01-03 22:04:48	0	0	6886.9413405114265	0	0	0.0	688.6941340511427	0	0	0	0.8091138713365137	6886.9413405114265	6887.750454382762	0	-1.1102230246251565e-16	0.0	701.9484069388084	0	0.17849642547330308	688.6941340511427	4.086091288837687	6784.913908711163	6789.0	0	0.0	0.0	678.9	0	0.612913693325653	678.4913908711163	0	0	0	0	0	2190.0	0	0	0.0	0	
33	2019-01-04 00:16:12	0	0	6940.075105681158	0	0	0.0	694.0075105681158	0	0	0	0.6706672968546639	6940.075105681158	6940.745772978013	0	0.0	0.0	709.7208930080863	0	0.12154830514498674	694.0075105681158	4.717384124838152	6784.282615875162	6789.0	0	0.0	0.0	678.9	0	0.7076076187257229	678.4282615875163	0	0	0	0	0	2190.0	0	0	0.0	0	
34	2019-01-04 02:27:36	0	0	6953.448573737481	0	0	0.0	695.3448573737481	0	0	0	0.6526885051033123	6953.448573737481	6954.101262242584	0	-1.1102230246251565e-16	0.0	704.7838273602006	0	0.09523371701306743	695.3448573737481	5.329667501815259	6783.6703324981845	6789.0	0	0.0	0.0	678.9	0	0.7994501252722889	678.3670332498185	0	0	0	0	0	2190.0	0	0	0.0	0	
35	2019-01-04 04:39:00	0	0	6944.999682164955	0	0	0.0	694.4999682164955	0	0	0	0.7180214716957245	6944.999682164955	6945.71770363665	0	0.0	0.0	692.2993636609336	0	0.06373706815353583	694.4999682164955	0	6789.0	6789.0	0	0	0.0	678.9	0	0	678.9000000000001	0	0	0	0	0	2190.0	0	0	0.0	0	
36	2019-01-04 06:50:24	0	0	6997.762085899252	0	0	0.0	699.7762085899253	0	0	0	1.9655479576062669	6997.762085899252	6999.727633856858	0	-2.220446049250313e-16	0.0	692.6729122207022	0	0.1564892746565881	699.7762085899253	9.81167626349158	6779.188323736508	6789.0	0	0.0	0.0	678.9	0	1.471751439523737	677.9188323736508	0	0	0	0	0	2190.0	0	0	0.0	0	
37	2019-01-04 09:01:48	0	0	7040.278956987586	0	0	0.0	704.0278956987586	0	0	0	2.8253375856077345	7040.278956987586	7043.104294573193	0	-8.881784197001252e-16	0.0	712.22673357014	0	0.3406563107594154	704.0278956987586	4.721090316614464	6784.401545788206	6789.12263610482	0	0.0	0.0	678.912263610482	0	0.7081635474921696	678.4401545788206	0	0	0	0	0	2190.0	0	0	0.0	0	
38	2019-01-04 11:13:12	0	0	7096.274670223664	0	0	0.0	709.6274670223664	0	0	0	2.035397095569956	7096.274670223664	7098.310067319234	0	0.0	0.0	718.0140307967775	0	0.23507823637469882	709.6274670223664	5.095663716416626	6784.784241079612	6789.879904796028	0	0.0	0.0	678.9879904796028	0	0.7643495574624938	678.4784241079612	0	0	0	0	0	2190.0	0	0	0.0	0	
39	2019-01-04 13:24:36	0	0	7132.797114827624	0	0	0.0	713.2797114827624	0	0	0	1.6419567000356419	7132.797114827624	7134.439071527659	0	4.440892098500626e-16	0.0	729.2302692642851	0	0.27849700638494584	713.2797114827624	3.537321453464269	6786.721844401687	6790.259165855151	0	0.0	0.0	679.0259165855151	0	0.5305982180196404	678.6721844401687	0	0	0	0	0	2190.0	0	0	0.0	0	
40	2019-01-04 15:36:00	0	0	7143.545018457293	0	0	0.0	714.3545018457294	0	0	0	2.2280455551368132	7143.545018457293	7145.773064012429	0	0.0	0.0	722.9859741210294	0	0.38304909418393446	714.3545018457294	3.3459008921633644	6786.428289662583	6789.774190554746	0	0.0	0.0	678.9774190554746	0	0.5018851338245046	678.6428289662583	0	0	0	0	0	2190.0	0	0	0.0	0	
41	2019-01-04 17:47:24	0	0	7131.11732113804	0	0	0.0	713.111732113804	0	0	0	1.9375003780378186	7131.11732113804	7133.054821516078	0	2.220446049250313e-16	0.0	720.4383248511115	0	0.3256595449565498	713.111732113804	3.8887248011724203	6785.111275198828	6789.0	0	0.0	0.0	678.9	0	0.583308720175863	678.5111275198828	0	0	0	0	0	2190.0	0	0	0.0	0	
42	2019-01-04 19:58:48	0	0	7105.298415989898	0	0	0.0	710.5298415989898	0	0	0	2.7346721018955886	7105.298415989898	7108.033088091794	0	0.0	0.0	749.692323140958	0	0.5618627499725285	710.5298415989898	4.50280485145703	6784.497195148543	6789.0	0	0.0	0.0	678.9	0	0.6754207277185544	678.4497195148543	0	0	0	0	0	2190.0	0	0	0.0	0	
43	2019-01-04 22:10:12	0	0	7085.6751817180475	0	0	0.0	708.5675181718047	0	0	0	0.5703416876835452	7085.6751817180475	7086.24552340573	0	0.0	0.0	747.3364115115868	0	0.1288319288400842	708.5675181718047	4.954782378919808	6784.04521762108	6789.0	0	0.0	0.0	678.9	0	0.7432173568379712	678.4045217621081	0	0	0	0	0	2190.0	0	0	0.0	0	
44	2019-01-05 00:21:36	0	0	7080.075239825118	0	0	0.0	708.0075239825119	0	0	0	0.7274881811860893	7080.075239825118	7080.802728006304	0	0.0	0.0	737.7991402386306	0	0.13111460283613668	708.0075239825119	5.385946373695499	6783.614053626305	6789.0	0	0.0	0.0	678.9	0	0.8078919560543248	678.3614053626305	0	0	0	0	0	2190.0	0	0	0.0	0	
45	2019-01-05 02:33:00	0	0	7106.428859061434	0	0	0.0	710.6428859061434	0	0	0	0.708788262165395	7106.428859061434	7107.1376473236	0	-1.1102230246251565e-16	0.0	728.2113353351581	0	0.10244592903820376	710.6428859061434	0	6789.0	6789.0	0	0	0.0	678.9	0	0	678.9000000000001	0	0	0	0	0	2190.0	0	0	0.0	0	
46	2019-01-05 04:44:24	0	0	7116.196339421234	0	0	0.0	711.6196339421235	0	0	0	0.7838168855170783	7116.196339421234	7116.98015630675	0	-1.1102230246251565e-16	0.0	706.808799696686	0	0.06884119107447238	711.6196339421235	9.207149485598793	6779.792850514401	6789.0	0	0.0	0.0	678.9	0	1.3810724228398188	677.9792850514401	0	0	0	0	0	2190.0	0	0	0.0	0	
47	2019-01-05 06:55:48	0	0	7109.488534423777	0	0	0.0	710.9488534423778	0	0	0	0.6640702300559226	7109.488534423777	7110.152604653833	0	0.0	0.0	700.2340227198592	0	0.04591404340816556	710.9488534423778	4.564547778916796	6784.435452221082	6788.999999999999	0	0.0	9.094947017729282e-13	678.9	0	0.6846821668375194	678.4435452221082	0	0	0	0	0	2190.0	0	0	0.0	0	
48	2019-01-05 09:07:12	0	0	7108.103567510904	0	0	0.0	710.8103567510905	0	0	0	2.4466757675886095	7108.103567510904	7110.5502432784915	0	0.0	0.0	721.0724827960742	0	0.3151346470263416	710.8103567510905	5.822475179590767	6783.1823194802955	6789.004794659886	0	0.0	0.0	678.9004794659885	0	0.873371276938615	678.3182319480296	0	0	0	0	0	2190.0	0	0	0.0	0	
49	2019-01-05 11:18:36	0	0	7135.523895417934	0	0	0.0	713.5523895417934	0	0	0	0.708788262165395	7135.523895417934	7136.232683680099	0	-1.1102230246251565e-16	0.0	722.7888459390459	0	0.08585885137372927	713.5523895417934	4.756319518016844	6785.061129234277	6789.817448752294	0	0.0	0.0	678.9817448752293	0	0.7134479277025266	678.5061129234277	0	0	0	0	0	2190.0	0	0	0.0	0	
50	2019-01-05 13:30:00	0	0	7117.883657142177	0	0	0.0	711.7883657142178	0	0	0	0.6900883431447008	7117.883657142177	7118.5737454853215	0	-1.1102230246251565e-16	0.0	726.9592943008249	0	0.10721033930060606	711.7883657142178	4.240115547533149	6785.9323412498	6790.172456797332	0	0.0	0.0	679.0172456797332	0	0.6360173321299724	678.59323412498	0	0	0	0	0	2190.0	0	0	0.0	0	
51	2019-01-05 15:41:24	0	0	7103.9908051757175	0	0	0.0	710.3990805175717	0	0	0	0.6361519678906464	7103.9908051757175	7104.626957143607	0	0.0	0.0	717.921631720542	0	0.08400985463031986	710.3990805175717	3.9327503857978683	6785.8690081615105	6789.801758547308	0	0.0	0.0	678.9801758547308	0	0.5899125578696802	678.5869008161511	0	0	0	0	0	2190.0	0	0	0.0	0	
52	2019-01-05 17:52:48	0	0	7141.235020320016	0	0	0.0	714.1235020320016	0	0	0	0.6990777390203766	7141.235020320016	7141.934098059036	0	0.0	0.0	721.5156592291717	0	0.0949587221336987	714.1235020320016	4.248800636964023	6784.751199363036	6789.0	0	0.0	0.0	678.9	0	0.6373200955446034	678.4751199363036	0	0	0	0	0	2190.0	0	0	0.0	0	
53	2019-01-05 20:04:12	0	0	7176.260012570079	0	0	0.0	717.6260012570079	0	0	0	0.6825412018077106	7176.260012570079	7176.942553771887	0	0.0	0.0	763.1390691407482	0	0.145671668562194	717.6260012570079	4.838896215662793	6784.161103784337	6789.0	0	0.0	0.0	678.9	0	0.7258344323494189	678.4161103784337	0	0	0	0	0	2190.0	0	0	0.0	0	
54	2019-01-05 22:15:36	0	0	7128.914974297379	0	0	0.0	712.8914974297379	0	0	0	1.3326622139337354	7128.914974297379	7130.2476365113125	0	2.220446049250313e-16	0.0	757.4181581350388	0	0.28402469109387246	712.8914974297379	5.305013636287181	6783.694986363713	6789.0	0	0.0	0.0	678.9	0	0.7957520454430771	678.3694986363713	0	0	0	0	0	2190.0	0	0	0.0	0	
55	2019-01-06 00:27:00	0	0	7094.505543807071	0	0	0.0	709.4505543807072	0	0	0	0.6355269732784855	7094.505543807071	7095.14107078035	0	0.0	0.0	740.1282141560702	0	0.10193508620380504	709.4505543807072	0	6789.0	6789.0	0	0	0.0	678.9	0	0	678.9000000000001	0	0	0	0	0	2190.0	0	0	0.0	0	
56	2019-01-06 02:38:24	0	0	7071.13864249771	0	0	0.0	707.113864249771	0	0	0	1.2501402326136148	7071.13864249771	7072.388782730322	0	0.0	0.0	723.3709277432833	0	0.13444172327565038	707.113864249771	9.921207637876794	6779.078792362123	6789.0	0	0.0	0.0	678.9	0	1.488181145681519	677.9078792362124	0	0	0	0	0	2190.0	0	0	0.0	0	
57	2019-01-06 04:49:48	0	0	7071.030726126159	0	0	0.0	707.103072612616	0	0	0	0.4198954343305125	7071.030726126159	7071.450621560489	0	5.551115123125783e-17	0.0	702.9708828316013	0	0.03837763819900748	707.103072612616	5.423814608310412	6783.576185391688	6788.999999999999	0	0.0	9.094947017729282e-13	678.9	0	0.8135721912465618	678.3576185391689	0	0	0	0	0	2190.0	0	0	0.0	0	
58	2019-01-06 07:01:12	0	0	7072.642328925275	0	0	0.0	707.2642328925276	0	0	0	2.1039038935339045	7072.642328925275	7074.746232818809	0	0.0	0.0	703.754023133401	0	0.2087871819821479	707.2642328925276	7.214408793790569	6781.78559120621	6789.0	0	0.0	0.0	678.9	0	1.0821613190685853	678.178559120621	0	0	0	0	0	2190.0	0	0	0.0	0	
59	2019-01-06 09:12:36	0	0	7097.8007158122	0	0	0.0	709.78007158122	0	0	0	3.226494969417049	7097.8007158122	7101.027210781617	0	4.440892098500626e-16	0.0	719.8468002121734	0	0.4059760142333086	709.78007158122	6.4472895980690845	6782.59325215378	6789.040541751849	0	0.0	0.0	678.9040541751848	0	0.9670934397103627	678.259325215378	0	0	0	0	0	2190.0	0	0	0.0	0	
60	2019-01-06 11:24:00	0	0	7133.209649616575	0	0	0.0	713.3209649616575	0	0	0	3.966388371504958	7133.209649616575	7137.17603798808	0	-4.440892098500626e-16	0.0	722.9309293977119	0	0.49453061607025195	713.3209649616575	5.439119351499826	6784.175057187158	6789.614176538658	0	0.0	0.0	678.9614176538657	0	0.8158679027249739	678.4175057187158	0	0	0	0	0	2190.0	0	0	0.0	0	
61	2019-01-06 13:35:24	0	0	7190.230085392078	0	0	0.0	719.0230085392078	0	0	0	3.948171724412698	7190.230085392078	7194.17825711649	0	0.0	0.0	737.9542927451241	0	0.5809356629369731	719.0230085392078	4.4079282795372725	6785.886031709553	6790.293959989091	0	0.0	0.0	679.029395998909	0	0.6611892419305908	678.5886031709554	0	0	0	0	0	2190.0	0	0	0.0	0	
62	2019-01-06 15:46:48	0	0	7228.726333031568	0	0	0.0	722.8726333031568	0	0	0	0.6526885051033123	7228.726333031568	7229.379021536671	0	-1.1102230246251565e-16	0.0	733.3193156503871	0	0.08880481421866988	722.8726333031568	4.098170925124071	6785.728872104201	6789.827043029325	0	0.0	0.0	678.9827043029325	0	0.6147256387686106	678.5728872104202	0	0	0	0	0	2190.0	0	0	0.0	0	
63	2019-01-06 17:58:12	0	0	7273.554626944984	0	0	0.0	727.3554626944984	0	0	0	0.9299669126927922	7273.554626944984	7274.484593857676	0	-1.1102230246251565e-16	0.0	737.4957235504977	0	0.12492483847757345	727.3554626944984	4.625853202322936	6784.374146797677	6789.0	0	0.0	0.0	678.9	0	0.6938779803484404	678.4374146797677	0	0	0	0	0	2190.0	0	0	0.0	0	
