heat_storage.energy_stored	heating.LTH.energy_bought	prices_elec.France.buying_price	PV.LVE.energy_sold	
119846.80117920462	0.07754127216317754	0.405	0	
119693.69128524071	0.032695410074502156	0.3852	0	
119540.62458651664	0.03355555132950781	0.37844999999999995	0	
119387.60212188803	0.033364408828395455	0.36890999999999996	0	
119234.62387862711	0.03317326632728309	0.36837000000000003	0.0040751909975	
119081.68984400967	0.03298212382617073	0.37322999999999995	0.3950308498974999	
118928.8023945956	0.030401700061153773	0.36873	1.3481987750575	
118775.96142141029	0.027916847546693005	0.36990000000000006	2.4294555398000006	
118623.16700665247	0.025336423781676047	0.3591	3.2409569943600003	
118470.41875463972	0.02313828501888382	0.32256	3.821678740844376	
118317.71665208944	0.020940146256091603	0.31941	4.25720917079	
118165.07942772984	0	0.31068000000000007	4.453095632257501	
118012.48612274836	0	0.26343	4.39369465271	
117859.9367245054	0	0.2214	3.980230785177501	
117707.43122036943	0	0.24183	3.3812232166843748	
117554.96959770938	0	0.27072	2.467523189034375	
117402.55184389932	0	0.38304000000000005	1.4224076483374997	
117250.17794631702	0	0.46070999999999995	0.4160750492575001	
117097.84789234215	0	0.51795	0.016273726414375002	
116945.56166935993	0	0.5521499999999999	0	
116793.31926475886	0	0.56718	0	
116641.01300792187	0.10765800883630813	0.5589000000000001	0	
116488.82840496743	0.029828272557816508	0.51957	0	
116336.68663544138	0.030783985063378518	0.45539999999999997	0	
116336.68663544138	0.030783985063378518	0.42371999999999993	0	
