old_house.LTH.energy_bought	new_house.LTH.energy_bought	office.LTH.energy_bought	incinerator.LTH.energy_sold	fast_gas_boiler.LTH.energy_sold	
380.058220129652	207.61289751830654	528.9288823520413	116.60000000000001	1000	
374.66732339022434	204.66803372372064	537.264642886055	116.60000000000001	1000	
370.62415083565355	202.4593858777812	660.1164632865652	233.20000000000002	1000	
409.7081521965043	223.809648388529	832.8821994149669	466.40000000000003	1000	
446.0967051876412	243.68747900198392	1053.8761699580702	743.6603541476952	1000	
525.6124320941996	287.12421997212607	1050.6922540367468	863.4289061030724	1000	
533.6987772033411	291.5415156640049	1069.7957495646876	895.0360424320338	1000	
526.9601562790565	287.86043592077255	1244.911125237479	1059.731717437308	1000	
393.5354619782212	214.97505700477132	1120.7384043058632	729.2489232888556	1000	
334.23559784451663	182.5815552643263	980.6461037676304	497.4632568764732	1000	
274.9357337108121	150.1880535238813	840.5538032293974	265.6775904640908	1000	
215.6358695771075	117.79455178343633	700.4615026911645	33.89192405170843	1000	
173.8564198465429	94.97185737539553	601.7601091301367	0	870.5883863520751	
140.16331522511987	76.5664586592336	522.1622110970499	0	738.8919849814033	
118.59972826740915	64.78700348089	471.2195563558743	0	654.6062881041735	
111.86110734312453	61.105923737657605	455.299976749257	0	628.2670078300391	
235.85173234996134	128.83779101313348	557.1852862316082	0	921.874809594703	
289.7606997442382	158.28642895899256	493.50696780513863	0	941.5540965083694	
335.58332202937356	183.3177712129728	597.6989067576535	116.60000000000001	1000	
377.36277175993814	206.1404656210136	533.0967626190481	116.60000000000001	1000	
397.57863453279197	217.18370485071074	618.4376606164974	233.20000000000002	1000	
432.61946333907196	236.32531951551914	797.455217145409	466.40000000000003	1000	
388.1445652387935	212.03019321018542	916.9677853411608	517.1425437901398	1000	
402.9695312722196	220.12856864529664	951.990860475719	575.0889603932353	1000	
402.9695312722196	220.12856864529664	951.990860475719	575.0889603932353	1000	
