old_house.LTH.energy_bought	new_house.LTH.energy_bought	office.LTH.energy_bought	incinerator.LTH.energy_sold	fast_gas_boiler.LTH.energy_sold	
171.16097147682908	93.49942547810258	404.3573220080813	0	669.0177189630131	
167.11779892225832	91.29077763216314	394.80557424411086	0	653.2141507985323	
168.46552310711525	92.02699358080963	397.9894901654344	0	658.4820068533593	
169.81324729197217	92.76320952945612	401.1734060867579	0	663.7498629081862	
176.5518682162568	96.44428927268851	417.0929856933753	0	690.0891431823206	
268.19711278652744	146.50697378064893	442.56431306396297	0	857.2683996311393	
268.19711278652744	146.50697378064893	442.56431306396297	0	857.2683996311393	
264.1539402319567	144.2983259347095	624.0475205794012	32.49978674606746	1000	
181.94276495568445	99.3891530672744	620.8636046580776	0	902.1955226810364	
172.50869566168603	94.23564142674907	598.5761932088134	0	865.3205302972485	
161.72690218283063	88.34591383757726	573.1048658382256	0	823.1776818586335	
149.59738451911835	81.71997029975897	544.4496225463143	0	775.7669773651917	
142.85876359483376	78.03889055652658	528.530042939697	0	749.4276970910573	
142.85876359483376	78.03889055652658	528.530042939697	0	749.4276970910573	
136.12014267054914	74.3578108132942	512.6104633330796	0	723.088416816923	
134.77241848569219	73.6215948646477	509.426547411756	0	717.820560762096	
223.72221468624906	122.21184747531521	528.530042939697	0	874.4641051012612	
234.5040081651044	128.101575064487	362.96641503087614	0	725.5719982604676	
245.2858016439598	133.99130265365883	388.43774240146394	0	767.7148466990825	
250.6766983833875	136.93616644824473	401.1734060867579	0	788.7862709183901	
250.6766983833875	136.93616644824473	401.1734060867579	0	788.7862709183901	
252.0244225682444	137.6723823968912	404.3573220080813	0	794.0541269732169	
175.20414403139986	95.70807332404202	413.9090697720518	0	684.8212871274936	
181.94276495568445	99.3891530672744	429.8286493786691	0	711.160567401628	
181.94276495568445	99.3891530672744	429.8286493786691	0	711.160567401628	
