heat_storage.energy_stored	heating.LTH.energy_bought	prices_elec.France.buying_price	PV.LVE.energy_sold	
119816.99926799908	0	0.49491	0	
119634.0511920806	0.0361789423023545	0.47025	0	
119451.15575709287	0	0.41075999999999996	0	
119268.31294788886	0	0.4122	0	
119085.52274932573	0	0.44676	0	
118902.78514626622	0	0.50967	0	
118720.10012357635	0	0.62883	0.5038153631843749	
118537.46766612586	0	0.6432300000000001	1.5685504463974995	
118354.88775879145	0	0.6278400000000001	2.3625136285975	
118172.36038645264	0	0.6267600000000001	3.020505486854375	
117989.88553399174	0	0.59526	3.3438881603393753	
117807.46318629757	0	0.5735699999999999	3.3854363169200004	
117625.09332826221	0	0.48672	3.097074011697499	
117442.77594478242	0	0.48131999999999997	2.5001576364943756	
117260.51102076005	0	0.495	1.9034367382775002	
117078.29854110023	0	0.51264	1.032073832639375	
116896.13849071227	0	0.60588	0.04751995584	
116714.03085451107	0	0.62946	0	
116531.9756174148	0	0.71172	0	
116349.97276434675	0	0.65538	0	
116168.02228023298	0	0.60219	0	
115986.12415000517	0.18219679594089208	0.5848200000000001	0	
115804.2783586001	0.03699611634953059	0.5616899999999999	0	
115622.48489095783	0.0368049738484182	0.5120100000000001	0	
115622.48489095783	0.0368049738484182	0.48699000000000003	0	
