simulation_time	physical_time	Enedis.energy_sold_inside	Enedis.energy_sold_outside	Enedis.energy_bought_inside	Enedis.energy_bought_outside	Enedis.energy_erased_consumption	Enedis.energy_erased_production	Enedis.money_spent_inside	Enedis.money_spent_outside	Enedis.money_earned_inside	Enedis.money_earned_outside	general_aggregator.energy_sold_inside	general_aggregator.energy_sold_outside	general_aggregator.energy_bought_inside	general_aggregator.energy_bought_outside	general_aggregator.energy_erased_consumption	general_aggregator.energy_erased_production	general_aggregator.money_spent_inside	general_aggregator.money_spent_outside	general_aggregator.money_earned_inside	general_aggregator.money_earned_outside	Local_DHN.energy_sold_inside	Local_DHN.energy_sold_outside	Local_DHN.energy_bought_inside	Local_DHN.energy_bought_outside	Local_DHN.energy_erased_consumption	Local_DHN.energy_erased_production	Local_DHN.money_spent_inside	Local_DHN.money_spent_outside	Local_DHN.money_earned_inside	Local_DHN.money_earned_outside	gas_aggregator.energy_sold_inside	gas_aggregator.energy_sold_outside	gas_aggregator.energy_bought_inside	gas_aggregator.energy_bought_outside	gas_aggregator.energy_erased_consumption	gas_aggregator.energy_erased_production	gas_aggregator.money_spent_inside	gas_aggregator.money_spent_outside	gas_aggregator.money_earned_inside	gas_aggregator.money_earned_outside	
15	2019-01-02 07:57:00	0	0	6741.864511673954	0	0	0.0	674.1864511673955	0	0	0	2.2160455551368132	6741.864511673954	6744.080557229091	0	0.0	0.0	672.556738422124	0	0.21138473339995367	674.1864511673955	4.692458580759354	6598.307541419241	6603.0	0	0.0	0.0	660.3	0	0.703868787113903	659.8307541419241	0	0	0	0	0	2130.0	0	0	0.0	0	
16	2019-01-02 10:04:48	0	0	6757.811924287138	0	0	0.0	675.7811924287139	0	0	0	1.9255003780378186	6757.811924287138	6759.737424665176	0	2.220446049250313e-16	0.0	681.1771842317333	0	0.21797686569829333	675.7811924287139	0	6603.007251014104	6603.007251014104	0	0	0.0	660.3007251014104	0	0	660.3007251014105	0	0	0	0	0	2130.0	0	0	0.0	0	
17	2019-01-02 12:12:36	0	0	6754.257628395101	0	0	0.0	675.4257628395102	0	0	0	4.719007116614237	6754.257628395101	6758.976635511715	0	8.881784197001252e-16	0.0	683.0751432364483	0	0.7915655304420725	675.4257628395102	6.85661983063438	6596.221994122218	6603.078613952853	0	0.0	0.0	660.3078613952853	0	1.028492974595157	659.6221994122219	0	0	0	0	0	2130.0	0	0	0.0	0	
18	2019-01-02 14:20:24	0	0	6770.620054872942	0	0	0.0	677.0620054872943	0	0	0	0.6520702300559226	6770.620054872942	6771.272125102997	0	0.0	0.0	680.7879476186408	0	0.08269415850792956	677.0620054872943	2.7966679666708054	6600.209736862762	6603.0064048294325	0	0.0	0.0	660.3006404829432	0	0.4195001950006208	660.0209736862762	0	0	0	0	0	2130.0	0	0	0.0	0	
19	2019-01-02 16:28:12	0	0	6720.366229303421	0	0	0.0	672.0366229303422	0	0	0	2.7787874303665023	6720.366229303421	6723.145016733788	0	0.0	0.0	674.3767549099574	0	0.3360020642372359	672.0366229303422	4.087105951661835	6598.912894048338	6603.0	0	0.0	0.0	660.3	0	0.6130658927492753	659.8912894048339	0	0	0	0	0	2130.0	0	0	0.0	0	
20	2019-01-02 18:36:00	0	0	6724.10022252196	0	0	0.0	672.4100222521961	0	0	0	0.696788262165395	6724.10022252196	6724.797010784126	0	-1.1102230246251565e-16	9.094947017729282e-13	682.4249724987507	0	0.12755675862844357	672.4100222521961	4.092500865724286	6598.907499134275	6602.999999999999	0	0.0	9.094947017729282e-13	660.3	0	0.6138751298586429	659.8907499134275	0	0	0	0	0	2130.0	0	0	0.0	0	
21	2019-01-02 20:43:48	0	0	6726.214653481022	0	0	0.0	672.6214653481022	0	0	0	0.6780883431447008	6726.214653481022	6726.8927418241665	0	-1.1102230246251565e-16	0.0	687.5534849472189	0	0.14428778640283846	672.6214653481022	4.5792613288327795	6598.420738671167	6603.0	0	0.0	0.0	660.3	0	0.6868891993249169	659.8420738671167	0	0	0	0	0	2130.0	0	0	0.0	0	
22	2019-01-02 22:51:36	0	0	6759.698941718342	0	0	0.0	675.9698941718343	0	0	0	0.6241519678906464	6759.698941718342	6760.323093686233	0	0.0	0.0	696.8125266995769	0	0.14034824768300452	675.9698941718343	4.895620841117079	6598.104379158883	6603.0	0	0.0	0.0	660.3	0	0.7343431261675618	659.8104379158883	0	0	0	0	0	2130.0	0	0	0.0	0	
23	2019-01-03 00:59:24	0	0	6758.668328977602	0	0	0.0	675.8668328977602	0	0	0	0.6870777390203766	6758.668328977602	6759.355406716622	0	0.0	0.0	692.0901262299424	0	0.12393145399056171	675.8668328977602	5.190448866177363	6597.809551133822	6603.0	0	0.0	0.0	660.3	0	0.7785673299266044	659.7809551133823	0	0	0	0	0	2130.0	0	0	0.0	0	
24	2019-01-03 03:07:12	0	0	6738.331334967711	0	0	0.0	673.8331334967711	0	0	0	0.6705412018077106	6738.331334967711	6739.001876169518	0	0.0	0.0	679.5836051500396	0	0.09003476563721721	673.8331334967711	5.37666942968215	6597.623330570318	6603.0	0	0.0	0.0	660.3	0	0.8065004144523225	659.7623330570318	0	0	0	0	0	2130.0	0	0	0.0	0	
25	2019-01-03 05:15:00	0	0	6762.242283039147	0	0	0.0	676.2242283039147	0	0	0	1.3206622139337354	6762.242283039147	6763.562945253081	0	2.220446049250313e-16	0.0	671.1101684827136	0	0.11277442329710445	676.2242283039147	5.453701664468659	6597.546298335531	6603.0	0	0.0	0.0	660.3	0	0.8180552496702989	659.7546298335532	0	0	0	0	0	2130.0	0	0	0.0	0	
26	2019-01-03 07:22:48	0	0	6833.112836680535	0	0	0.0	683.3112836680535	0	0	0	0.8330714548392167	6833.112836680535	6833.945908135374	0	0.0	0.0	680.3920250504692	0	0.07592376718085392	683.3112836680535	5.476592893625972	6597.523407106374	6603.0	0	0.0	0.0	660.3	0	0.8214889340438957	659.7523407106374	0	0	0	0	0	2130.0	0	0	0.0	0	
27	2019-01-03 09:30:36	0	0	6900.570458169227	0	0	0.0	690.0570458169227	0	0	0	1.5824116902412375	6900.570458169227	6902.152869859468	0	2.220446049250313e-16	0.0	699.3647197851434	0	0.17365390509002426	690.0570458169227	0	6603.151797990302	6603.151797990302	0	0	0.0	660.3151797990301	0	0	660.3151797990303	0	0	0	0	0	2130.0	0	0	0.0	0	
28	2019-01-03 11:38:24	0	0	6899.071830849619	0	0	0.0	689.907183084962	0	0	0	0.8458954343305125	6899.071830849619	6899.917726283949	0	0.0	0.0	697.9023714577526	0	0.10220957285433002	689.907183084962	7.1043944074170176	6596.82964853079	6603.934042938207	0	0.0	0.0	660.3934042938207	0	1.0656591611125525	659.682964853079	0	0	0	0	0	2130.0	0	0	0.0	0	
29	2019-01-03 13:46:12	0	0	6819.602661241558	0	0	0.0	681.9602661241559	0	0	0	2.623632435906282	6819.602661241558	6822.226293677464	0	0.0	0.0	692.1936200031998	0	0.4894567794393905	681.9602661241559	1.5239359933673329	6602.600949284218	6604.124885277585	0	0.0	0.0	660.4124885277585	0	0.22859039900509992	660.2600949284218	0	0	0	0	0	2130.0	0	0	0.0	0	
30	2019-01-03 15:54:00	0	0	6744.736705496927	0	0	0.0	674.4736705496928	0	0	0	1.0847745393581376	6744.736705496927	6745.821480036286	0	0.0	0.0	677.9731921367253	0	0.17242209070509287	674.4736705496928	2.5039821182052897	6600.905064091986	6603.409046210191	0	0.0	0.0	660.340904621019	0	0.37559731773079347	660.0905064091986	0	0	0	0	0	2130.0	0	0	0.0	0	
31	2019-01-03 18:01:48	0	0	6699.226598718111	0	0	0.0	669.9226598718111	0	0	0	0.7971138713365137	6699.226598718111	6700.023712589447	0	-1.1102230246251565e-16	9.094947017729282e-13	677.8853992115003	0	0.14721403849057652	669.9226598718111	2.761451366952255	6600.238548633047	6602.999999999999	0	0.0	9.094947017729282e-13	660.3	0	0.4142177050428382	660.0238548633047	0	0	0	0	0	2130.0	0	0	0.0	0	
32	2019-01-03 20:09:36	0	0	6694.55384104004	0	0	0.0	669.4553841040041	0	0	0	0.6586672968546639	6694.55384104004	6695.212508336895	0	0.0	0.0	680.6088132574391	0	0.14009866671807747	669.4553841040041	3.6177632599059764	6599.382236740094	6603.0	0	0.0	0.0	660.3	0	0.5426644889858965	659.9382236740095	0	0	0	0	0	2130.0	0	0	0.0	0	
33	2019-01-03 22:17:24	0	0	6701.235758550193	0	0	0.0	670.1235758550193	0	0	0	0.6406885051033123	6701.235758550193	6701.876447055296	0	-1.1102230246251565e-16	0.0	683.3610062060618	0	0.1431098237247877	670.1235758550193	3.9600986163027376	6599.039901383697	6603.0	0	0.0	0.0	660.3	0	0.5940147924454107	659.9039901383697	0	0	0	0	0	2130.0	0	0	0.0	0	
34	2019-01-04 00:25:12	0	0	6754.034864318352	0	0	0.0	675.4034864318353	0	0	0	0.9179669126927922	6754.034864318352	6754.952831231045	0	-1.1102230246251565e-16	0.0	691.1415988333895	0	0.1674124699623421	675.4034864318353	4.510325871804987	6598.489674128195	6603.0	0	0.0	0.0	660.3	0	0.676548880770748	659.8489674128195	0	0	0	0	0	2130.0	0	0	0.0	0	
35	2019-01-04 02:33:00	0	0	6766.018680776885	0	0	0.0	676.6018680776886	0	0	0	2.2978194152338896	6766.018680776885	6768.316500192119	0	0.0	0.0	686.2053511551541	0	0.31463100041563097	676.6018680776886	5.114429552280978	6597.885570447719	6603.0	0	0.0	0.0	660.3	0	0.7671644328421466	659.788557044772	0	0	0	0	0	2130.0	0	0	0.0	0	
36	2019-01-04 04:40:48	0	0	6752.477551162147	0	0	0.0	675.2477551162148	0	0	0	1.6946175751547528	6752.477551162147	6754.172168737302	0	0.0	0.0	673.1448101709988	0	0.15831546541605307	675.2477551162148	5.545534899347921	6597.454465100652	6603.0	0	0.0	0.0	660.3	0	0.8318302349021882	659.7454465100652	0	0	0	0	0	2130.0	0	0	0.0	0	
37	2019-01-04 06:48:36	0	0	6816.336085678506	0	0	0.0	681.6336085678506	0	0	0	1.3708137166832044	6816.336085678506	6817.706899395189	0	0.0	0.0	674.4708387745353	0	0.11908194596671416	681.6336085678506	5.832410725161176	6597.167589274839	6603.0	0	0.0	0.0	660.3	0	0.8748616087741764	659.716758927484	0	0	0	0	0	2130.0	0	0	0.0	0	
38	2019-01-04 08:56:24	0	0	6837.772511788011	0	0	0.0	683.7772511788012	0	0	0	1.2039567000356417	6837.772511788011	6838.9764684880465	0	0.0	0.0	696.2628137975785	0	0.14532840923071366	683.7772511788012	0	6603.0	6603.0	0	0	0.0	660.3	0	0	660.3000000000001	0	0	0	0	0	2130.0	0	0	0.0	0	
39	2019-01-04 11:04:12	0	0	6906.1748963976415	0	0	0.0	690.6174896397642	0	0	0	2.5363574763959424	6906.1748963976415	6908.7112538740375	0	4.440892098500626e-16	0.0	699.0541494522579	0	0.28299883029377176	690.6174896397642	8.694477161612904	6595.185427634416	6603.879904796028	0	0.0	0.0	660.3879904796028	0	1.3041715742419355	659.5185427634416	0	0	0	0	0	2130.0	0	0	0.0	0	
40	2019-01-04 13:12:00	0	0	6947.729980099492	0	0	0.0	694.7729980099493	0	0	0	2.019228920410196	6947.729980099492	6949.749209019902	0	0.0	0.0	710.7612830135095	0	0.356911795938377	694.7729980099493	2.2271839612202373	6602.031981893931	6604.259165855151	0	0.0	0.0	660.4259165855151	0	0.33407759418303556	660.2031981893931	0	0	0	0	0	2130.0	0	0	0.0	0	
41	2019-01-04 15:19:48	0	0	6956.825019280246	0	0	0.0	695.6825019280246	0	0	0	2.722672101895589	6956.825019280246	6959.547691382141	0	0.0	0.0	704.3634368580006	0	0.48884421211895684	695.6825019280246	3.5712735224511487	6600.202917032295	6603.774190554746	0	0.0	0.0	660.3774190554745	0	0.5356910283676722	660.0202917032295	0	0	0	0	0	2130.0	0	0	0.0	0	
42	2019-01-04 17:27:36	0	0	6946.770243936913	0	0	0.0	694.6770243936913	0	0	0	0.5583416876835452	6946.770243936913	6947.328585624597	0	0.0	0.0	701.8657012619633	0	0.0708534582264483	694.6770243936913	3.6149606926539555	6599.385039307346	6603.0	0	0.0	0.0	660.3	0	0.5422441038980933	659.9385039307347	0	0	0	0	0	2130.0	0	0	0.0	0	
43	2019-01-04 19:35:24	0	0	6921.467052209773	0	0	0.0	692.1467052209773	0	0	0	0.7154881811860893	6921.467052209773	6922.182540390959	0	0.0	0.0	731.1072683708745	0	0.15464512475015849	692.1467052209773	4.35335255229181	6598.646647447708	6603.0	0	0.0	0.0	660.3	0	0.6530028828437714	659.8646647447708	0	0	0	0	0	2130.0	0	0	0.0	0	
44	2019-01-04 21:43:12	0	0	6904.306022332774	0	0	0.0	690.4306022332775	0	0	0	0.696788262165395	6904.306022332774	6905.00281059494	0	-1.1102230246251565e-16	0.0	722.848650564374	0	0.14244836271524544	690.4306022332775	4.616805565060541	6598.3831944349395	6603.0	0	0.0	0.0	660.3	0	0.6925208347590811	659.838319443494	0	0	0	0	0	2130.0	0	0	0.0	0	
45	2019-01-04 23:51:00	0	0	6896.005774732395	0	0	0.0	689.6005774732396	0	0	0	0.6780883431447008	6896.005774732395	6896.68386307554	0	-1.1102230246251565e-16	0.0	720.9430978839521	0	0.1382131815931008	689.6005774732396	5.023983881459695	6597.97601611854	6603.0	0	0.0	0.0	660.3	0	0.7535975822189542	659.7976016118541	0	0	0	0	0	2130.0	0	0	0.0	0	
46	2019-01-05 01:58:48	0	0	6900.576741280525	0	0	0.0	690.0576741280526	0	0	0	0.6241519678906464	6900.576741280525	6901.200893248416	0	0.0	0.0	711.4520837339298	0	0.10123744389129705	690.0576741280526	5.241416980434231	6597.758583019566	6603.0	0	0.0	0.0	660.3	0	0.7862125470651345	659.7758583019566	0	0	0	0	0	2130.0	0	0	0.0	0	
47	2019-01-05 04:06:36	0	0	6934.117323246017	0	0	0.0	693.4117323246018	0	0	0	0.6870777390203766	6934.117323246017	6934.804400985036	0	0.0	0.0	688.5912241645146	0	0.06070034028920168	693.4117323246018	5.382904807313036	6597.617095192687	6603.0	0	0.0	0.0	660.3	0	0.8074357210969554	659.7617095192687	0	0	0	0	0	2130.0	0	0	0.0	0	
48	2019-01-05 06:14:24	0	0	6922.7070319992745	0	0	0.0	692.2707031999275	0	0	0	0.5583416876835452	6922.7070319992745	6923.265373686958	0	0.0	0.0	681.5452996231718	0	0.038840803923453515	692.2707031999275	5.4517787457929945	6597.548221254207	6603.0	0	0.0	0.0	660.3	0	0.8177668118689492	659.7548221254208	0	0	0	0	0	2130.0	0	0	0.0	0	
49	2019-01-05 08:22:12	0	0	6913.402098138165	0	0	0.0	691.3402098138165	0	0	0	0.7154881811860893	6913.402098138165	6914.11758631935	0	0.0	0.0	707.7143201550691	0	0.10150368931059348	691.3402098138165	0	6603.0	6603.0	0	0	0.0	660.3	0	0	660.3000000000001	0	0	0	0	0	2130.0	0	0	0.0	0	
50	2019-01-05 10:30:00	0	0	6945.625583198524	0	0	0.0	694.5625583198524	0	0	0	0.7905168045377725	6945.625583198524	6946.416100003061	0	0.0	0.0	706.3104267943419	0	0.1008201192183448	694.5625583198524	8.593590558318084	6594.945714640539	6603.539305198858	0	0.0	0.0	660.3539305198857	0	1.2890385837477125	659.4945714640539	0	0	0	0	0	2130.0	0	0	0.0	0	
51	2019-01-05 12:37:48	0	0	6940.602879817598	0	0	0.0	694.0602879817598	0	0	0	0.7718168855170783	6940.602879817598	6941.374696703115	0	-1.1102230246251565e-16	0.0	709.1536953941329	0	0.11825391441531483	694.0602879817598	3.2214123627287847	6600.870712035965	6604.092124398694	0	0.0	0.0	660.4092124398694	0	0.4832118544093177	660.0870712035966	0	0	0	0	0	2130.0	0	0	0.0	0	
52	2019-01-05 14:45:36	0	0	6916.239314389861	0	0	0.0	691.6239314389861	0	0	0	0.6241519678906464	6916.239314389861	6916.863466357751	0	0.0	9.094947017729282e-13	698.471579694226	0	0.08142458102854938	691.6239314389861	4.189385493214852	6599.796501009581	6603.985886502796	0	0.0	9.094947017729282e-13	660.3985886502796	0	0.6284078239822277	659.9796501009582	0	0	0	0	0	2130.0	0	0	0.0	0	
53	2019-01-05 16:53:24	0	0	6937.948202009662	0	0	0.0	693.7948202009662	0	0	0	0.6870777390203766	6937.948202009662	6938.6352797486825	0	0.0	0.0	699.4922232695802	0	0.09135899861024627	693.7948202009662	3.748161698440489	6599.557249946761	6603.305411645201	0	0.0	0.0	660.3305411645201	0	0.5622242547660733	659.9557249946761	0	0	0	0	0	2130.0	0	0	0.0	0	
54	2019-01-05 19:01:12	0	0	6979.121554879353	0	0	0.0	697.9121554879354	0	0	0	0.6705412018077106	6979.121554879353	6979.79209608116	0	0.0	0.0	743.8034547136813	0	0.14565572887448275	697.9121554879354	4.441224264639021	6598.5587757353605	6603.0	0	0.0	0.0	660.3	0	0.6661836396958531	659.8558775735361	0	0	0	0	0	2130.0	0	0	0.0	0	
55	2019-01-05 21:09:00	0	0	6971.803354212464	0	0	0.0	697.1803354212465	0	0	0	1.3206622139337354	6971.803354212464	6973.124016426398	0	2.220446049250313e-16	0.0	736.8791483290389	0	0.2674901924554015	697.1803354212465	4.916236525252684	6598.083763474748	6603.0	0	0.0	0.0	660.3	0	0.7374354787879025	659.8083763474748	0	0	0	0	0	2130.0	0	0	0.0	0	
56	2019-01-05 23:16:48	0	0	6917.227955337306	0	0	0.0	691.7227955337307	0	0	0	0.8330714548392167	6917.227955337306	6918.061026792146	0	0.0	0.0	725.3461082683154	0	0.16934672230834874	691.7227955337307	5.282866131454065	6597.717133868546	6603.0	0	0.0	0.0	660.3	0	0.7924299197181097	659.7717133868546	0	0	0	0	0	2130.0	0	0	0.0	0	
57	2019-01-06 01:24:36	0	0	6894.045015953543	0	0	0.0	689.4045015953543	0	0	0	1.1564116902412374	6894.045015953543	6895.201427643783	0	0.0	0.0	710.4648843205899	0	0.12110236724088215	689.4045015953543	5.732307152966521	6597.267692847034	6603.0	0	0.0	0.0	660.3	0	0.8598460729449781	659.7267692847034	0	0	0	0	0	2130.0	0	0	0.0	0	
58	2019-01-06 03:32:24	0	0	6880.264478527378	0	0	0.0	688.0264478527379	0	0	0	0.3261668919581351	6880.264478527378	6880.590645419336	0	0.0	9.094947017729282e-13	699.4644751198462	0	0.0388624976826894	688.0264478527379	6.126035623262958	6596.873964376736	6602.999999999999	0	0.0	9.094947017729282e-13	660.3	0	0.9189053434894436	659.6873964376737	0	0	0	0	0	2130.0	0	0	0.0	0	
59	2019-01-06 05:40:12	0	0	6909.420783990091	0	0	0.0	690.9420783990091	0	0	0	2.1039038935339045	6909.420783990091	6911.524687883625	0	0.0	0.0	681.2001630045955	0	0.20640130644541688	690.9420783990091	6.421697678624525	6596.578302321375	6603.0	0	0.0	0.0	660.3	0	0.9632546517936786	659.6578302321376	0	0	0	0	0	2130.0	0	0	0.0	0	
60	2019-01-06 07:48:00	0	0	6895.301867073242	0	0	0.0	689.5301867073242	0	0	0	0.6587745393581377	6895.301867073242	6895.9606416126	0	0.0	0.0	685.8754640127801	0	0.063904275632746	689.5301867073242	0	6603.0	6603.0	0	0	0.0	660.3	0	0	660.3000000000001	0	0	0	0	0	2130.0	0	0	0.0	0	
61	2019-01-06 09:55:48	0	0	6907.831865593729	0	0	0.0	690.783186559373	0	0	0	3.0325628437678023	6907.831865593729	6910.864428437497	0	0.0	0.0	700.8305219777615	0	0.3894508950649787	690.783186559373	10.61007194218901	6592.430469809659	6603.040541751849	0	0.0	0.0	660.3040541751848	0	1.5915107913283515	659.243046980966	0	0	0	0	0	2130.0	0	0	0.0	0	
62	2019-01-06 12:03:36	0	0	6954.441276508928	0	0	0.0	695.4441276508928	0	0	0	12.735656888957193	6954.441276508928	6967.1769333978855	0	0.0	0.0	712.8818647423612	0	1.842243258911036	695.4441276508928	3.5654700339701932	6600.642434473335	6604.207904507305	0	0.0	0.0	660.4207904507305	0	0.5348205050955289	660.0642434473335	0	0	0	0	0	2130.0	0	0	0.0	0	
63	2019-01-06 14:11:24	0	0	7028.532397149677	0	0	0.0	702.8532397149678	0	0	0	0.6406885051033123	7028.532397149677	7029.17308565478	0	-1.1102230246251565e-16	0.0	712.1065610215425	0	0.08625838270947948	702.8532397149678	4.3576838316599575	6599.768765277945	6604.126449109605	0	0.0	0.0	660.4126449109605	0	0.6536525747489936	659.9768765277945	0	0	0	0	0	2130.0	0	0	0.0	0	
