0,870217379736058; -1066,0709635416667
3,293954874414645; -897,1053059895835
3,7055329395487426; -885,4231770833335
4,208572796934863; -878,0826822916667
4,757343550446997; -874,3527560763889
5,123190719455085; -859,7314453125
5,306114303959131; -846,7513020833335
5,489037888463173; -833,3235677083335
5,671961472967219; -819,8958333333335
6,037808641975307; -803,0365668402778
6,403655810983395; -801,0970052083335
9,742011228182204; -695,4654947916667
10,062127501064282; -682,9329427083334
10,382243773946357; -668,6100260416667
10,656629150702422; -656,3758680555557
10,976745423584504; -650,2587890625001
11,251130800340569; -663,6865234375001
11,434054384844615; -674,8763020833334
11,61697796934866; -685,1708984375001
11,937094242230735; -694,9283854166669
12,25721051511281; -678,9046223958334
12,440134099616856; -666,3720703125001
12,623057684120901; -653,3919270833334
12,988904853128986; -638,8452148437501
13,171828437633032; -637,0548502604167
13,720599191145169; -645,1860894097223
14,086446360153253; -636,3834635416667
14,2693699446573; -622,5081380208334
14,452293529161345; -608,6328125000001
14,635217113665384; -595,2050781250001
14,81814069816943; -580,8821614583334
15,046795178799485; -567,1560329861112
15,32118055555555; -554,6234809027778
15,595565932311622; -541,4941406250001
15,869951309067687; -528,9615885416667
16,190067581949762; -518,2194010416667
16,555914750957854; -507,47721354166674
16,87603102383993; -497,92860243055566
17,150416400595994; -487,7832031250001
17,42480177735206; -477,0410156250001
17,69918715410813; -466,2988281250001
18,065034323116215; -454,84049479166674
18,568074180502336; -445,41124131944446
18,979652245636437; -435,86263020833337
19,254037622392502; -422,73328993055566
19,528422999148567; -409,90234375
19,80280837590464; -397,07139756944446
20,168655544912724; -384,83723958333337
20,625964506172835; -373,55794270833337
21,037542571306936; -363,35286458333337
21,449120636441037; -351,53645833333337
21,952160493827158; -338,5861545138889
22,500931247339288; -330,3803168402778
22,9582402085994; -322,39827473958337
23,27835648148148; -311,7306857638889
23,552741858237546; -302,1820746527778
23,964319923371647; -289,94791666666674
24,513090676883778; -284,7260199652778
24,97039963814389; -278,98193359375
25,290515911025963; -267,8667534722223
25,56490128778203; -257,72135416666663
25,88501756066411; -246,08398437500003
26,34232652192422; -237,43055555555563
26,89109727543635; -231,01508246527774
27,43986802894848; -238,92252604166666
27,851446094082583; -247,57595486111111
28,080100574712638; -260,40690104166663
28,263024159216684; -273,83463541666674
28,44594774372073; -287,26236979166674
28,628871328224776; -300,69010416666674
29,003864676458065; -315,19205729166674
29,131911185610896; -315,908203125
29,54348925074499; -304,27083333333337
29,90933641975308; -293,52864583333337
30,229452692635157; -281,2944878472223
