old_house.LTH.energy_bought	new_house.LTH.energy_bought	office.LTH.energy_bought	incinerator.LTH.energy_sold	fast_gas_boiler.LTH.energy_sold	
284.36980300481054	155.3415651644067	671.8062593992533	116.60000000000001	994.9176275684705	
291.1084239290952	159.02264490763906	666.4689311632658	116.60000000000001	1000	
288.41297555938127	157.55021301034608	681.3580071632236	233.20000000000002	894.1211957329508	
274.9357337108121	150.1880535238813	649.5188479499889	466.40000000000003	608.2426351846821	
281.6743546350967	153.8691332671137	665.4384275566063	1100.9819154588167	0	
369.2764266507966	201.7231699291347	681.3580071632236	1166.0	86.35760374315487	
370.62415083565355	202.4593858777812	684.5419230845472	1166.0	91.62545979798188	
377.36277175993814	206.1404656210136	891.496457970573	1166.0	308.9996953515247	
285.71752718966746	156.07778111305313	866.0251305999852	1166.0	141.82043890270597	
256.0675951228152	139.88103024283063	795.9789803308688	1166.0	25.927605696514547	
239.89490490453213	131.04643885907294	757.771989274987	1128.713333038592	0	
223.72221468624906	122.21184747531521	719.5649982191054	1065.4990603806696	0	
206.20180028310907	112.641040142911	678.1740912419002	997.0169316679203	0	
199.46317935882445	108.95996039967861	662.2545116352828	970.6776513937859	0	
198.11545517396752	108.22374445103213	659.0705957139593	965.4097953389589	0	
212.94042120739368	116.32211988614338	694.0936708485176	1023.3562119420546	0	
324.8015285505182	177.428043623801	767.3237370389576	1166.0	103.55330921327686	
358.49463317194125	195.83344233996291	655.886679792636	1166.0	44.214755304540176	
392.1877377933643	214.23884105612484	735.4845778257228	1166.0	175.91115667521194	
413.751324751075	226.01829623446847	786.4272325668983	1166.0	260.1968535524418	
439.3580842633566	240.00639925875154	846.9216350720444	1166.0	360.2861185941524	
466.312567960495	254.73071823168107	910.599953498514	1166.0	465.64323969069005	
397.57863453279197	217.18370485071074	939.2551967904252	1166.0	388.01753617392797	
417.7944973056458	228.2269440804079	987.0139356102773	1166.0	467.0353769963308	
417.7944973056458	228.2269440804079	987.0139356102773	1166.0	467.0353769963308	
