old_house.LTH.energy_bought	new_house.LTH.energy_bought	office.LTH.energy_bought	incinerator.LTH.energy_sold	fast_gas_boiler.LTH.energy_sold	
247.98125001367362	135.46373455095178	585.8405295235194	116.60000000000001	852.6855140881448	
250.6766983833875	136.93616644824473	592.2083613661664	116.60000000000001	863.2212261977986	
252.0244225682444	137.6723823968912	595.3922772874898	233.20000000000002	751.8890822526254	
262.8062160470998	143.56210998606304	620.8636046580776	466.40000000000003	560.8319306912404	
273.58800952595516	149.45183757523486	646.3349320286654	1069.3747791298556	0	
367.9287024659397	200.98695398048824	678.1740912419002	1166.0	81.08974768832809	
384.10139268422273	209.82154536424596	716.3810822977819	1166.0	144.30402034625058	
359.8423573567982	196.5696582886094	659.0705957139593	1166.0	49.48261135936673	
272.24028534109823	148.71562162658836	452.11606082793344	873.07196779562	0	
196.76773098911062	107.48752850238566	273.8167692338189	578.0720287253152	0	
176.5518682162568	96.44428927268851	226.05803041396678	499.0541879029121	0	
173.8564198465429	94.97185737539553	219.69019857131974	488.5184757932582	0	
165.77007473740142	90.55456168351668	200.58670304337895	456.91133946429704	0	
172.50869566168603	94.23564142674907	216.50628264999634	483.2506197384314	0	
163.07462636768759	89.08212978622373	194.21887120073202	446.37562735464337	0	
153.64055707368908	83.92861814569838	171.9314597514676	409.50063497085506	0	
180.59504077082752	98.65293711862792	235.6097781779371	514.8577560673925	0	
221.02676631653517	120.73941557802223	331.12725581764136	672.8934377121988	0	
256.0675951228152	139.88103024283063	413.9090697720518	809.8576951376976	0	
277.63118208052595	151.6604854211743	464.85172451322734	894.1433920149275	0	
297.84704485337977	162.70372465087144	512.6104633330796	973.1612328373308	0	
304.58566577766436	166.38480439410384	528.530042939697	999.5005131114651	0	
225.06993887110596	122.94806342396167	531.7139588610203	879.7319611560879	0	
245.2858016439598	133.99130265365883	579.4726976808724	958.7498019784911	0	
245.2858016439598	133.99130265365883	579.4726976808724	958.7498019784911	0	
