simulation_time	physical_time	national_electricity_distribution_network.energy_sold_inside	national_electricity_distribution_network.energy_sold_outside	national_electricity_distribution_network.energy_bought_inside	national_electricity_distribution_network.energy_bought_outside	national_electricity_distribution_network.energy_erased_consumption	national_electricity_distribution_network.energy_erased_production	national_electricity_distribution_network.money_spent_inside	national_electricity_distribution_network.money_spent_outside	national_electricity_distribution_network.money_earned_inside	national_electricity_distribution_network.money_earned_outside	national_gas_distribution_network.energy_sold_inside	national_gas_distribution_network.energy_sold_outside	national_gas_distribution_network.energy_bought_inside	national_gas_distribution_network.energy_bought_outside	national_gas_distribution_network.energy_erased_consumption	national_gas_distribution_network.energy_erased_production	national_gas_distribution_network.money_spent_inside	national_gas_distribution_network.money_spent_outside	national_gas_distribution_network.money_earned_inside	national_gas_distribution_network.money_earned_outside	electric_microgrid.energy_sold_inside	electric_microgrid.energy_sold_outside	electric_microgrid.energy_bought_inside	electric_microgrid.energy_bought_outside	electric_microgrid.energy_erased_consumption	electric_microgrid.energy_erased_production	electric_microgrid.money_spent_inside	electric_microgrid.money_spent_outside	electric_microgrid.money_earned_inside	electric_microgrid.money_earned_outside	district_heating_network.energy_sold_inside	district_heating_network.energy_sold_outside	district_heating_network.energy_bought_inside	district_heating_network.energy_bought_outside	district_heating_network.energy_erased_consumption	district_heating_network.energy_erased_production	district_heating_network.money_spent_inside	district_heating_network.money_spent_outside	district_heating_network.money_earned_inside	district_heating_network.money_earned_outside	
17	2021-01-01 17:00:00	4957.345767815255	0	0	0	0.0	0	0	0	657.0961815239122	0	14600.0	0	0	0	0.0	0	0	0	2336.0	0	9963.03941161536	0	5005.693643800105	4957.345767815255	0.0	0.0	200.22774575200424	657.0961815239122	1793.3470940907648	0	8030.12467058143	0	25954.897184220445	0	0.0	0.0	1177.7448592110222	0	642.4099736465145	0	
18	2021-01-01 18:00:00	5000.0	0	0	0	0.0	0	0	0	984.5000000000001	0	14600.0	0	0	0	0.0	0	0	0	2336.0	0	10832.803260799521	0	4988.121651512427	5000.0	0.0	0.0	199.52486606049706	984.5000000000001	1949.9045869439137	0	6741.953827295849	0	25941.443757911904	0	0.0	0.0	1177.072187895595	0	539.3563061836679	0	
19	2021-01-01 19:00:00	5000.0	0	0	0	0.0	0	0	0	1211.1000000000001	0	14600.0	0	0	0	0.0	0	0	0	2336.0	0	12639.9454989404	0	4975.627838183125	5000.0	0.0	0.0	199.025113527325	1211.1000000000001	2275.190189809272	0	6885.315300782274	0	25924.626975026225	0	0.0	0.0	1176.2313487513113	0	550.825224062582	0	
20	2021-01-01 20:00:00	5000.0	0	0	0	0.0	0	0	0	1186.3500000000001	0	14600.0	0	0	0	0.0	0	0	0	2336.0	0	13966.55186130592	0	4966.829049275075	5000.0	0.0	0.0	198.67316197100297	1186.3500000000001	2513.9793350350656	0	7172.03372841301	0	25907.481658221815	0	0.0	0.0	1175.3740829110907	0	573.7626982730408	0	
21	2021-01-01 21:00:00	5000.0	0	0	0	0.0	0	0	0	1130.25	0	14600.0	0	0	0	0.0	0	0	0	2336.0	0	13779.99542961304	0	4964.0	5000.0	0.0	0.0	297.84	1130.25	2755.999085922608	0	7172.038549044594	0	25889.08879937086	0	0.0	0.0	1174.4544399685428	0	573.7630839235675	0	
22	2021-01-01 22:00:00	5000.0	0	0	0	0.0	0	0	0	1250.0	0	14600.0	0	0	0	0.0	0	0	0	2336.0	0	12798.782403077601	0	4964.0	5000.0	0.0	0.0	297.84	1250.0	2559.75648061552	0	7028.682800058163	0	25884.91902396529	0	0.0	0.0	1174.2459511982645	0	562.294624004653	0	
23	2021-01-01 23:00:00	5000.0	0	0	0	0.0	0	0	0	1125.8500000000001	0	14600.0	0	0	0	0.0	0	0	0	2336.0	0	12876.8413380396	0	4964.0	5000.0	0.0	0.0	297.84	1125.8500000000001	2575.3682676079197	0	4016.1498396459847	0	25880.749248559718	0	0.0	0.0	1174.0374624279862	0	321.2919871716788	0	
24	2021-01-02 00:00:00	5000.0	0	0	0	0.0	0	0	0	1100.0000000000002	0	14600.0	0	0	0	0.0	0	0	0	2336.0	0	10756.193258278585	0	4964.0	5000.0	0.0	0.0	297.84	1100.0000000000002	2151.238651655717	0	4231.1855721519205	0	25879.706804708327	0	0.0	0.0	1173.9853402354165	0	338.4948457721536	0	
25	2021-01-02 01:00:00	5000.0	0	0	0	0.0	0	0	0	936.6500000000001	0	14600.0	0	0	0	0.0	0	0	0	2336.0	0	10448.653452551336	0	4964.0	5000.0	0.0	0.0	297.84	936.6500000000001	2089.7306905102673	0	4231.186476020331	0	25876.57947315415	0	0.0	0.0	1173.8289736577076	0	338.49491808162645	0	
26	2021-01-02 02:00:00	5000.0	0	0	0	0.0	0	0	0	852.5000000000001	0	14600.0	0	0	0	0.0	0	0	0	2336.0	0	9996.28005125676	0	4964.0	5000.0	0.0	0.0	297.84	852.5000000000001	1999.256010251352	0	4159.509204106117	0	25872.409697748582	0	0.0	0.0	1173.620484887429	0	332.7607363284894	0	
27	2021-01-02 03:00:00	4434.580281328625	0	0	0	0.0	0	0	0	683.9009709865005	0	14600.0	0	0	0	0.0	0	0	0	2336.0	0	9398.580281328625	0	4964.0	4434.580281328625	0.0	0.0	297.84	683.9009709865005	1879.7160562657248	0	4087.831630902372	0	25869.282366194406	0	0.0	0.0	1173.4641183097203	0	327.02653047218973	0	
28	2021-01-02 04:00:00	3874.476870183713	0	0	0	0.0	0	0	0	364.3945496407782	0	14600.0	0	0	0	0.0	0	0	0	2336.0	0	8838.476870183713	0	4964.0	3874.476870183713	0.0	0.0	297.84	364.3945496407782	1767.6953740367424	0	3944.4764844948813	0	25863.481523623675	0	0.0	0.0	1173.1740761811839	0	315.5581187595905	0	
29	2021-01-02 05:00:00	3342.3975509141674	0	0	0	0.0	0	0	0	251.481991730782	0	14600.0	0	0	0	0.0	0	0	0	2336.0	0	8306.397550914167	0	4964.0	3342.3975509141674	0.0	0.0	198.56	251.481991730782	1495.1515591645502	0	3801.1213380873915	0	25858.852286173413	0	0.0	0.0	1172.9426143086707	0	304.0897070469913	0	
30	2021-01-02 06:00:00	3879.2823928480793	0	0	0	0.0	0	0	0	285.4763912896902	0	14600.0	0	0	0	0.0	0	0	0	2336.0	0	8843.28239284808	0	4964.0	3879.2823928480793	0.0	0.0	198.56	285.4763912896902	1591.7908307126545	0	6598.621880177866	0	25854.22304872315	0	0.0	0.0	1172.7111524361576	0	527.8897504142293	0	
31	2021-01-02 07:00:00	4988.9736540327685	0	0	0	0.0	0	0	0	479.0911399967668	0	14600.0	0	0	0	0.0	0	0	0	2336.0	0	9952.973654032769	0	4964.0	4988.9736540327685	0.0	0.0	198.56	479.0911399967668	1791.5352577258982	0	6168.54921000805	0	25858.852286173413	0	0.0	0.0	1172.9426143086707	0	493.483936800644	0	
32	2021-01-02 08:00:00	4666.610814763822	0	0	0	0.0	0	0	0	782.3106369870072	0	14600.0	0	0	0	0.0	0	0	0	2336.0	0	10020.12666309976	0	5353.515848335937	4666.610814763822	0.0	0.0	214.14063393343753	782.3106369870072	1803.6227993579566	0	7313.365208175674	0	25862.709984048633	0	0.0	0.0	1173.1354992024317	0	585.069216654054	0	
33	2021-01-02 09:00:00	520.0127605388643	0	0	0	0.0	0	0	0	74.70503317901326	0	14600.0	0	0	0	0.0	0	0	0	2336.0	0	8298.266468713864	0	7778.253708175	520.0127605388643	0.0	0.0	466.6952224905	74.70503317901326	1659.6532937427728	0	4300.829234868793	0	25868.23992234301	0	0.0	0.0	1173.4119961171507	0	344.0663387895034	0	
34	2021-01-02 10:00:00	0	0	1792.397264923663	0	0	0.0	214.87258411904875	0	0	0	14600.0	0	0	0	0.0	0	0	0	2336.0	0	7523.322220520088	1792.397264923663	9315.719485443751	0	0.0	0.0	558.943169126625	0	1504.6644441040175	214.87258411904875	4157.466857513957	0	25887.003911668075	0	0.0	0.0	1174.3501955834038	0	332.59734860111655	0	
35	2021-01-02 11:00:00	0	0	3669.405495739491	0	0	0.0	416.4408297114748	0	0	0	14600.0	0	0	0	0.0	0	0	0	2336.0	0	6744.134981371448	3669.405495739491	10413.540477110939	0	0.0	0.0	624.8124286266562	0	1348.8269962742897	416.4408297114748	3942.426003086965	0	25907.481658221815	0	0.0	0.0	1175.3740829110907	0	315.39408024695723	0	
36	2021-01-02 12:00:00	0	0	4669.062660514334	0	0	0.0	605.5307364421041	0	0	0	14600.0	0	0	0	0.0	0	0	0	2336.0	0	6349.475076509104	4669.062660514334	11018.537737023438	0	0.0	0.0	661.1122642214061	0	1269.8950153018209	605.5307364421041	3727.3851486599724	0	25927.99033160336	0	0.0	0.0	1176.399516580168	0	298.1908118927978	0	
37	2021-01-02 13:00:00	0	0	2639.246659977941	0	0	0.0	345.37181792471335	0	0	0	14600.0	0	0	0	0.0	0	0	0	2336.0	0	7618.270098665808	2639.246659977941	10257.51675864375	0	0.0	0.0	615.4510055186249	0	1523.6540197331617	345.37181792471335	3512.3448968119205	0	25945.928233348084	0	0.0	0.0	1177.2964116674043	0	280.98759174495365	0	
38	2021-01-02 14:00:00	0	0	1197.1497365345112	0	0	0.0	130.8005802137607	0	0	0	14600.0	0	0	0	0.0	0	0	0	2336.0	0	8388.654466513928	1197.1497365345112	9585.80420304844	0	0.0	0.0	575.1482521829063	0	1677.7308933027857	130.8005802137607	3153.9476908195575	0	25963.86613509281	0	0.0	0.0	1178.1933067546404	0	252.3158152655646	0	
39	2021-01-02 15:00:00	974.1601957048697	0	0	0	0.0	0	0	0	132.232504964979	0	14600.0	0	0	0	0.0	0	0	0	2336.0	0	9064.988618790809	0	8090.828423085939	974.1601957048697	0.0	0.0	485.4497053851563	132.232504964979	1812.9977237581616	0	3655.692209693063	0	25981.899815033445	0	0.0	0.0	1179.0949907516724	0	292.455376775445	0	
40	2021-01-02 16:00:00	4735.175767177696	0	0	0	0.0	0	0	0	607.3336438982113	0	14600.0	0	0	0	0.0	0	0	0	2336.0	0	10745.582234377696	0	6010.4064672	4735.175767177696	0.0	0.0	360.624388032	607.3336438982113	2149.1164468755396	0	4659.1945041769495	0	25968.35061052899	0	0.0	0.0	1178.4175305264494	0	372.73556033415593	0	
41	2021-01-02 17:00:00	5000.0	0	0	0	0.0	0	0	0	662.75	0	14600.0	0	0	0	0.0	0	0	0	2336.0	0	11463.039411612159	0	4964.0	5000.0	0.0	0.0	198.56	662.75	2063.3470940901884	0	8460.195533014368	0	25954.897184220445	0	0.0	0.0	1177.7448592110222	0	676.8156426411496	0	
42	2021-01-02 18:00:00	5000.0	0	0	0	0.0	0	0	0	984.5000000000001	0	14600.0	0	0	0	0.0	0	0	0	2336.0	0	12332.80326080128	0	4964.0	5000.0	0.0	0.0	198.56	984.5000000000001	2219.9045869442302	0	7673.774029233872	0	25941.443757911904	0	0.0	0.0	1177.072187895595	0	613.9019223387098	0	
43	2021-01-02 19:00:00	5000.0	0	0	0	0.0	0	0	0	1211.1000000000001	0	14600.0	0	0	0	0.0	0	0	0	2336.0	0	14139.94549893944	0	4964.0	5000.0	0.0	0.0	198.56	1211.1000000000001	2545.190189809099	0	7458.7431173595205	0	25924.626975026225	0	0.0	0.0	1176.2313487513113	0	596.6994493887618	0	
44	2021-01-02 20:00:00	5000.0	0	0	0	0.0	0	0	0	1186.3500000000001	0	14600.0	0	0	0	0.0	0	0	0	2336.0	0	15466.5518613064	0	4964.0	5000.0	0.0	0.0	198.56	1186.3500000000001	2783.979335035152	0	7888.818499134568	0	25907.481658221815	0	0.0	0.0	1175.3740829110907	0	631.1054799307655	0	
45	2021-01-02 21:00:00	5000.0	0	0	0	0.0	0	0	0	1130.25	0	14600.0	0	0	0	0.0	0	0	0	2336.0	0	15279.99542961272	0	4964.0	5000.0	0.0	0.0	297.84	1130.25	3055.999085922544	0	8318.894182199088	0	25889.08879937086	0	0.0	0.0	1174.4544399685428	0	665.511534575927	0	
46	2021-01-02 22:00:00	5000.0	0	0	0	0.0	0	0	0	1250.0	0	14600.0	0	0	0	0.0	0	0	0	2336.0	0	14298.782403077761	0	4964.0	5000.0	0.0	0.0	297.84	1250.0	2859.7564806155524	0	8247.216910284811	0	25884.91902396529	0	0.0	0.0	1174.2459511982645	0	659.7773528227849	0	
47	2021-01-02 23:00:00	5000.0	0	0	0	0.0	0	0	0	1125.8500000000001	0	14600.0	0	0	0	0.0	0	0	0	2336.0	0	12876.84133803952	0	4964.0	5000.0	0.0	0.0	297.84	1125.8500000000001	2575.3682676079043	0	5521.397858161254	0	25880.749248559718	0	0.0	0.0	1174.0374624279862	0	441.7118286529003	0	
48	2021-01-03 00:00:00	5000.0	0	0	0	0.0	0	0	0	1100.0000000000002	0	14600.0	0	0	0	0.0	0	0	0	2336.0	0	10756.193258278632	0	4964.0	5000.0	0.0	0.0	297.84	1100.0000000000002	2151.2386516557262	0	6238.182930172283	0	25879.706804708327	0	0.0	0.0	1173.9853402354165	0	499.0546344137826	0	
49	2021-01-03 01:00:00	5000.0	0	0	0	0.0	0	0	0	936.6500000000001	0	14600.0	0	0	0	0.0	0	0	0	2336.0	0	10448.653452551303	0	4964.0	5000.0	0.0	0.0	297.84	936.6500000000001	2089.7306905102605	0	6596.576219401472	0	25876.57947315415	0	0.0	0.0	1173.8289736577076	0	527.7260975521178	0	
50	2021-01-03 02:00:00	5000.0	0	0	0	0.0	0	0	0	852.5000000000001	0	14600.0	0	0	0	0.0	0	0	0	2336.0	0	9996.280051256776	0	4964.0	5000.0	0.0	0.0	297.84	852.5000000000001	1999.2560102513553	0	6453.220470415103	0	25872.409697748582	0	0.0	0.0	1173.620484887429	0	516.2576376332083	0	
51	2021-01-03 03:00:00	4434.580281328617	0	0	0	0.0	0	0	0	683.9009709864994	0	14600.0	0	0	0	0.0	0	0	0	2336.0	0	9398.580281328617	0	4964.0	4434.580281328617	0.0	0.0	297.84	683.9009709864994	1879.7160562657234	0	6166.507465994891	0	25869.282366194406	0	0.0	0.0	1173.4641183097203	0	493.3205972795913	0	
52	2021-01-03 04:00:00	3874.476870183713	0	0	0	0.0	0	0	0	364.3945496407782	0	14600.0	0	0	0	0.0	0	0	0	2336.0	0	8838.476870183713	0	4964.0	3874.476870183713	0.0	0.0	297.84	364.3945496407782	1767.6953740367424	0	5664.75993422662	0	25863.481523623675	0	0.0	0.0	1173.1740761811839	0	453.1807947381296	0	
53	2021-01-03 05:00:00	3342.3975509141674	0	0	0	0.0	0	0	0	251.481991730782	0	14600.0	0	0	0	0.0	0	0	0	2336.0	0	8306.397550914167	0	4964.0	3342.3975509141674	0.0	0.0	198.56	251.481991730782	1495.1515591645502	0	5378.047833674818	0	25858.852286173413	0	0.0	0.0	1172.9426143086707	0	430.24382669398545	0	
54	2021-01-03 06:00:00	3879.2823928480793	0	0	0	0.0	0	0	0	285.4763912896902	0	14600.0	0	0	0	0.0	0	0	0	2336.0	0	8843.28239284808	0	4964.0	3879.2823928480793	0.0	0.0	198.56	285.4763912896902	1591.7908307126545	0	8462.262284053917	0	25854.22304872315	0	0.0	0.0	1172.7111524361576	0	676.9809827243133	0	
55	2021-01-03 07:00:00	4988.9736540327685	0	0	0	0.0	0	0	0	479.0911399967668	0	14600.0	0	0	0	0.0	0	0	0	2336.0	0	9952.973654032769	0	4964.0	4988.9736540327685	0.0	0.0	198.56	479.0911399967668	1791.5352577258982	0	8103.868090956257	0	25858.852286173413	0	0.0	0.0	1172.9426143086707	0	648.3094472765006	0	
56	2021-01-03 08:00:00	4666.610814763822	0	0	0	0.0	0	0	0	782.3106369870072	0	14600.0	0	0	0	0.0	0	0	0	2336.0	0	10020.12666309976	0	5353.515848335937	4666.610814763822	0.0	0.0	214.14063393343753	782.3106369870072	1803.6227993579566	0	8388.542364258012	0	25862.709984048633	0	0.0	0.0	1173.1354992024317	0	671.083389140641	0	
57	2021-01-03 09:00:00	520.0127605388643	0	0	0	0.0	0	0	0	74.70503317901326	0	14600.0	0	0	0	0.0	0	0	0	2336.0	0	8298.266468713864	0	7778.253708175	520.0127605388643	0.0	0.0	466.6952224905	74.70503317901326	1659.6532937427728	0	4372.507711940948	0	25868.23992234301	0	0.0	0.0	1173.4119961171507	0	349.8006169552758	0	
58	2021-01-03 10:00:00	0	0	1792.397264923663	0	0	0.0	214.87258411904875	0	0	0	14600.0	0	0	0	0.0	0	0	0	2336.0	0	7523.322220520088	1792.397264923663	9315.719485443751	0	0.0	0.0	558.943169126625	0	1504.6644441040175	214.87258411904875	3799.0744721531782	0	25887.003911668075	0	0.0	0.0	1174.3501955834038	0	303.92595777225426	0	
59	2021-01-03 11:00:00	0	0	3669.405495739491	0	0	0.0	416.4408297114748	0	0	0	14600.0	0	0	0	0.0	0	0	0	2336.0	0	6744.134981371448	3669.405495739491	10413.540477110939	0	0.0	0.0	624.8124286266562	0	1348.8269962742897	416.4408297114748	3440.676663581875	0	25907.481658221815	0	0.0	0.0	1175.3740829110907	0	275.25413308655004	0	
60	2021-01-03 12:00:00	0	0	4669.062660514334	0	0	0.0	605.5307364421041	0	0	0	14600.0	0	0	0	0.0	0	0	0	2336.0	0	6349.475076509104	4669.062660514334	11018.537737023438	0	0.0	0.0	661.1122642214061	0	1269.8950153018209	605.5307364421041	3368.992763299193	0	25927.99033160336	0	0.0	0.0	1176.399516580168	0	269.51942106393545	0	
61	2021-01-03 13:00:00	0	0	2639.246659977941	0	0	0.0	345.37181792471335	0	0	0	14600.0	0	0	0	0.0	0	0	0	2336.0	0	7618.270098665808	2639.246659977941	10257.51675864375	0	0.0	0.0	615.4510055186249	0	1523.6540197331617	345.37181792471335	3297.3094655954524	0	25945.928233348084	0	0.0	0.0	1177.2964116674043	0	263.7847572476362	0	
62	2021-01-03 14:00:00	0	0	1197.1497365345112	0	0	0.0	130.8005802137607	0	0	0	14600.0	0	0	0	0.0	0	0	0	2336.0	0	8388.654466513928	1197.1497365345112	9585.80420304844	0	0.0	0.0	575.1482521829063	0	1677.7308933027857	130.8005802137607	3512.3400761803364	0	25963.86613509281	0	0.0	0.0	1178.1933067546404	0	280.9872060944269	0	
63	2021-01-03 15:00:00	974.1601957048697	0	0	0	0.0	0	0	0	132.232504964979	0	14600.0	0	0	0	0.0	0	0	0	2336.0	0	9064.988618790809	0	8090.828423085939	974.1601957048697	0.0	0.0	485.4497053851563	132.232504964979	1812.9977237581616	0	4587.512411631089	0	25981.899815033445	0	0.0	0.0	1179.0949907516724	0	367.00099293048714	0	
64	2021-01-03 16:00:00	4735.175767177696	0	0	0	0.0	0	0	0	607.3336438982113	0	14600.0	0	0	0	0.0	0	0	0	2336.0	0	10745.582234377696	0	6010.4064672	4735.175767177696	0.0	0.0	360.624388032	607.3336438982113	2149.1164468755396	0	5662.69318318713	0	25968.35061052899	0	0.0	0.0	1178.4175305264494	0	453.01545465497037	0	
65	2021-01-03 17:00:00	5000.0	0	0	0	0.0	0	0	0	662.75	0	14600.0	0	0	0	0.0	0	0	0	2336.0	0	11463.039411612159	0	4964.0	5000.0	0.0	0.0	198.56	662.75	2063.3470940901884	0	9535.372689096703	0	25954.897184220445	0	0.0	0.0	1177.7448592110222	0	762.8298151277363	0	
66	2021-01-03 18:00:00	5000.0	0	0	0	0.0	0	0	0	984.5000000000001	0	14600.0	0	0	0	0.0	0	0	0	2336.0	0	12332.80326080128	0	4964.0	5000.0	0.0	0.0	198.56	984.5000000000001	2219.9045869442302	0	8677.272708244056	0	25941.443757911904	0	0.0	0.0	1177.072187895595	0	694.1818166595244	0	
67	2021-01-03 19:00:00	5000.0	0	0	0	0.0	0	0	0	1211.1000000000001	0	14600.0	0	0	0	0.0	0	0	0	2336.0	0	14139.94549893944	0	4964.0	5000.0	0.0	0.0	198.56	1211.1000000000001	2545.190189809099	0	8677.27722758617	0	25924.626975026225	0	0.0	0.0	1176.2313487513113	0	694.1821782068936	0	
