heat_storage.energy_stored	heating.LTH.energy_bought	prices_elec.France.buying_price	PV.LVE.energy_sold	
119810.0935800001	0.1338327387407696	0.48816000000000004	0	
119620.24180310406	0.08831787789820095	0.44208	0	
119430.44465358835	0.08850902039931333	0.40761	0	
119240.70211573411	0.0891780191532066	0.4235400000000001	0	
119051.01417382993	0.08975144665654369	0.46035000000000004	0	
118861.38081216486	0.09042044541043696	0.54162	0	
118671.80201503355	0.08965587540598753	0.6216299999999999	0.0014414801499999998	
118482.27776673669	0.08889130540153804	0.66663	0.8054651924375001	
118292.80805157917	0.08812673539708861	0.66078	1.7336447229500003	
118103.39285386866	0.0861197391354087	0.6389999999999999	2.4678985676175	
117914.0321579189	0.08420831412428506	0.6282	2.755225999529375	
117724.72594804782	0	0.6155999999999999	2.7156108174300004	
117535.47420857707	0	0.6048000000000001	2.4791872921575004	
117346.27692383435	0	0.5778000000000001	1.8439902328043756	
117157.13407815062	0	0.5942700000000001	1.3286925145593755	
116968.04565586196	0	0.63891	0.24611515383	
116779.01164130867	0	0.7437600000000001	0	
116590.03201883519	0	0.7910099999999999	0	
116401.1067727916	0	0.7308899999999998	0	
116212.23588753212	0	0.64278	0	
116023.41934741428	0	0.60507	0	
115834.6571368021	0.4170532776626293	0.61101	0	
115645.94924006099	0.0887001629004257	0.60444	0	
115457.2956415643	0.08784002164542005	0.5868899999999999	0	
115457.2956415643	0.08784002164542005	0.50643	0	
