heat_storage.energy_stored	heating.LTH.energy_bought	prices_elec.France.buying_price	PV.LVE.energy_sold	
119839.10972573677	0.0	0.47241	0	
119678.25711711634	0.008628441718465463	0.4293	0	
119517.45942018482	0.0	0.40464	0	
119356.7079906992	0.0	0.40041000000000004	0	
119196.00281534878	0.0	0.4868100000000001	0	
119035.34388082263	0.0	0.5895	0.124177310124375	
118874.73117381682	0.0	0.6923700000000002	1.1529372695343751	
118714.16468102926	0.0	0.7461	2.29212655375	
118553.64438916159	0.0	0.6909299999999998	3.23144236636	
118393.17028492245	0.0	0.66789	3.9367524144374992	
118232.74235502047	0.0	0.64161	4.23482281599	
118072.36058616986	0	0.5679000000000001	4.428302552437501	
117912.02496508764	0	0.5344200000000001	4.169662067409375	
117751.73547849686	0	0.5289300000000001	3.6541491081374993	
117591.492113122	0	0.54027	2.865078518149375	
117431.29485569218	0	0.57879	1.965265520879375	
117271.14369294069	0	0.6430499999999999	0.8474031958443751	
117111.03861160458	0	0.67581	0.027431789560000003	
116950.97959842415	0	0.80109	0	
116790.96664014387	0	0.71757	0	
116630.99972351197	0	0.6695099999999999	0	
116471.0161411967	0.06269408413454608	0.5922	0	
116311.12197072695	0.0193154349966365	0.53082	0	
116151.27285201367	0.020271147502198307	0.43182	0	
116151.27285201367	0.020271147502198307	0.44369999999999993	0	
