heat_storage.energy_stored	heating.LTH.energy_bought	prices_elec.France.buying_price	PV.LVE.energy_sold	
119796.28220399981	0.16651810643098436	0.30447	0	
119592.62302514678	0.12109881683897207	0.29700000000000004	0	
119389.02244657511	0.12138553059064043	0.27	0	
119185.48045142321	0.12195895809397753	0.24309000000000003	0	
118981.9970228346	0.12253238559731464	0.25632	0	
118778.57214395702	0.12310581310065173	0.26766	0	
118575.20579794375	0.12253238559731464	0.2943	0	
118371.89796795277	0.12205452934453374	0.3159	0.155806339334375	
118168.64863714669	0.12148110184119665	0.33209999999999995	1.12570148327	
117965.45778869325	0.11976081933118515	0.3348	1.7406877941775005	
117762.3254057644	0.11804053682117403	0.32292000000000004	2.1798161908443747	
117559.25147153903	0	0.36792	2.421815094809375	
117356.2359691984	0	0.33336	2.1174067034574997	
117153.27888192842	0	0.3141	1.8487216812193754	
116950.38019292243	0	0.29763	1.2507313692343751	
116747.53988537705	0	0.31356	0.41856258688000003	
116544.75794249307	0	0.34191000000000005	0	
116342.03434747597	0	0.44343	0	
116139.36908353958	0	0.44811	0	
115936.76213389775	0	0.40625999999999995	0	
115734.2134817713	0	0.32913000000000003	0	
115531.7231103857	0.5738022611159239	0.34973999999999994	0	
115329.29100297252	0.12033424683452254	0.34496999999999994	0	
115126.91714276746	0.12042981808507856	0.2628	0	
115126.91714276746	0.12042981808507856	0.28044	0	
