old_house.LTH.energy_bought	new_house.LTH.energy_bought	office.LTH.energy_bought	incinerator.LTH.energy_sold	fast_gas_boiler.LTH.energy_sold	
320.75835599594745	175.21939577786156	620.6222482261909	116.60000000000001	1000	
318.0629076262336	173.74696388056861	624.7901284931977	116.60000000000001	1000	
327.49697692023204	178.90047552109394	726.802547558674	233.20000000000002	1000	
343.6696671385151	187.73506690485166	811.8985599374862	466.40000000000003	876.9032939808528	
358.49463317194125	195.83344233996291	846.9216350720444	1166.0	235.24971058394863	
455.5307744816396	248.84099064250924	885.128626127926	1166.0	423.5003912520749	
466.312567960495	254.73071823168107	910.599953498514	1166.0	465.64323969069005	
459.5739470362104	251.0496384884487	1085.715329171305	1166.0	630.3389146959641	
358.49463317194125	195.83344233996291	1037.9565903514529	1166.0	426.2846658633571	
328.8447011050889	179.63669146974038	967.9104400823364	1166.0	310.39183265716565	
285.71752718966746	156.07778111305313	866.0251305999852	1166.0	141.82043890270597	
258.763043492529	141.35346214012358	802.3468121735157	1166.0	36.46331780616811	
250.6766983833875	136.93616644824473	783.243316645575	1166.0	4.856181477207201	
243.93807745910289	133.25508670501236	767.3237370389576	1144.5169012030728	0	
233.1562839802475	127.36535911584053	741.8524096683698	1102.3740527644577	0	
227.7653872408198	124.42049532125462	729.1167459830757	1081.3026285451501	0	
315.36745925651974	172.27453198327564	745.0363255896931	1166.0	66.6783168294885	
346.36511550822894	189.2074988021446	627.2314365007246	1162.804050811098	0	
390.8400136085074	213.50262510747837	732.3006619043992	1166.0	170.64330062038493	
417.7944973056458	228.2269440804079	795.9789803308688	1166.0	276.0004217169226	
433.9671875239289	237.06153546416564	834.1859713867505	1166.0	339.21469437484484	
446.0967051876412	243.68747900198392	862.8412146786618	1166.0	386.625398868287	
373.31959920536735	203.93181777507414	881.9447102066026	1166.0	293.1961271870441	
408.36042801164734	223.07343243988257	964.726524161013	1166.0	430.1603846125429	
408.36042801164734	223.07343243988257	964.726524161013	1166.0	430.1603846125429	
