simulation_time	physical_time	national_electricity_distribution_network.energy_sold_inside	national_electricity_distribution_network.energy_sold_outside	national_electricity_distribution_network.energy_bought_inside	national_electricity_distribution_network.energy_bought_outside	national_electricity_distribution_network.energy_erased_consumption	national_electricity_distribution_network.energy_erased_production	national_electricity_distribution_network.money_spent_inside	national_electricity_distribution_network.money_spent_outside	national_electricity_distribution_network.money_earned_inside	national_electricity_distribution_network.money_earned_outside	national_gas_distribution_network.energy_sold_inside	national_gas_distribution_network.energy_sold_outside	national_gas_distribution_network.energy_bought_inside	national_gas_distribution_network.energy_bought_outside	national_gas_distribution_network.energy_erased_consumption	national_gas_distribution_network.energy_erased_production	national_gas_distribution_network.money_spent_inside	national_gas_distribution_network.money_spent_outside	national_gas_distribution_network.money_earned_inside	national_gas_distribution_network.money_earned_outside	electric_microgrid.energy_sold_inside	electric_microgrid.energy_sold_outside	electric_microgrid.energy_bought_inside	electric_microgrid.energy_bought_outside	electric_microgrid.energy_erased_consumption	electric_microgrid.energy_erased_production	electric_microgrid.money_spent_inside	electric_microgrid.money_spent_outside	electric_microgrid.money_earned_inside	electric_microgrid.money_earned_outside	district_heating_network.energy_sold_inside	district_heating_network.energy_sold_outside	district_heating_network.energy_bought_inside	district_heating_network.energy_bought_outside	district_heating_network.energy_erased_consumption	district_heating_network.energy_erased_production	district_heating_network.money_spent_inside	district_heating_network.money_spent_outside	district_heating_network.money_earned_inside	district_heating_network.money_earned_outside	
32	2021-01-02 08:00:00	11735.182078205906	0	0	0	0.0	0	0	0	1967.2859235904382	0	0	0	0	0	0	0	0	0	0	0	11735.182078205906	0	0	11735.182078205906	0.0	0	0	1967.2859235904382	2112.332774077063	0	0	0	0	0	0	0	0	0	0	0	
33	2021-01-02 09:00:00	9260.008048776179	0	0	0	0.0	0	0	0	1330.292756287186	0	0	0	0	0	0	0	0	0	0	0	9260.008048776179	0	0	9260.008048776179	0.0	0	0	1330.292756287186	1852.001609755236	0	0	0	0	0	0	0	0	0	0	0	
34	2021-01-02 10:00:00	8146.025691997627	0	0	0	0.0	0	0	0	1193.5556843914926	0	0	0	0	0	0	0	0	0	0	0	8146.025691997627	0	0	8146.025691997627	0.0	0	0	1193.5556843914926	1629.2051383995256	0	0	0	0	0	0	0	0	0	0	0	
35	2021-01-02 11:00:00	7025.944035721456	0	0	0	0.0	0	0	0	974.5686971949232	0	0	0	0	0	0	0	0	0	0	0	7025.944035721456	0	0	7025.944035721456	0.0	0	0	974.5686971949232	1405.1888071442913	0	0	0	0	0	0	0	0	0	0	0	
36	2021-01-02 12:00:00	6458.620422481837	0	0	0	0.0	0	0	0	1023.755923167596	0	0	0	0	0	0	0	0	0	0	0	6458.620422481837	0	0	6458.620422481837	0.0	0	0	1023.755923167596	1291.7240844963674	0	0	0	0	0	0	0	0	0	0	0	
37	2021-01-02 13:00:00	8282.513266832098	0	0	0	0.0	0	0	0	1324.705171897126	0	0	0	0	0	0	0	0	0	0	0	8282.513266832098	0	0	8282.513266832098	0.0	0	0	1324.705171897126	1656.50265336642	0	0	0	0	0	0	0	0	0	0	0	
38	2021-01-02 14:00:00	9389.940795613773	0	0	0	0.0	0	0	0	1253.9326938462632	0	0	0	0	0	0	0	0	0	0	0	9389.940795613773	0	0	9389.940795613773	0.0	0	0	1253.9326938462632	1877.9881591227545	0	0	0	0	0	0	0	0	0	0	0	
39	2021-01-02 15:00:00	10362.171139511787	0	0	0	0.0	0	0	0	1406.56111047733	0	0	0	0	0	0	0	0	0	0	0	10362.171139511787	0	0	10362.171139511787	0.0	0	0	1406.56111047733	2072.4342279023576	0	0	0	0	0	0	0	0	0	0	0	
40	2021-01-02 16:00:00	12778.024461917938	0	0	0	0.0	0	0	0	1638.9094174855948	0	0	0	0	0	0	0	0	0	0	0	12778.024461917938	0	0	12778.024461917938	0.0	0	0	1638.9094174855948	2555.6048923835874	0	0	0	0	0	0	0	0	0	0	0	
41	2021-01-02 17:00:00	13809.369154192478	0	0	0	0.0	0	0	0	1830.431881388213	0	0	0	0	0	0	0	0	0	0	0	13809.369154192478	0	0	13809.369154192478	0.0	0	0	1830.431881388213	2485.686447754646	0	0	0	0	0	0	0	0	0	0	0	
42	2021-01-02 18:00:00	15059.65468740184	0	0	0	0.0	0	0	0	2965.2460079494226	0	0	0	0	0	0	0	0	0	0	0	15059.65468740184	0	0	15059.65468740184	0.0	0	0	2965.2460079494226	2710.7378437323314	0	0	0	0	0	0	0	0	0	0	0	
43	2021-01-02 19:00:00	17657.421654725444	0	0	0	0.0	0	0	0	4276.980673207598	0	0	0	0	0	0	0	0	0	0	0	17657.421654725444	0	0	17657.421654725444	0.0	0	0	4276.980673207598	3178.33589785058	0	0	0	0	0	0	0	0	0	0	0	
44	2021-01-02 20:00:00	19564.41830062795	0	0	0	0.0	0	0	0	4642.049530189994	0	0	0	0	0	0	0	0	0	0	0	19564.41830062795	0	0	19564.41830062795	0.0	0	0	4642.049530189994	3521.595294113031	0	0	0	0	0	0	0	0	0	0	0	
45	2021-01-02 21:00:00	19296.243430068283	0	0	0	0.0	0	0	0	4361.915827366935	0	0	0	0	0	0	0	0	0	0	0	19296.243430068283	0	0	19296.243430068283	0.0	0	0	4361.915827366935	3859.248686013657	0	0	0	0	0	0	0	0	0	0	0	
46	2021-01-02 22:00:00	17885.74970442428	0	0	0	0.0	0	0	0	4471.43742610607	0	0	0	0	0	0	0	0	0	0	0	17885.74970442428	0	0	17885.74970442428	0.0	0	0	4471.43742610607	3577.1499408848563	0	0	0	0	0	0	0	0	0	0	0	
47	2021-01-02 23:00:00	15841.70942343181	0	0	0	0.0	0	0	0	3567.077710874141	0	0	0	0	0	0	0	0	0	0	0	15841.70942343181	0	0	15841.70942343181	0.0	0	0	3567.077710874141	3168.3418846863624	0	0	0	0	0	0	0	0	0	0	0	
48	2021-01-03 00:00:00	12793.277808775532	0	0	0	0.0	0	0	0	2814.5211179306175	0	0	0	0	0	0	0	0	0	0	0	12793.277808775532	0	0	12793.277808775532	0.0	0	0	2814.5211179306175	2558.6555617551066	0	0	0	0	0	0	0	0	0	0	0	
49	2021-01-03 01:00:00	12351.189338042499	0	0	0	0.0	0	0	0	2313.7482986955015	0	0	0	0	0	0	0	0	0	0	0	12351.189338042499	0	0	12351.189338042499	0.0	0	0	2313.7482986955015	2470.2378676085	0	0	0	0	0	0	0	0	0	0	0	
50	2021-01-03 02:00:00	11700.902573681615	0	0	0	0.0	0	0	0	1995.0038888127156	0	0	0	0	0	0	0	0	0	0	0	11700.902573681615	0	0	11700.902573681615	0.0	0	0	1995.0038888127156	2340.180514736323	0	0	0	0	0	0	0	0	0	0	0	
51	2021-01-03 03:00:00	10841.709154409886	0	0	0	0.0	0	0	0	1672.0083857930924	0	0	0	0	0	0	0	0	0	0	0	10841.709154409886	0	0	10841.709154409886	0.0	0	0	1672.0083857930924	2168.3418308819773	0	0	0	0	0	0	0	0	0	0	0	
52	2021-01-03 04:00:00	10036.560500889087	0	0	0	0.0	0	0	0	943.9385151086187	0	0	0	0	0	0	0	0	0	0	0	10036.560500889087	0	0	10036.560500889087	0.0	0	0	943.9385151086187	2007.3121001778175	0	0	0	0	0	0	0	0	0	0	0	
53	2021-01-03 05:00:00	9271.696479439117	0	0	0	0.0	0	0	0	697.6024431129993	0	0	0	0	0	0	0	0	0	0	0	9271.696479439117	0	0	9271.696479439117	0.0	0	0	697.6024431129993	1668.905366299041	0	0	0	0	0	0	0	0	0	0	0	
54	2021-01-03 06:00:00	10043.468439719116	0	0	0	0.0	0	0	0	739.0988424789298	0	0	0	0	0	0	0	0	0	0	0	10043.468439719116	0	0	10043.468439719116	0.0	0	0	739.0988424789298	1807.8243191494407	0	0	0	0	0	0	0	0	0	0	0	
55	2021-01-03 07:00:00	11638.649627672105	0	0	0	0.0	0	0	0	1117.6595237453523	0	0	0	0	0	0	0	0	0	0	0	11638.649627672105	0	0	11638.649627672105	0.0	0	0	1117.6595237453523	2094.9569329809788	0	0	0	0	0	0	0	0	0	0	0	
56	2021-01-03 08:00:00	11735.182078205906	0	0	0	0.0	0	0	0	1967.2859235904382	0	0	0	0	0	0	0	0	0	0	0	11735.182078205906	0	0	11735.182078205906	0.0	0	0	1967.2859235904382	2112.332774077063	0	0	0	0	0	0	0	0	0	0	0	
57	2021-01-03 09:00:00	9260.008048776179	0	0	0	0.0	0	0	0	1330.292756287186	0	0	0	0	0	0	0	0	0	0	0	9260.008048776179	0	0	9260.008048776179	0.0	0	0	1330.292756287186	1852.001609755236	0	0	0	0	0	0	0	0	0	0	0	
58	2021-01-03 10:00:00	8146.025691997627	0	0	0	0.0	0	0	0	1193.5556843914926	0	0	0	0	0	0	0	0	0	0	0	8146.025691997627	0	0	8146.025691997627	0.0	0	0	1193.5556843914926	1629.2051383995256	0	0	0	0	0	0	0	0	0	0	0	
59	2021-01-03 11:00:00	7025.944035721456	0	0	0	0.0	0	0	0	974.5686971949232	0	0	0	0	0	0	0	0	0	0	0	7025.944035721456	0	0	7025.944035721456	0.0	0	0	974.5686971949232	1405.1888071442913	0	0	0	0	0	0	0	0	0	0	0	
60	2021-01-03 12:00:00	6458.620422481837	0	0	0	0.0	0	0	0	1023.755923167596	0	0	0	0	0	0	0	0	0	0	0	6458.620422481837	0	0	6458.620422481837	0.0	0	0	1023.755923167596	1291.7240844963674	0	0	0	0	0	0	0	0	0	0	0	
61	2021-01-03 13:00:00	8282.513266832098	0	0	0	0.0	0	0	0	1324.705171897126	0	0	0	0	0	0	0	0	0	0	0	8282.513266832098	0	0	8282.513266832098	0.0	0	0	1324.705171897126	1656.50265336642	0	0	0	0	0	0	0	0	0	0	0	
62	2021-01-03 14:00:00	9389.940795613773	0	0	0	0.0	0	0	0	1253.9326938462632	0	0	0	0	0	0	0	0	0	0	0	9389.940795613773	0	0	9389.940795613773	0.0	0	0	1253.9326938462632	1877.9881591227545	0	0	0	0	0	0	0	0	0	0	0	
63	2021-01-03 15:00:00	10362.171139511787	0	0	0	0.0	0	0	0	1406.56111047733	0	0	0	0	0	0	0	0	0	0	0	10362.171139511787	0	0	10362.171139511787	0.0	0	0	1406.56111047733	2072.4342279023576	0	0	0	0	0	0	0	0	0	0	0	
64	2021-01-03 16:00:00	12778.024461917938	0	0	0	0.0	0	0	0	1638.9094174855948	0	0	0	0	0	0	0	0	0	0	0	12778.024461917938	0	0	12778.024461917938	0.0	0	0	1638.9094174855948	2555.6048923835874	0	0	0	0	0	0	0	0	0	0	0	
65	2021-01-03 17:00:00	13809.369154192478	0	0	0	0.0	0	0	0	1830.431881388213	0	0	0	0	0	0	0	0	0	0	0	13809.369154192478	0	0	13809.369154192478	0.0	0	0	1830.431881388213	2485.686447754646	0	0	0	0	0	0	0	0	0	0	0	
66	2021-01-03 18:00:00	15059.65468740184	0	0	0	0.0	0	0	0	2965.2460079494226	0	0	0	0	0	0	0	0	0	0	0	15059.65468740184	0	0	15059.65468740184	0.0	0	0	2965.2460079494226	2710.7378437323314	0	0	0	0	0	0	0	0	0	0	0	
67	2021-01-03 19:00:00	17657.421654725444	0	0	0	0.0	0	0	0	4276.980673207598	0	0	0	0	0	0	0	0	0	0	0	17657.421654725444	0	0	17657.421654725444	0.0	0	0	4276.980673207598	3178.33589785058	0	0	0	0	0	0	0	0	0	0	0	
68	2021-01-03 20:00:00	19564.41830062795	0	0	0	0.0	0	0	0	4642.049530189994	0	0	0	0	0	0	0	0	0	0	0	19564.41830062795	0	0	19564.41830062795	0.0	0	0	4642.049530189994	3521.595294113031	0	0	0	0	0	0	0	0	0	0	0	
69	2021-01-03 21:00:00	19296.243430068283	0	0	0	0.0	0	0	0	4361.915827366935	0	0	0	0	0	0	0	0	0	0	0	19296.243430068283	0	0	19296.243430068283	0.0	0	0	4361.915827366935	3859.248686013657	0	0	0	0	0	0	0	0	0	0	0	
70	2021-01-03 22:00:00	17885.74970442428	0	0	0	0.0	0	0	0	4471.43742610607	0	0	0	0	0	0	0	0	0	0	0	17885.74970442428	0	0	17885.74970442428	0.0	0	0	4471.43742610607	3577.1499408848563	0	0	0	0	0	0	0	0	0	0	0	
71	2021-01-03 23:00:00	15841.70942343181	0	0	0	0.0	0	0	0	3567.077710874141	0	0	0	0	0	0	0	0	0	0	0	15841.70942343181	0	0	15841.70942343181	0.0	0	0	3567.077710874141	3168.3418846863624	0	0	0	0	0	0	0	0	0	0	0	
72	2021-01-04 00:00:00	12793.277808775532	0	0	0	0.0	0	0	0	2814.5211179306175	0	0	0	0	0	0	0	0	0	0	0	12793.277808775532	0	0	12793.277808775532	0.0	0	0	2814.5211179306175	2558.6555617551066	0	0	0	0	0	0	0	0	0	0	0	
73	2021-01-04 01:00:00	12351.189338042499	0	0	0	0.0	0	0	0	2313.7482986955015	0	0	0	0	0	0	0	0	0	0	0	12351.189338042499	0	0	12351.189338042499	0.0	0	0	2313.7482986955015	2470.2378676085	0	0	0	0	0	0	0	0	0	0	0	
74	2021-01-04 02:00:00	11700.902573681615	0	0	0	0.0	0	0	0	1995.0038888127156	0	0	0	0	0	0	0	0	0	0	0	11700.902573681615	0	0	11700.902573681615	0.0	0	0	1995.0038888127156	2340.180514736323	0	0	0	0	0	0	0	0	0	0	0	
75	2021-01-04 03:00:00	10841.709154409886	0	0	0	0.0	0	0	0	1672.0083857930924	0	0	0	0	0	0	0	0	0	0	0	10841.709154409886	0	0	10841.709154409886	0.0	0	0	1672.0083857930924	2168.3418308819773	0	0	0	0	0	0	0	0	0	0	0	
76	2021-01-04 04:00:00	10036.560500889087	0	0	0	0.0	0	0	0	943.9385151086187	0	0	0	0	0	0	0	0	0	0	0	10036.560500889087	0	0	10036.560500889087	0.0	0	0	943.9385151086187	2007.3121001778175	0	0	0	0	0	0	0	0	0	0	0	
77	2021-01-04 05:00:00	9271.696479439117	0	0	0	0.0	0	0	0	697.6024431129993	0	0	0	0	0	0	0	0	0	0	0	9271.696479439117	0	0	9271.696479439117	0.0	0	0	697.6024431129993	1668.905366299041	0	0	0	0	0	0	0	0	0	0	0	
78	2021-01-04 06:00:00	10043.468439719116	0	0	0	0.0	0	0	0	739.0988424789298	0	0	0	0	0	0	0	0	0	0	0	10043.468439719116	0	0	10043.468439719116	0.0	0	0	739.0988424789298	1807.8243191494407	0	0	0	0	0	0	0	0	0	0	0	
79	2021-01-04 07:00:00	11638.649627672105	0	0	0	0.0	0	0	0	1117.6595237453523	0	0	0	0	0	0	0	0	0	0	0	11638.649627672105	0	0	11638.649627672105	0.0	0	0	1117.6595237453523	2094.9569329809788	0	0	0	0	0	0	0	0	0	0	0	
80	2021-01-04 08:00:00	11735.182078205906	0	0	0	0.0	0	0	0	1967.2859235904382	0	0	0	0	0	0	0	0	0	0	0	11735.182078205906	0	0	11735.182078205906	0.0	0	0	1967.2859235904382	2112.332774077063	0	0	0	0	0	0	0	0	0	0	0	
81	2021-01-04 09:00:00	9260.008048776179	0	0	0	0.0	0	0	0	1330.292756287186	0	0	0	0	0	0	0	0	0	0	0	9260.008048776179	0	0	9260.008048776179	0.0	0	0	1330.292756287186	1852.001609755236	0	0	0	0	0	0	0	0	0	0	0	
82	2021-01-04 10:00:00	8146.025691997627	0	0	0	0.0	0	0	0	1193.5556843914926	0	0	0	0	0	0	0	0	0	0	0	8146.025691997627	0	0	8146.025691997627	0.0	0	0	1193.5556843914926	1629.2051383995256	0	0	0	0	0	0	0	0	0	0	0	
83	2021-01-04 11:00:00	7025.944035721456	0	0	0	0.0	0	0	0	974.5686971949232	0	0	0	0	0	0	0	0	0	0	0	7025.944035721456	0	0	7025.944035721456	0.0	0	0	974.5686971949232	1405.1888071442913	0	0	0	0	0	0	0	0	0	0	0	
84	2021-01-04 12:00:00	6458.620422481837	0	0	0	0.0	0	0	0	1023.755923167596	0	0	0	0	0	0	0	0	0	0	0	6458.620422481837	0	0	6458.620422481837	0.0	0	0	1023.755923167596	1291.7240844963674	0	0	0	0	0	0	0	0	0	0	0	
85	2021-01-04 13:00:00	8282.513266832098	0	0	0	0.0	0	0	0	1324.705171897126	0	0	0	0	0	0	0	0	0	0	0	8282.513266832098	0	0	8282.513266832098	0.0	0	0	1324.705171897126	1656.50265336642	0	0	0	0	0	0	0	0	0	0	0	
86	2021-01-04 14:00:00	9389.940795613773	0	0	0	0.0	0	0	0	1253.9326938462632	0	0	0	0	0	0	0	0	0	0	0	9389.940795613773	0	0	9389.940795613773	0.0	0	0	1253.9326938462632	1877.9881591227545	0	0	0	0	0	0	0	0	0	0	0	
87	2021-01-04 15:00:00	10362.171139511787	0	0	0	0.0	0	0	0	1406.56111047733	0	0	0	0	0	0	0	0	0	0	0	10362.171139511787	0	0	10362.171139511787	0.0	0	0	1406.56111047733	2072.4342279023576	0	0	0	0	0	0	0	0	0	0	0	
88	2021-01-04 16:00:00	12778.024461917938	0	0	0	0.0	0	0	0	1638.9094174855948	0	0	0	0	0	0	0	0	0	0	0	12778.024461917938	0	0	12778.024461917938	0.0	0	0	1638.9094174855948	2555.6048923835874	0	0	0	0	0	0	0	0	0	0	0	
89	2021-01-04 17:00:00	13809.369154192478	0	0	0	0.0	0	0	0	1830.431881388213	0	0	0	0	0	0	0	0	0	0	0	13809.369154192478	0	0	13809.369154192478	0.0	0	0	1830.431881388213	2485.686447754646	0	0	0	0	0	0	0	0	0	0	0	
90	2021-01-04 18:00:00	15059.65468740184	0	0	0	0.0	0	0	0	2965.2460079494226	0	0	0	0	0	0	0	0	0	0	0	15059.65468740184	0	0	15059.65468740184	0.0	0	0	2965.2460079494226	2710.7378437323314	0	0	0	0	0	0	0	0	0	0	0	
