old_house.LTH.energy_bought	new_house.LTH.energy_bought	office.LTH.energy_bought	incinerator.LTH.energy_sold	fast_gas_boiler.LTH.energy_sold	
382.7536684993658	209.0853294155995	524.7610020850345	116.60000000000001	1000	
409.7081521965043	223.809648388529	483.0821994149667	116.60000000000001	1000	
424.53311822993044	231.9080238236403	576.7588579464293	233.20000000000002	1000	
440.70580844821353	240.74261520739802	784.9515763443886	466.40000000000003	1000	
458.22622285135344	250.31342253980222	1082.5314132499816	1166.0	625.0710586411374	
543.1328464973395	296.69502730453024	1092.083161013952	1166.0	765.9110348158217	
528.3078804639134	288.596651869419	1057.060085879394	1166.0	707.9646182127262	
500.0056725819181	273.136116947843	1181.2328068110094	1166.0	788.3745963407705	
384.10139268422273	209.82154536424596	1098.450992856599	1166.0	526.3739309050677	
346.36511550822894	189.2074988021446	1009.3013470595416	1166.0	378.87396136991515	
304.58566577766436	166.38480439410384	910.599953498514	1166.0	215.57042367028225	
265.50166441681364	145.03454188335598	818.2663917801331	1166.0	62.80259808030269	
239.89490490453213	131.04643885907294	757.771989274987	1128.713333038592	0	
215.6358695771075	117.79455178343633	700.4615026911645	1033.8919240517084	0	
206.20180028310907	112.641040142911	678.1740912419002	997.0169316679203	0	
207.549524467966	113.37725609155747	681.3580071632236	1002.2847877227471	0	
297.84704485337977	162.70372465087144	703.645418612488	1164.1961881167392	0	
311.324286701949	170.0658841373362	544.4496225463143	1025.8397933855995	0	
327.49697692023204	178.90047552109394	582.656613602196	1089.054066043522	0	
347.71283969308587	189.9437147507911	630.415352422048	1166.0	2.0719068659250297	
366.58097828108276	200.25073803184176	674.9901753205767	1166.0	75.82189163350131	
390.8400136085074	213.50262510747837	732.3006619043992	1166.0	170.64330062038493	
334.23559784451663	182.5815552643263	789.6111484882218	1166.0	140.42830159706477	
367.9287024659397	200.98695398048824	869.2090465213088	1166.0	272.12470296773654	
367.9287024659397	200.98695398048824	869.2090465213088	1166.0	272.12470296773654	
