dictionaries	incompatibility	path	float	int	gaussian	start_date	physical_time	simulation_time	time_step	time_limit	LTH.energy_produced	LTH.energy_consumed	LTH.energy_erased	LTH.money_spent	LTH.money_earned	heat_price.buying_price	heat_price.selling_price	TOU_prices_heat.buying_price	TOU_prices_heat.selling_price	LTH.limit_buying_price	LTH.limit_selling_price	consult_function.OutdoorTemperatureDaemon.Nantes	Nantes.current_outdoor_temperature	Nantes.previous_outdoor_temperature	DHN_manager.money_spent	DHN_manager.money_earned	contract_heat.money_earned	contract_heat.money_spent	contract_heat.energy_bought	contract_heat.energy_sold	contract_heat.energy_erased	contract_heat_TOU.money_earned	contract_heat_TOU.money_spent	contract_heat_TOU.energy_bought	contract_heat_TOU.energy_sold	contract_heat_TOU.energy_erased	district_heating_grid.energy_bought	district_heating_grid.energy_sold	district_heating_grid.money_spent	district_heating_grid.money_earned	district_heating_grid.energy_erased	district_heating_grid.minimum_energy_consumption	district_heating_grid.maximum_energy_consumption	district_heating_grid.minimum_energy_production	district_heating_grid.maximum_energy_production	district_heating_grid.energy_stored	district_heating_grid.energy_storable	DHN_manager.LTH.effort	DHN_manager.LTH.energy_erased	DHN_manager.LTH.energy_bought	DHN_manager.LTH.energy_sold	old_house.LTH.energy_wanted	old_house.LTH.energy_accorded	old_house.LTH.energy_erased	old_house.LTH.energy_bought	old_house.LTH.energy_sold	old_house.LTH.money_earned	old_house.LTH.money_spent	new_house.LTH.energy_wanted	new_house.LTH.energy_accorded	new_house.LTH.energy_erased	new_house.LTH.energy_bought	new_house.LTH.energy_sold	new_house.LTH.money_earned	new_house.LTH.money_spent	office.LTH.energy_wanted	office.LTH.energy_accorded	office.LTH.energy_erased	office.LTH.energy_bought	office.LTH.energy_sold	office.LTH.money_earned	office.LTH.money_spent	incinerator.LTH.energy_wanted	incinerator.LTH.energy_accorded	incinerator.LTH.energy_erased	incinerator.LTH.energy_bought	incinerator.LTH.energy_sold	incinerator.LTH.money_earned	incinerator.LTH.money_spent	incinerator.exergy_in	incinerator.exergy_out	fast_gas_boiler.LTH.energy_wanted	fast_gas_boiler.LTH.energy_accorded	fast_gas_boiler.LTH.energy_erased	fast_gas_boiler.LTH.energy_bought	fast_gas_boiler.LTH.energy_sold	fast_gas_boiler.LTH.money_earned	fast_gas_boiler.LTH.money_spent	
{'natures': {'LTH': <src.common.Nature.Nature object at 0x000001C7D6F0C3E0>}, 'daemons': {'heat_price': <lib.Subclasses.Daemon.PriceManagerDaemon.PriceManagerDaemon.PriceManagerDaemon object at 0x000001C7D6F0CF50>, 'TOU_prices_heat': <lib.Subclasses.Daemon.PriceManagerTOUDaemon.PriceManagerTOUDaemon.PriceManagerTOUDaemon object at 0x000001C7D6D0C7D0>, 'grid_prices_manager_for_nature_LTH': <lib.Subclasses.Daemon.LimitPricesDaemon.LimitPricesDaemon.LimitPricesDaemon object at 0x000001C7D51E77A0>, 'outdoor_temperature_in_.Nantes': <lib.Subclasses.Daemon.OutdoorTemperatureDaemon.OutdoorTemperatureDaemon.OutdoorTemperatureDaemon object at 0x000001C7D50EE8A0>}, 'strategies': {'training_strategy': <cases.Studies.ClusteringAndStrategy.MLStrategy.MLStrategy object at 0x000001C7D6BCABA0>}, 'aggregators': {'district_heating_grid': <src.common.Aggregator.Aggregator object at 0x000001C7D7339D30>}, 'agents': {'DHN_manager': <src.common.Agent.Agent object at 0x000001C7D72BE450>}, 'contracts': {'contract_heat': <lib.Subclasses.Contract.CooperativeContract.CooperativeContract.CooperativeContract object at 0x000001C7D72BF6E0>, 'contract_heat_TOU': <lib.Subclasses.Contract.CooperativeContract.CooperativeContract.CooperativeContract object at 0x000001C7D7339DC0>}, 'devices': {'old_house': <lib.Subclasses.Device.Background.Background.Background object at 0x000001C7D7339D60>, 'new_house': <lib.Subclasses.Device.Background.Background.Background object at 0x000001C7D7339DF0>, 'office': <lib.Subclasses.Device.Background.Background.Background object at 0x000001C7D6F0D040>, 'incinerator': <lib.Subclasses.Device.BiomassGasPlantAlternative.BiomassGasPlantAlternative.BiomassGasPlantAlternative object at 0x000001C7D73391C0>, 'fast_gas_boiler': <lib.Subclasses.Device.DummyProducer.DummyProducer.DummyProducer object at 0x000001C7D7339580>}, 'forecasters': {}, 'dataloggers': {'exhaustive_datalogger': <src.common.Datalogger.Datalogger object at 0x000001C7D73396D0>, 'metrics': <src.common.Datalogger.Datalogger object at 0x000001C7D7339550>}, 'graph_options': {'graph_options_exhaustive_datalogger': <src.tools.GraphAndTex.GraphOptions object at 0x000001C7D7339880>, 'graph_options_metrics': <src.tools.GraphAndTex.GraphOptions object at 0x000001C7D7339820>}}	False	cases/Studies/ClusteringAndStrategy/Results/RampUpManagement/clustering/sequence_72\Case_2025_02_04-14_36_00	<function World.set_random_seed.<locals>.rand_float at 0x000001C7D7333240>	<function World.set_random_seed.<locals>.rand_int at 0x000001C7D73331A0>	<function World.set_random_seed.<locals>.rand_gauss at 0x000001C7D73332E0>	2018-01-04 01:00:00	2018-01-04 01:00:00	0	1	24	742.7677037305893	742.7677037305893	373.8322962694107	74.27677037305892	185.69192593264734	0.5	0.2	0.4	0.25	0.8	0.1	<function DataReadingDaemon.__init__.<locals>.consult_data at 0x000001C7D7333100>	8.43	8.43	259.96869630570626	259.96869630570626	0	29.38355588239793	293.8355588239793	0	116.60000000000001	185.69192593264734	44.893214490661	448.93214490661	742.7677037305893	257.23229626941065	{'inside': 742.7677037305893, 'outside': 0}	{'inside': 742.7677037305893, 'outside': 0}	{'inside': 185.69192593264734, 'outside': 0}	{'inside': 74.27677037305892, 'outside': 0}	{'production': 1116.6, 'consumption': 742.7677037305893}	742.7677037305893	742.7677037305893	0.0	1116.6	0	0	{'current_round_effort': 0, 'cumulated_effort': 0}	373.8322962694107	1485.5354074611787	1485.5354074611787	{'type': 'standard', 'aggregator': '', 'energy_minimum': 190.029110064826, 'energy_nominal': 190.029110064826, 'energy_maximum': 190.029110064826, 'price': 0.5, 'flexibility': [0], 'interruptibility': 0, 'coming_volume': 0}	{'aggregator': '', 'quantity': 190.029110064826, 'price': 0.1}	0.0	190.029110064826	0	0	19.002911006482602	{'type': 'standard', 'aggregator': '', 'energy_minimum': 103.80644875915327, 'energy_nominal': 103.80644875915327, 'energy_maximum': 103.80644875915327, 'price': 0.5, 'flexibility': [0], 'interruptibility': 0, 'coming_volume': 0}	{'aggregator': '', 'quantity': 103.80644875915327, 'price': 0.1}	0.0	103.80644875915327	0	0	10.380644875915328	{'type': 'standard', 'aggregator': '', 'energy_minimum': 448.93214490661, 'energy_nominal': 448.93214490661, 'energy_maximum': 448.93214490661, 'price': 0.4, 'flexibility': [0], 'interruptibility': 0, 'coming_volume': 0}	{'aggregator': '', 'quantity': 448.93214490661, 'price': 0.1}	0.0	448.93214490661	0	0	44.893214490661	{'type': 'standard', 'aggregator': '', 'energy_minimum': 0.0, 'energy_nominal': 0.0, 'energy_maximum': -116.60000000000001, 'price': 0.2, 'flexibility': [], 'interruptibility': 0, 'coming_volume': 0}	{'aggregator': '', 'quantity': 0.0, 'price': 0.2}	116.60000000000001	0.0	0	0	0.0	0	0	{'type': 'standard', 'aggregator': '', 'energy_minimum': 0, 'energy_nominal': 0, 'energy_maximum': -1000, 'price': 0.25, 'flexibility': [0], 'interruptibility': 0, 'coming_volume': 0}	{'aggregator': '', 'quantity': -742.7677037305893, 'price': 0.25}	257.23229626941065	0	742.7677037305893	185.69192593264734	0	
{'natures': {'LTH': <src.common.Nature.Nature object at 0x000001C7D6F0C3E0>}, 'daemons': {'heat_price': <lib.Subclasses.Daemon.PriceManagerDaemon.PriceManagerDaemon.PriceManagerDaemon object at 0x000001C7D6F0CF50>, 'TOU_prices_heat': <lib.Subclasses.Daemon.PriceManagerTOUDaemon.PriceManagerTOUDaemon.PriceManagerTOUDaemon object at 0x000001C7D6D0C7D0>, 'grid_prices_manager_for_nature_LTH': <lib.Subclasses.Daemon.LimitPricesDaemon.LimitPricesDaemon.LimitPricesDaemon object at 0x000001C7D51E77A0>, 'outdoor_temperature_in_.Nantes': <lib.Subclasses.Daemon.OutdoorTemperatureDaemon.OutdoorTemperatureDaemon.OutdoorTemperatureDaemon object at 0x000001C7D50EE8A0>}, 'strategies': {'training_strategy': <cases.Studies.ClusteringAndStrategy.MLStrategy.MLStrategy object at 0x000001C7D6BCABA0>}, 'aggregators': {'district_heating_grid': <src.common.Aggregator.Aggregator object at 0x000001C7D7339D30>}, 'agents': {'DHN_manager': <src.common.Agent.Agent object at 0x000001C7D72BE450>}, 'contracts': {'contract_heat': <lib.Subclasses.Contract.CooperativeContract.CooperativeContract.CooperativeContract object at 0x000001C7D72BF6E0>, 'contract_heat_TOU': <lib.Subclasses.Contract.CooperativeContract.CooperativeContract.CooperativeContract object at 0x000001C7D7339DC0>}, 'devices': {'old_house': <lib.Subclasses.Device.Background.Background.Background object at 0x000001C7D7339D60>, 'new_house': <lib.Subclasses.Device.Background.Background.Background object at 0x000001C7D7339DF0>, 'office': <lib.Subclasses.Device.Background.Background.Background object at 0x000001C7D6F0D040>, 'incinerator': <lib.Subclasses.Device.BiomassGasPlantAlternative.BiomassGasPlantAlternative.BiomassGasPlantAlternative object at 0x000001C7D73391C0>, 'fast_gas_boiler': <lib.Subclasses.Device.DummyProducer.DummyProducer.DummyProducer object at 0x000001C7D7339580>}, 'forecasters': {}, 'dataloggers': {'exhaustive_datalogger': <src.common.Datalogger.Datalogger object at 0x000001C7D73396D0>, 'metrics': <src.common.Datalogger.Datalogger object at 0x000001C7D7339550>}, 'graph_options': {'graph_options_exhaustive_datalogger': <src.tools.GraphAndTex.GraphOptions object at 0x000001C7D7339880>, 'graph_options_metrics': <src.tools.GraphAndTex.GraphOptions object at 0x000001C7D7339820>}}	False	cases/Studies/ClusteringAndStrategy/Results/RampUpManagement/clustering/sequence_72\Case_2025_02_04-14_36_00	<function World.set_random_seed.<locals>.rand_float at 0x000001C7D7333240>	<function World.set_random_seed.<locals>.rand_int at 0x000001C7D73331A0>	<function World.set_random_seed.<locals>.rand_gauss at 0x000001C7D73332E0>	2018-01-04 01:00:00	2018-01-04 02:00:00	1	1	24	763.8391279498967	763.8391279498967	352.76087205010333	76.38391279498968	190.95978198747417	0.5	0.2	0.4	0.25	0.8	0.1	<function DataReadingDaemon.__init__.<locals>.consult_data at 0x000001C7D7333100>	8.39	8.39	267.34369478246384	267.34369478246384	0	30.21713193579929	302.17131935799284	0	116.60000000000001	190.95978198747417	46.166780859190396	461.6678085919039	763.8391279498967	236.1608720501033	{'inside': 763.8391279498967, 'outside': 0}	{'inside': 763.8391279498967, 'outside': 0}	{'inside': 190.95978198747417, 'outside': 0}	{'inside': 76.38391279498968, 'outside': 0}	{'production': 1116.6, 'consumption': 763.8391279498967}	763.8391279498967	763.8391279498967	0.0	1116.6	0	0	{'current_round_effort': 0, 'cumulated_effort': 0}	352.76087205010333	1527.6782558997934	1527.6782558997934	{'type': 'standard', 'aggregator': '', 'energy_minimum': 195.4200068042537, 'energy_nominal': 195.4200068042537, 'energy_maximum': 195.4200068042537, 'price': 0.5, 'flexibility': [0], 'interruptibility': 0, 'coming_volume': 0}	{'aggregator': '', 'quantity': 195.4200068042537, 'price': 0.1}	0.0	195.4200068042537	0	0	19.54200068042537	{'type': 'standard', 'aggregator': '', 'energy_minimum': 106.75131255373918, 'energy_nominal': 106.75131255373918, 'energy_maximum': 106.75131255373918, 'price': 0.5, 'flexibility': [0], 'interruptibility': 0, 'coming_volume': 0}	{'aggregator': '', 'quantity': 106.75131255373918, 'price': 0.1}	0.0	106.75131255373918	0	0	10.67513125537392	{'type': 'standard', 'aggregator': '', 'energy_minimum': 461.6678085919039, 'energy_nominal': 461.6678085919039, 'energy_maximum': 461.6678085919039, 'price': 0.4, 'flexibility': [0], 'interruptibility': 0, 'coming_volume': 0}	{'aggregator': '', 'quantity': 461.6678085919039, 'price': 0.1}	0.0	461.6678085919039	0	0	46.166780859190396	{'type': 'standard', 'aggregator': '', 'energy_minimum': 0.0, 'energy_nominal': 0.0, 'energy_maximum': -116.60000000000001, 'price': 0.2, 'flexibility': [], 'interruptibility': 0, 'coming_volume': 0}	{'aggregator': '', 'quantity': 0.0, 'price': 0.2}	116.60000000000001	0.0	0	0	0.0	0	0	{'type': 'standard', 'aggregator': '', 'energy_minimum': 0, 'energy_nominal': 0, 'energy_maximum': -1000, 'price': 0.25, 'flexibility': [0], 'interruptibility': 0, 'coming_volume': 0}	{'aggregator': '', 'quantity': -763.8391279498967, 'price': 0.25}	236.1608720501033	0	763.8391279498967	190.95978198747417	0	
{'natures': {'LTH': <src.common.Nature.Nature object at 0x000001C7D6F0C3E0>}, 'daemons': {'heat_price': <lib.Subclasses.Daemon.PriceManagerDaemon.PriceManagerDaemon.PriceManagerDaemon object at 0x000001C7D6F0CF50>, 'TOU_prices_heat': <lib.Subclasses.Daemon.PriceManagerTOUDaemon.PriceManagerTOUDaemon.PriceManagerTOUDaemon object at 0x000001C7D6D0C7D0>, 'grid_prices_manager_for_nature_LTH': <lib.Subclasses.Daemon.LimitPricesDaemon.LimitPricesDaemon.LimitPricesDaemon object at 0x000001C7D51E77A0>, 'outdoor_temperature_in_.Nantes': <lib.Subclasses.Daemon.OutdoorTemperatureDaemon.OutdoorTemperatureDaemon.OutdoorTemperatureDaemon object at 0x000001C7D50EE8A0>}, 'strategies': {'training_strategy': <cases.Studies.ClusteringAndStrategy.MLStrategy.MLStrategy object at 0x000001C7D6BCABA0>}, 'aggregators': {'district_heating_grid': <src.common.Aggregator.Aggregator object at 0x000001C7D7339D30>}, 'agents': {'DHN_manager': <src.common.Agent.Agent object at 0x000001C7D72BE450>}, 'contracts': {'contract_heat': <lib.Subclasses.Contract.CooperativeContract.CooperativeContract.CooperativeContract object at 0x000001C7D72BF6E0>, 'contract_heat_TOU': <lib.Subclasses.Contract.CooperativeContract.CooperativeContract.CooperativeContract object at 0x000001C7D7339DC0>}, 'devices': {'old_house': <lib.Subclasses.Device.Background.Background.Background object at 0x000001C7D7339D60>, 'new_house': <lib.Subclasses.Device.Background.Background.Background object at 0x000001C7D7339DF0>, 'office': <lib.Subclasses.Device.Background.Background.Background object at 0x000001C7D6F0D040>, 'incinerator': <lib.Subclasses.Device.BiomassGasPlantAlternative.BiomassGasPlantAlternative.BiomassGasPlantAlternative object at 0x000001C7D73391C0>, 'fast_gas_boiler': <lib.Subclasses.Device.DummyProducer.DummyProducer.DummyProducer object at 0x000001C7D7339580>}, 'forecasters': {}, 'dataloggers': {'exhaustive_datalogger': <src.common.Datalogger.Datalogger object at 0x000001C7D73396D0>, 'metrics': <src.common.Datalogger.Datalogger object at 0x000001C7D7339550>}, 'graph_options': {'graph_options_exhaustive_datalogger': <src.tools.GraphAndTex.GraphOptions object at 0x000001C7D7339880>, 'graph_options_metrics': <src.tools.GraphAndTex.GraphOptions object at 0x000001C7D7339820>}}	False	cases/Studies/ClusteringAndStrategy/Results/RampUpManagement/clustering/sequence_72\Case_2025_02_04-14_36_00	<function World.set_random_seed.<locals>.rand_float at 0x000001C7D7333240>	<function World.set_random_seed.<locals>.rand_int at 0x000001C7D73331A0>	<function World.set_random_seed.<locals>.rand_gauss at 0x000001C7D73332E0>	2018-01-04 01:00:00	2018-01-04 03:00:00	2	1	24	763.8391279498967	763.8391279498967	352.76087205010333	76.38391279498968	190.95978198747417	0.5	0.2	0.4	0.25	0.8	0.1	<function DataReadingDaemon.__init__.<locals>.consult_data at 0x000001C7D7333100>	8.36	8.36	267.34369478246384	267.34369478246384	0	30.21713193579929	302.17131935799284	0	116.60000000000001	190.95978198747417	46.166780859190396	461.6678085919039	763.8391279498967	236.1608720501033	{'inside': 763.8391279498967, 'outside': 0}	{'inside': 763.8391279498967, 'outside': 0}	{'inside': 190.95978198747417, 'outside': 0}	{'inside': 76.38391279498968, 'outside': 0}	{'production': 1116.6, 'consumption': 763.8391279498967}	763.8391279498967	763.8391279498967	0.0	1116.6	0	0	{'current_round_effort': 0, 'cumulated_effort': 0}	352.76087205010333	1527.6782558997934	1527.6782558997934	{'type': 'standard', 'aggregator': '', 'energy_minimum': 195.4200068042537, 'energy_nominal': 195.4200068042537, 'energy_maximum': 195.4200068042537, 'price': 0.5, 'flexibility': [0], 'interruptibility': 0, 'coming_volume': 0}	{'aggregator': '', 'quantity': 195.4200068042537, 'price': 0.1}	0.0	195.4200068042537	0	0	19.54200068042537	{'type': 'standard', 'aggregator': '', 'energy_minimum': 106.75131255373918, 'energy_nominal': 106.75131255373918, 'energy_maximum': 106.75131255373918, 'price': 0.5, 'flexibility': [0], 'interruptibility': 0, 'coming_volume': 0}	{'aggregator': '', 'quantity': 106.75131255373918, 'price': 0.1}	0.0	106.75131255373918	0	0	10.67513125537392	{'type': 'standard', 'aggregator': '', 'energy_minimum': 461.6678085919039, 'energy_nominal': 461.6678085919039, 'energy_maximum': 461.6678085919039, 'price': 0.4, 'flexibility': [0], 'interruptibility': 0, 'coming_volume': 0}	{'aggregator': '', 'quantity': 461.6678085919039, 'price': 0.1}	0.0	461.6678085919039	0	0	46.166780859190396	{'type': 'standard', 'aggregator': '', 'energy_minimum': 0.0, 'energy_nominal': 0.0, 'energy_maximum': -116.60000000000001, 'price': 0.2, 'flexibility': [], 'interruptibility': 0, 'coming_volume': 0}	{'aggregator': '', 'quantity': 0.0, 'price': 0.2}	116.60000000000001	0.0	0	0	0.0	0	0	{'type': 'standard', 'aggregator': '', 'energy_minimum': 0, 'energy_nominal': 0, 'energy_maximum': -1000, 'price': 0.25, 'flexibility': [0], 'interruptibility': 0, 'coming_volume': 0}	{'aggregator': '', 'quantity': -763.8391279498967, 'price': 0.25}	236.1608720501033	0	763.8391279498967	190.95978198747417	0	
{'natures': {'LTH': <src.common.Nature.Nature object at 0x000001C7D6F0C3E0>}, 'daemons': {'heat_price': <lib.Subclasses.Daemon.PriceManagerDaemon.PriceManagerDaemon.PriceManagerDaemon object at 0x000001C7D6F0CF50>, 'TOU_prices_heat': <lib.Subclasses.Daemon.PriceManagerTOUDaemon.PriceManagerTOUDaemon.PriceManagerTOUDaemon object at 0x000001C7D6D0C7D0>, 'grid_prices_manager_for_nature_LTH': <lib.Subclasses.Daemon.LimitPricesDaemon.LimitPricesDaemon.LimitPricesDaemon object at 0x000001C7D51E77A0>, 'outdoor_temperature_in_.Nantes': <lib.Subclasses.Daemon.OutdoorTemperatureDaemon.OutdoorTemperatureDaemon.OutdoorTemperatureDaemon object at 0x000001C7D50EE8A0>}, 'strategies': {'training_strategy': <cases.Studies.ClusteringAndStrategy.MLStrategy.MLStrategy object at 0x000001C7D6BCABA0>}, 'aggregators': {'district_heating_grid': <src.common.Aggregator.Aggregator object at 0x000001C7D7339D30>}, 'agents': {'DHN_manager': <src.common.Agent.Agent object at 0x000001C7D72BE450>}, 'contracts': {'contract_heat': <lib.Subclasses.Contract.CooperativeContract.CooperativeContract.CooperativeContract object at 0x000001C7D72BF6E0>, 'contract_heat_TOU': <lib.Subclasses.Contract.CooperativeContract.CooperativeContract.CooperativeContract object at 0x000001C7D7339DC0>}, 'devices': {'old_house': <lib.Subclasses.Device.Background.Background.Background object at 0x000001C7D7339D60>, 'new_house': <lib.Subclasses.Device.Background.Background.Background object at 0x000001C7D7339DF0>, 'office': <lib.Subclasses.Device.Background.Background.Background object at 0x000001C7D6F0D040>, 'incinerator': <lib.Subclasses.Device.BiomassGasPlantAlternative.BiomassGasPlantAlternative.BiomassGasPlantAlternative object at 0x000001C7D73391C0>, 'fast_gas_boiler': <lib.Subclasses.Device.DummyProducer.DummyProducer.DummyProducer object at 0x000001C7D7339580>}, 'forecasters': {}, 'dataloggers': {'exhaustive_datalogger': <src.common.Datalogger.Datalogger object at 0x000001C7D73396D0>, 'metrics': <src.common.Datalogger.Datalogger object at 0x000001C7D7339550>}, 'graph_options': {'graph_options_exhaustive_datalogger': <src.tools.GraphAndTex.GraphOptions object at 0x000001C7D7339880>, 'graph_options_metrics': <src.tools.GraphAndTex.GraphOptions object at 0x000001C7D7339820>}}	False	cases/Studies/ClusteringAndStrategy/Results/RampUpManagement/clustering/sequence_72\Case_2025_02_04-14_36_00	<function World.set_random_seed.<locals>.rand_float at 0x000001C7D7333240>	<function World.set_random_seed.<locals>.rand_int at 0x000001C7D73331A0>	<function World.set_random_seed.<locals>.rand_gauss at 0x000001C7D73332E0>	2018-01-04 01:00:00	2018-01-04 04:00:00	3	1	24	763.8391279498967	763.8391279498967	352.76087205010333	76.38391279498968	190.95978198747417	0.5	0.2	0.4	0.25	0.8	0.1	<function DataReadingDaemon.__init__.<locals>.consult_data at 0x000001C7D7333100>	8.3	8.3	267.34369478246384	267.34369478246384	0	30.21713193579929	302.17131935799284	0	116.60000000000001	190.95978198747417	46.166780859190396	461.6678085919039	763.8391279498967	236.1608720501033	{'inside': 763.8391279498967, 'outside': 0}	{'inside': 763.8391279498967, 'outside': 0}	{'inside': 190.95978198747417, 'outside': 0}	{'inside': 76.38391279498968, 'outside': 0}	{'production': 1116.6, 'consumption': 763.8391279498967}	763.8391279498967	763.8391279498967	0.0	1116.6	0	0	{'current_round_effort': 0, 'cumulated_effort': 0}	352.76087205010333	1527.6782558997934	1527.6782558997934	{'type': 'standard', 'aggregator': '', 'energy_minimum': 195.4200068042537, 'energy_nominal': 195.4200068042537, 'energy_maximum': 195.4200068042537, 'price': 0.5, 'flexibility': [0], 'interruptibility': 0, 'coming_volume': 0}	{'aggregator': '', 'quantity': 195.4200068042537, 'price': 0.1}	0.0	195.4200068042537	0	0	19.54200068042537	{'type': 'standard', 'aggregator': '', 'energy_minimum': 106.75131255373918, 'energy_nominal': 106.75131255373918, 'energy_maximum': 106.75131255373918, 'price': 0.5, 'flexibility': [0], 'interruptibility': 0, 'coming_volume': 0}	{'aggregator': '', 'quantity': 106.75131255373918, 'price': 0.1}	0.0	106.75131255373918	0	0	10.67513125537392	{'type': 'standard', 'aggregator': '', 'energy_minimum': 461.6678085919039, 'energy_nominal': 461.6678085919039, 'energy_maximum': 461.6678085919039, 'price': 0.4, 'flexibility': [0], 'interruptibility': 0, 'coming_volume': 0}	{'aggregator': '', 'quantity': 461.6678085919039, 'price': 0.1}	0.0	461.6678085919039	0	0	46.166780859190396	{'type': 'standard', 'aggregator': '', 'energy_minimum': 0.0, 'energy_nominal': 0.0, 'energy_maximum': -116.60000000000001, 'price': 0.2, 'flexibility': [], 'interruptibility': 0, 'coming_volume': 0}	{'aggregator': '', 'quantity': 0.0, 'price': 0.2}	116.60000000000001	0.0	0	0	0.0	0	0	{'type': 'standard', 'aggregator': '', 'energy_minimum': 0, 'energy_nominal': 0, 'energy_maximum': -1000, 'price': 0.25, 'flexibility': [0], 'interruptibility': 0, 'coming_volume': 0}	{'aggregator': '', 'quantity': -763.8391279498967, 'price': 0.25}	236.1608720501033	0	763.8391279498967	190.95978198747417	0	
