simulation_time	physical_time	Enedis.energy_sold_inside	Enedis.energy_sold_outside	Enedis.energy_bought_inside	Enedis.energy_bought_outside	Enedis.energy_erased_consumption	Enedis.energy_erased_production	Enedis.money_spent_inside	Enedis.money_spent_outside	Enedis.money_earned_inside	Enedis.money_earned_outside	general_aggregator.energy_sold_inside	general_aggregator.energy_sold_outside	general_aggregator.energy_bought_inside	general_aggregator.energy_bought_outside	general_aggregator.energy_erased_consumption	general_aggregator.energy_erased_production	general_aggregator.money_spent_inside	general_aggregator.money_spent_outside	general_aggregator.money_earned_inside	general_aggregator.money_earned_outside	Local_DHN.energy_sold_inside	Local_DHN.energy_sold_outside	Local_DHN.energy_bought_inside	Local_DHN.energy_bought_outside	Local_DHN.energy_erased_consumption	Local_DHN.energy_erased_production	Local_DHN.money_spent_inside	Local_DHN.money_spent_outside	Local_DHN.money_earned_inside	Local_DHN.money_earned_outside	gas_aggregator.energy_sold_inside	gas_aggregator.energy_sold_outside	gas_aggregator.energy_bought_inside	gas_aggregator.energy_bought_outside	gas_aggregator.energy_erased_consumption	gas_aggregator.energy_erased_production	gas_aggregator.money_spent_inside	gas_aggregator.money_spent_outside	gas_aggregator.money_earned_inside	gas_aggregator.money_earned_outside	
22	2019-01-01 22:00:00	0	0	3201.8454413929367	0	0	0.0	320.1845441392937	0	0	0	3.721884803347478	3201.8454413929367	3205.5673261962843	0	4.440892098500626e-16	0.0	334.19576117380495	0	0.8100612119311604	320.1845441392937	0.9044033445156914	3099.0955966554843	3100	0	0.0	0	310.0	0	0.13566050167735372	309.90955966554844	0	0	0	0	0	1000	0	0	0.0	0	
23	2019-01-01 23:00:00	0	0	3219.3313452145053	0	0	0.0	321.93313452145054	0	0	0	3.865776184862164	3219.3313452145053	3223.1971213993675	0	0.0	0.0	335.3217433947896	0	0.788451374119419	321.93313452145054	0.9865582076324814	3099.0134417923673	3100	0	0.0	0	310.0	0	0.1479837311448722	309.90134417923673	0	0	0	0	0	1000	0	0	0.0	0	
24	2019-01-02 00:00:00	0	0	3229.039480552579	0	0	0.0	322.9039480552579	0	0	0	3.2973267367573467	3229.039480552579	3232.3368072893363	0	0.0	0.0	336.5735825030937	0	0.5444010801428197	322.9039480552579	1.0622104522633882	3098.9377895477364	3100	0	0.0	0	310.0	0	0.15933156783950822	309.89377895477367	0	0	0	0	0	1000	0	0	0.0	0	
25	2019-01-02 01:00:00	0	0	3238.304902071834	0	0	0.0	323.8304902071834	0	0	0	3.506295613688134	3238.304902071834	3241.811197685522	0	0.0	0.0	334.23039037225857	0	0.5206556448738286	323.8304902071834	1.1371750556779656	3098.8628249443223	3100	0	0.0	0	310.0	0	0.17057625835169485	309.88628249443224	0	0	0	0	0	1000	0	0	0.0	0	
26	2019-01-02 02:00:00	0	0	3253.933749580858	0	0	0.0	325.3933749580858	0	0	0	3.8549557597105877	3253.933749580858	3257.788705340569	0	-4.440892098500626e-16	0.0	334.5243719507089	0	0.483802284927843	325.3933749580858	1.2204113258311526	3098.7795886741687	3100	0	0.0	0	310.0	0	0.18306169887467288	309.8779588674169	0	0	0	0	0	1000	0	0	0.0	0	
27	2019-01-02 03:00:00	0	0	3259.013032129168	0	0	0.0	325.90130321291684	0	0	0	1.8906048265536564	3259.013032129168	3260.9036369557216	0	0.0	0.0	332.6100102499837	0	0.26325592811181175	325.90130321291684	1.276625591828446	3098.7233744081714	3100	0	0.0	0	310.0	0	0.19149383877426687	309.87233744081715	0	0	0	0	0	1000	0	0	0.0	0	
28	2019-01-02 04:00:00	0	0	3260.592735409704	0	0	0.0	326.0592735409704	0	0	0	1.979777658041071	3260.592735409704	3262.572513067745	0	0.0	0.0	323.88084904733324	0	0.17135652960566836	326.0592735409704	1.3172979282048591	3098.682702071795	3100	0	0.0	0	310.0	0	0.19759468923072887	309.86827020717953	0	0	0	0	0	1000	0	0	0.0	0	
29	2019-01-02 05:00:00	0	0	3265.28616780718	0	0	0.0	326.52861678071804	0	0	0	0.9610777390203766	3265.28616780718	3266.2472455462002	0	0.0	0.0	321.37131159536005	0	0.06999869099406407	326.52861678071804	0	3100.0	3100	0	0	0	310.0	0	0	310.0	0	0	0	0	0	1000	0	0	0.0	0	
30	2019-01-02 06:00:00	0	0	3253.352327619133	0	0	0.0	325.33523276191335	0	0	0	0.5458168855170783	3253.352327619133	3253.89814450465	0	-1.1102230246251565e-16	0.0	320.2957858673611	0	0.040680835689880686	325.33523276191335	0	3100.0	3100	0	0	0	310.0	0	0	310.0	0	0	0	0	0	1000	0	0	0.0	0	
31	2019-01-02 07:00:00	0	0	3244.801966354202	0	0	0.0	324.4801966354202	0	0	0	0.9710494556483416	3244.801966354202	3245.7730158098498	0	-1.1102230246251565e-16	0.0	322.72598428019995	0	0.08568594009906888	324.4801966354202	0	3100.0	3100	0	0	0	310.0	0	0	310.0	0	0	0	0	0	1000	0	0	0.0	0	
32	2019-01-02 08:00:00	0	0	3242.2495779855367	0	0	0.0	324.2249577985537	0	0	0	0.48049878531041357	3242.2495779855367	3242.730076770847	0	0.0	0.0	331.7520636998771	0	0.0661623497230259	324.2249577985537	0	3100.0	3100	0	0	0	310.0	0	0	310.0	0	0	0	0	0	1000	0	0	0.0	0	
33	2019-01-02 09:00:00	0	0	3239.1163377066778	0	0	0.0	323.9116337706678	0	0	0	8.756183486125279	3239.1163377066778	3247.872521192803	0	0.0	4.547473508864641e-13	329.32714847515723	0	1.1405317326362092	323.9116337706678	0.4901048162468086	3099.5098951837526	3099.9999999999995	0	0.0	4.547473508864641e-13	309.99999999999994	0	0.07351572243702129	309.9509895183753	0	0	0	0	0	1000	0	0	0.0	0	
34	2019-01-02 10:00:00	0	0	3255.6718940206774	0	0	0.0	325.56718940206775	0	0	0	1.0655306444986798	3255.6718940206774	3256.737424665176	0	0.0	9.094947017729282e-13	330.8771842317331	0	0.11835129434450181	325.56718940206775	0	3100.0072510141035	3100.0072510141035	0	0	9.094947017729282e-13	310.00072510141035	0	0	310.00072510141035	0	0	0	0	0	1000	0	0	0.0	0	
35	2019-01-02 11:00:00	0	0	3208.9429112737553	0	0	0.0	320.89429112737554	0	0	0	57.55818981483755	3208.9429112737553	3266.501101088593	0	0.0	0.0	330.99503549716275	0	7.251518285145069	320.89429112737554	0	3100.0288639888427	3100.0288639888427	0	0	0.0	310.00288639888424	0	0	310.0028863988843	0	0	0	0	0	1000	0	0	0.0	0	
36	2019-01-02 12:00:00	0	0	3259.496552994602	0	0	0.0	325.94965529946023	0	0	0	3.3367023477476554	3259.496552994602	3262.8332553423497	0	0.0	0.0	333.4608052195118	0	0.5411196758444701	325.94965529946023	0	3100.0786139528527	3100.0786139528527	0	0	0.0	310.00786139528526	0	0	310.0078613952853	0	0	0	0	0	1000	0	0	0.0	0	
37	2019-01-02 13:00:00	0	0	3251.1580769353295	0	0	0.0	325.115807693533	0	0	0	0.8293796786673856	3251.1580769353295	3251.987456613997	0	0.0	0.0	332.09897619167515	0	0.12991740455966388	325.115807693533	0	3100.0	3100	0	0	0	310.0	0	0	310.0	0	0	0	0	0	1000	0	0	0.0	0	
38	2019-01-02 14:00:00	0	0	3268.7357576066993	0	0	0.0	326.87357576066995	0	0	0	2.3330354629689602	3268.7357576066993	3271.0687930696677	0	4.440892098500626e-16	0.0	330.7676144153079	0	0.43867513868661673	326.87357576066995	0	3100.006404829432	3100.006404829432	0	0	0.0	310.0006404829432	0	0	310.00064048294325	0	0	0	0	0	1000	0	0	0.0	0	
39	2019-01-02 15:00:00	0	0	3234.6131712232213	0	0	0.0	323.46131712232216	0	0	0	0.8587745393581376	3234.6131712232213	3235.4719457625797	0	0.0	0.0	326.7172381071024	0	0.14453369070509287	323.46131712232216	0	3100.0	3100	0	0	0	310.0	0	0	310.0	0	0	0	0	0	1000	0	0	0.0	0	
40	2019-01-02 16:00:00	0	0	3218.0754532583273	0	0	0.0	321.80754532583273	0	0	0	2.5858605047918344	3218.0754532583273	3220.6613137631193	0	0.0	0.0	324.1283846128904	0	0.3195045096434804	321.80754532583273	3.570808922330614	3096.429191077669	3100	0	0.0	0	310.0	0	0.5356213383495921	309.64291910776694	0	0	0	0	0	1000	0	0	0.0	0	
41	2019-01-02 17:00:00	0	0	3214.0533657413876	0	0	0.0	321.4053365741388	0	0	0	0.5263958392270413	3214.0533657413876	3214.579761580614	0	-1.1102230246251565e-16	0.0	323.82143853331206	0	0.07343589623648558	321.4053365741388	0.7110859925856133	3099.2889140074144	3100	0	0.0	0	310.0	0	0.106662898887842	309.92889140074146	0	0	0	0	0	1000	0	0	0.0	0	
42	2019-01-02 18:00:00	0	0	3221.4270065067226	0	0	0.0	322.1427006506723	0	0	0	3.071742416288944	3221.4270065067226	3224.498748923011	0	0.0	0.0	332.3951463126393	0	0.5521072202763913	322.1427006506723	1.3907627268386364	3098.6092372731614	3100	0	0.0	0	310.0	0	0.20861440902579545	309.86092372731616	0	0	0	0	0	1000	0	0	0.0	0	
43	2019-01-02 19:00:00	0	0	3223.9705319665795	0	0	0.0	322.39705319665796	0	0	0	1.572247829811668	3223.9705319665795	3225.542779796391	0	0.0	0.0	337.8022569510447	0	0.3429404277841335	322.39705319665796	1.3122865214587682	3098.6877134785414	3100	0	0.0	0	310.0	0	0.19684297821881522	309.86877134785414	0	0	0	0	0	1000	0	0	0.0	0	
44	2019-01-02 20:00:00	0	0	3225.5235277128754	0	0	0.0	322.5523527712876	0	0	0	1.553784999470102	3225.5235277128754	3227.0773127123457	0	4.440892098500626e-16	0.0	337.57194203603666	0	0.32329620910485973	322.5523527712876	1.3946904406542142	3098.6053095593456	3100	0	0.0	0	310.0	0	0.20920356609813212	309.86053095593456	0	0	0	0	0	1000	0	0	0.0	0	
45	2019-01-02 21:00:00	0	0	3239.9565401865257	0	0	0.0	323.9956540186526	0	0	0	2.763425613688015	3239.9565401865257	3242.7199658002137	0	-4.440892098500626e-16	0.0	339.5861637523605	0	0.5627914708493167	323.9956540186526	2.438016875986155	3097.5619831240138	3100	0	0.0	0	310.0	0	0.3657025313979232	309.7561983124014	0	0	0	0	0	1000	0	0	0.0	0	
46	2019-01-02 22:00:00	0	0	3257.623680954412	0	0	0.0	325.7623680954412	0	0	0	3.096568597040452	3257.623680954412	3260.720249551452	0	0.0	0.0	346.8522422860988	0	0.6830879107671302	325.7623680954412	1.4984649758975221	3098.5015350241024	3100	0	0.0	0	310.0	0	0.22476974638462832	309.85015350241025	0	0	0	0	0	1000	0	0	0.0	0	
47	2019-01-02 23:00:00	0	0	3274.760181987269	0	0	0.0	327.47601819872693	0	0	0	3.9146646692308193	3274.760181987269	3278.6748466564995	0	0.0	0.0	346.7372812789865	0	0.7979095947816788	327.47601819872693	1.552437138500331	3098.4475628614996	3100	0	0.0	0	310.0	0	0.23286557077504966	309.84475628614996	0	0	0	0	0	1000	0	0	0.0	0	
48	2019-01-03 00:00:00	0	0	3256.5060913738257	0	0	0.0	325.6506091373826	0	0	0	3.451203462556739	3256.5060913738257	3259.9572948363825	0	0.0	4.547473508864641e-13	342.1503150419182	0	0.5491071772632387	325.6506091373826	1.5885607464173155	3098.411439253582	3099.9999999999995	0	0.0	4.547473508864641e-13	309.99999999999994	0	0.2382841119625973	309.8411439253582	0	0	0	0	0	1000	0	0	0.0	0	
49	2019-01-03 01:00:00	0	0	3240.7143594876625	0	0	0.0	324.0714359487663	0	0	0	3.1606582854577447	3240.7143594876625	3243.8750177731204	0	0.0	0.0	334.61490139275935	0	0.4567379716357133	324.0714359487663	1.6071958178793913	3098.3928041821205	3100	0	0.0	0	310.0	0	0.24107937268190868	309.83928041821207	0	0	0	0	0	1000	0	0	0.0	0	
50	2019-01-03 02:00:00	0	0	3224.663523683635	0	0	0.0	322.4663523683635	0	0	0	3.783040592705182	3224.663523683635	3228.4465642763403	0	-4.440892098500626e-16	0.0	329.9988422705453	0	0.4766107682273024	322.4663523683635	1.6295419584100201	3098.37045804159	3100	0	0.0	0	310.0	0	0.24443129376150302	309.83704580415906	0	0	0	0	0	1000	0	0	0.0	0	
51	2019-01-03 03:00:00	0	0	3237.842898414651	0	0	0.0	323.7842898414651	0	0	0	1.8906048265536564	3237.842898414651	3239.733503241204	0	0.0	0.0	329.65676785720825	0	0.26325592811181175	323.7842898414651	1.6450423579956672	3098.354957642004	3100	0	0.0	0	310.0	0	0.24675635369935006	309.83549576420046	0	0	0	0	0	1000	0	0	0.0	0	
52	2019-01-03 04:00:00	0	0	3253.271597322185	0	0	0.0	325.3271597322185	0	0	0	1.979777658041071	3253.271597322185	3255.251374980226	0	0.0	4.547473508864641e-13	323.24999646116174	0	0.17135652960566836	325.3271597322185	1.6549034239737694	3098.3450965760258	3099.9999999999995	0	0.0	4.547473508864641e-13	309.99999999999994	0	0.2482355135960654	309.8345096576026	0	0	0	0	0	1000	0	0	0.0	0	
53	2019-01-03 05:00:00	0	0	3264.564874704338	0	0	0.0	326.4564874704338	0	0	0	1.4517722132124449	3264.564874704338	3266.01664691755	0	0.0	0.0	321.35553864916045	0	0.10356219302880151	326.4564874704338	0	3100.0	3100	0	0	0	310.0	0	0	310.0	0	0	0	0	0	1000	0	0	0.0	0	
54	2019-01-03 06:00:00	0	0	3290.7873638706533	0	0	0.0	329.07873638706536	0	0	0	0.9312804406967732	3290.7873638706533	3291.7186443113496	0	0.0	0.0	322.82597730442933	0	0.06646834753140228	329.07873638706536	0	3100.0	3100	0	0	0	310.0	0	0	310.0	0	0	0	0	0	1000	0	0	0.0	0	
55	2019-01-03 07:00:00	0	0	3335.930620518737	0	0	0.0	333.59306205187374	0	0	0	0.4918805102630238	3335.930620518737	3336.4225010289997	0	-5.551115123125783e-17	0.0	330.6396843398317	0	0.04385449116693064	333.59306205187374	0	3100.0	3100	0	0	0	310.0	0	0	310.0	0	0	0	0	0	1000	0	0	0.0	0	
56	2019-01-03 08:00:00	0	0	3390.8504832890167	0	0	0.0	339.0850483289017	0	0	0	0.48049878531041357	3390.8504832890167	3391.330982074327	0	0.0	0.0	354.3988416681275	0	0.0661623497230259	339.0850483289017	0	3100.0	3100	0	0	0	310.0	0	0	310.0	0	0	0	0	0	1000	0	0	0.0	0	
57	2019-01-03 09:00:00	0	0	3398.1793817488333	0	0	0.0	339.81793817488335	0	0	0	0.4833832943877846	3398.1793817488333	3398.662765043221	0	5.551115123125783e-17	0.0	349.0157093035186	0	0.060104027595292216	339.81793817488335	0.4901048162468086	3099.661693174055	3100.151797990302	0	0.0	0.0	310.0151797990302	0	0.07351572243702129	309.9661693174055	0	0	0	0	0	1000	0	0	0.0	0	
58	2019-01-03 10:00:00	0	0	3401.2715105310162	0	0	0.0	340.12715105310167	0	0	0	1.0655306444986798	3401.2715105310162	3402.337041175515	0	0.0	4.547473508864641e-13	350.25468817852305	0	0.11835129434450181	340.12715105310167	0	3100.5001718691424	3100.5001718691424	0	0	4.547473508864641e-13	310.05001718691426	0	0	310.05001718691426	0	0	0	0	0	1000	0	0	0.0	0	
59	2019-01-03 11:00:00	0	0	3403.4927334216877	0	0	0.0	340.3492733421688	0	0	0	0.5293872696790688	3403.4927334216877	3404.0221206913666	0	0.0	0.0	348.31281089849415	0	0.060186284200586734	340.3492733421688	0	3100.934042938207	3100.934042938207	0	0	0.0	310.0934042938207	0	0	310.0934042938207	0	0	0	0	0	1000	0	0	0.0	0	
60	2019-01-03 12:00:00	0	0	3355.407928740982	0	0	0.0	335.5407928740982	0	0	0	1.4340958754013855	3355.407928740982	3356.8420246163832	0	2.220446049250313e-16	0.0	346.96471203473567	0	0.2669540831793725	335.5407928740982	0	3101.048156745697	3101.048156745697	0	0	0.0	310.1048156745697	0	0	310.1048156745697	0	0	0	0	0	1000	0	0	0.0	0	
61	2019-01-03 13:00:00	0	0	3320.2531943483086	0	0	0.0	332.02531943483086	0	0	0	0.4970353225230796	3320.2531943483086	3320.7502296708312	0	0.0	0.0	342.0460136025367	0	0.08159453517628179	332.02531943483086	0	3101.124885277585	3101.124885277585	0	0	0.0	310.1124885277585	0	0	310.1124885277585	0	0	0	0	0	1000	0	0	0.0	0	
62	2019-01-03 14:00:00	0	0	3288.8892481736807	0	0	0.0	328.8889248173681	0	0	0	2.3330354629689602	3288.8892481736807	3291.2222836366495	0	4.440892098500626e-16	0.0	333.1896168572423	0	0.43867513868661673	328.8889248173681	0	3101.1574007592026	3101.1574007592026	0	0	0.0	310.11574007592026	0	0	310.11574007592026	0	0	0	0	0	1000	0	0	0.0	0	
63	2019-01-03 15:00:00	0	0	3244.4666876151327	0	0	0.0	324.4466687615133	0	0	0	0.8587745393581376	3244.4666876151327	3245.325462154491	0	0.0	0.0	327.92359034854576	0	0.14453369070509287	324.4466687615133	0	3100.4090462101913	3100.4090462101913	0	0	0.0	310.0409046210191	0	0	310.04090462101914	0	0	0	0	0	1000	0	0	0.0	0	
64	2019-01-03 16:00:00	0	0	3212.3774475890227	0	0	0.0	321.2377447589023	0	0	0	0.5225612556114213	3212.3774475890227	3212.900008844634	0	-1.1102230246251565e-16	0.0	323.2028795526625	0	0.0789238171890443	321.2377447589023	2.346354453997629	3097.6663541338467	3100.0127085878444	0	0.0	0.0	310.00127085878444	0	0.35195316809964433	309.7666354133847	0	0	0	0	0	1000	0	0	0.0	0	
65	2019-01-03 17:00:00	0	0	3200.2960869014355	0	0	0.0	320.02960869014356	0	0	0	0.5263958392270413	3200.2960869014355	3200.8224827406625	0	-1.1102230246251565e-16	0.0	322.1590990871309	0	0.07343589623648558	320.02960869014356	0.48731301858750425	3099.5126869814126	3100	0	0.0	0	310.0	0	0.07309695278812564	309.9512686981413	0	0	0	0	0	1000	0	0	0.0	0	
66	2019-01-03 18:00:00	0	0	3195.6970159869866	0	0	0.0	319.56970159869866	0	0	0	3.071742416288944	3195.6970159869866	3198.7687584032756	0	0.0	0.0	327.75990379288316	0	0.5521072202763913	319.56970159869866	1.0164055531245735	3098.9835944468755	3100	0	0.0	0	310.0	0	0.152460832968686	309.89835944468757	0	0	0	0	0	1000	0	0	0.0	0	
