old_house.LTH.energy_bought	new_house.LTH.energy_bought	office.LTH.energy_bought	incinerator.LTH.energy_sold	fast_gas_boiler.LTH.energy_sold	
303.23794159280743	165.64858844545734	647.7134699617352	116.60000000000001	1000	
354.45146061737046	193.6247944940235	568.523744888606	116.60000000000001	1000	
376.0150475750812	205.4042496723671	651.7807027525517	233.20000000000002	1000	
407.0127038267904	222.33721649123606	837.0500796819737	466.40000000000003	1000	
424.53311822993044	231.9080238236403	1002.9335152168946	1166.0	493.3746572704654	
528.3078804639134	288.596651869419	1057.060085879394	1166.0	707.9646182127262	
545.8282948670534	298.1674592018232	1098.450992856599	1166.0	776.4467469254755	
551.2191916064811	301.1123229964091	1302.2216118213012	1166.0	988.5531264241913	
447.4444293724981	244.42369495063042	1248.0950411588024	1166.0	773.9631654819309	
389.49228942365045	212.76640915883186	1111.1866565418927	1166.0	547.445355124375	
326.1492527353751	178.16425957244743	961.5426082396895	1166.0	299.8561205475121	
277.63118208052595	151.6604854211743	846.9216350720444	1166.0	110.21330257374461	
247.98125001367362	135.46373455095178	776.8754848029279	1160.3204693675534	0	
229.11311142567672	125.15671126990111	732.3006619043992	1086.5704845999771	0	
215.6358695771075	117.79455178343633	700.4615026911645	1033.8919240517084	0	
230.46083561053368	125.8929272185476	735.4845778257228	1091.8383406548041	0	
349.06056387794274	190.67993069943756	824.63422362278	1166.0	198.37471820016026	
396.23091034793504	216.44748890206426	745.0363255896931	1166.0	191.71472483969228	
448.792153557355	245.15991089927684	869.2090465213088	1166.0	397.16111097794055	
485.1807065484919	265.03774151273177	955.1747763970425	1166.0	539.3932244582661	
502.7011209516319	274.60854884513594	996.5656833742478	1166.0	607.8753531710156	
526.9601562790565	287.86043592077255	1053.8761699580702	1166.0	702.6967621578992	
473.0511888847796	258.41179797491344	1117.5544883845398	1166.0	683.0174752442329	
483.832982363635	264.30152556408524	1143.0258157551275	1166.0	725.1603236828478	
483.832982363635	264.30152556408524	1143.0258157551275	1166.0	725.1603236828478	
