old_house.LTH.energy_bought	new_house.LTH.energy_bought	office.LTH.energy_bought	incinerator.LTH.energy_sold	fast_gas_boiler.LTH.energy_sold	
190.029110064826	103.80644875915327	448.93214490661	0	742.7677037305893	
198.11545517396752	108.22374445103213	468.0356404345508	0	774.3748400595505	
215.6358695771075	117.79455178343633	509.426547411756	0	842.8569687722999	
211.59269702253673	115.5859039374969	499.87479964778555	0	827.0534006078192	
218.33131794682134	119.26698368072928	515.794379254403	0	853.3926808819537	
308.6288383322351	168.59345224004323	538.0817907036673	15.304081275945578	1000	
262.8062160470998	143.56210998606304	429.8286493786691	0	836.196975411832	
207.54952446796597	113.37725609155746	490.32305188381514	0	811.2498324433386	
68.73393342770304	37.54701338097034	353.4146672669058	0	459.69561407557916	
10.781793478855386	5.889727589171822	216.50628264999634	0	233.17780371802354	
0	0	114.62097316764515	0	114.62097316764515	
0	0	44.57482289852861	0	44.57482289852861	
0	0	22.287411449264415	0	22.287411449264415	
0	0	35.02307513455827	0	35.02307513455827	
0	0	19.103495527940897	0	19.103495527940897	
0	0	15.919579606617376	0	15.919579606617376	
36.38855299113693	19.8778306134549	85.96572987573391	0	142.23211348032575	
74.12483016713071	40.49187717555624	0	0	114.61670734268695	
123.99062500683681	67.73186727547589	101.88530948235118	0	293.6078017646639	
167.11779892225832	91.29077763216314	203.77061896470235	0	462.1791955191238	
179.24731658597062	97.91672116998146	232.4258622566137	0	509.5899000125658	
203.50635191339524	111.16860824561805	289.7363488404363	0	604.4113089994496	
145.5542119645476	79.51132245381953	343.8629195029353	0	568.9284539213024	
154.98828125854604	84.66483409434487	366.1503309521996	0	605.8034463050906	
154.98828125854604	84.66483409434487	366.1503309521996	0	605.8034463050906	
