simulation_time	physical_time	national_electricity_distribution_network.energy_sold_inside	national_electricity_distribution_network.energy_sold_outside	national_electricity_distribution_network.energy_bought_inside	national_electricity_distribution_network.energy_bought_outside	national_electricity_distribution_network.energy_erased_consumption	national_electricity_distribution_network.energy_erased_production	national_electricity_distribution_network.money_spent_inside	national_electricity_distribution_network.money_spent_outside	national_electricity_distribution_network.money_earned_inside	national_electricity_distribution_network.money_earned_outside	national_gas_distribution_network.energy_sold_inside	national_gas_distribution_network.energy_sold_outside	national_gas_distribution_network.energy_bought_inside	national_gas_distribution_network.energy_bought_outside	national_gas_distribution_network.energy_erased_consumption	national_gas_distribution_network.energy_erased_production	national_gas_distribution_network.money_spent_inside	national_gas_distribution_network.money_spent_outside	national_gas_distribution_network.money_earned_inside	national_gas_distribution_network.money_earned_outside	electric_microgrid.energy_sold_inside	electric_microgrid.energy_sold_outside	electric_microgrid.energy_bought_inside	electric_microgrid.energy_bought_outside	electric_microgrid.energy_erased_consumption	electric_microgrid.energy_erased_production	electric_microgrid.money_spent_inside	electric_microgrid.money_spent_outside	electric_microgrid.money_earned_inside	electric_microgrid.money_earned_outside	district_heating_network.energy_sold_inside	district_heating_network.energy_sold_outside	district_heating_network.energy_bought_inside	district_heating_network.energy_bought_outside	district_heating_network.energy_erased_consumption	district_heating_network.energy_erased_production	district_heating_network.money_spent_inside	district_heating_network.money_spent_outside	district_heating_network.money_earned_inside	district_heating_network.money_earned_outside	
0	2021-01-01 00:00:00	15.189836359911727	0	0	0	0.0	0	0	0	3.3417639991805803	0	0	0	0	0	0	0	0	0	0	0	25.570151092782	0	10.380314732870275	15.189836359911727	0.0	0.0	0.6228188839722165	3.3417639991805803	5.114030218556401	0	0	0	0	0	0	0	0	0	0	0	
1	2021-01-01 01:00:00	136.69423375510428	0	0	0	0.0	0	0	0	25.606930809343687	0	0	0	0	0	0	0	0	0	0	0	150.5859304346411	0	13.891696679536848	136.69423375510428	0.0	0.0	0.8335018007722108	25.606930809343687	30.117186086928225	0	0	0	0	0	0	0	0	0	0	0	
2	2021-01-01 02:00:00	74.83305657425102	0	0	0	0.0	0	0	0	12.7590361459098	0	0	0	0	0	0	0	0	0	0	0	92.70386013374933	0	17.870803559498313	74.83305657425102	0.0	0.0	1.0722482135698987	12.7590361459098	18.540772026749867	0	0	0	0	0	0	0	0	0	0	0	
3	2021-01-01 03:00:00	78.59878235103656	0	0	0	0.0	0	0	0	12.121504214176857	0	0	0	0	0	0	0	0	0	0	0	100.36584268143858	0	21.767060330402025	78.59878235103656	0.0	0.0	1.3060236198241215	12.121504214176857	20.073168536287717	0	0	0	0	0	0	0	0	0	0	0	
4	2021-01-01 04:00:00	39.955907364085945	0	0	0	0.0	0	0	0	3.7578530875922835	0	0	0	0	0	0	0	0	0	0	0	66.69036630657907	0	26.734458942493116	39.955907364085945	0.0	0.0	1.604067536549587	3.7578530875922835	13.338073261315813	0	0	0	0	0	0	0	0	0	0	0	
5	2021-01-01 05:00:00	58.63332914735131	0	0	0	0.0	0	0	0	4.411571685046714	0	0	0	0	0	0	0	0	0	0	0	90.92526876043786	0	32.29193961308655	58.63332914735131	0.0	0.0	1.291677584523462	4.411571685046714	16.366548376878814	0	0	0	0	0	0	0	0	0	0	0	
6	2021-01-01 06:00:00	69.81935936509541	0	0	0	0.0	0	0	0	5.138006655677371	0	0	0	0	0	0	0	0	0	0	0	107.49626381338989	0	37.67690444829448	69.81935936509541	0.0	0.0	1.5070761779317792	5.138006655677371	19.34932748641018	0	0	0	0	0	0	0	0	0	0	0	
7	2021-01-01 07:00:00	84.66895773908453	0	0	0	0.0	0	0	0	8.130760011684288	0	0	0	0	0	0	0	0	0	0	0	129.1204979375767	0	44.45154019849216	84.66895773908453	0.0	0.0	1.7780616079396865	8.130760011684288	23.2416896287638	0	0	0	0	0	0	0	0	0	0	0	
8	2021-01-01 08:00:00	0	0	199.37850750043773	0	0	0.0	27.346756088760042	0	0	0	0	0	0	0	0	0	0	0	0	0	213.09790238866768	199.37850750043773	412.4764098891054	0	0.0	0.0	16.499056395564217	0	38.35762242996018	27.346756088760042	0	0	0	0	0	0	0	0	0	0	
9	2021-01-01 09:00:00	0	0	1695.0039165280004	0	0	0.0	199.23076034870115	0	0	0	0	0	0	0	0	0	0	0	0	0	1123.551708684818	1695.0039165280004	2818.5556252128185	0	0.0	0.0	169.11333751276908	0	224.71034173696364	199.23076034870115	0	0	0	0	0	0	0	0	0	0	
10	2021-01-01 10:00:00	0	0	3974.059979151981	0	0	0.0	476.4103103007396	0	0	0	0	0	0	0	0	0	0	0	0	0	377.65950629177013	3974.059979151981	4351.719485443751	0	0.0	0.0	261.10316912662506	0	75.53190125835403	476.4103103007396	0	0	0	0	0	0	0	0	0	0	
11	2021-01-01 11:00:00	0	0	4561.462315320795	0	0	0.0	517.680358165757	0	0	0	0	0	0	0	0	0	0	0	0	0	888.0781617901429	4561.462315320795	5449.540477110938	0	0.0	0.0	326.97242862665627	0	177.6156323580286	517.680358165757	0	0	0	0	0	0	0	0	0	0	
12	2021-01-01 12:00:00	0	0	5786.725047218207	0	0	0.0	750.4803713737292	0	0	0	0	0	0	0	0	0	0	0	0	0	267.8126898052303	5786.725047218207	6054.537737023437	0	0.0	0.0	363.2722642214062	0	53.56253796104607	750.4803713737292	0	0	0	0	0	0	0	0	0	0	
13	2021-01-01 13:00:00	0	0	4525.987115279485	0	0	0.0	592.2706739054734	0	0	0	0	0	0	0	0	0	0	0	0	0	769.8060737041542	4525.987115279485	5295.793188983639	0	0.0	0.0	317.7475913390184	0	153.96121474083085	592.2706739054734	0	0	0	0	0	0	0	0	0	0	
14	2021-01-01 14:00:00	0	0	3780.732223760485	0	0	0.0	413.08280276807056	0	0	0	0	0	0	0	0	0	0	0	0	0	858.3684742214735	3780.732223760485	4639.100697981959	0	0.0	0.0	278.34604187891756	0	171.67369484429472	413.08280276807056	0	0	0	0	0	0	0	0	0	0	
15	2021-01-01 15:00:00	0	0	2117.3408896023475	0	0	0.0	235.1518791992367	0	0	0	0	0	0	0	0	0	0	0	0	0	1033.5784842284638	2117.3408896023475	3150.9193738308113	0	0.0	0.0	189.0551624298487	0	206.71569684569278	235.1518791992367	0	0	0	0	0	0	0	0	0	0	
