heat_storage.energy_stored	heating.LTH.energy_bought	prices_elec.France.buying_price	PV.LVE.energy_sold	
119846.87872047677	0.0	0.43245	0	
119693.80149961125	0.0	0.43065000000000003	0	
119540.76832472628	0.0	0.41408999999999996	0	
119387.77918314796	0.0	0.39986999999999995	0	
119234.83406220657	0.0	0.41445	0.0040751909975	
119081.93294923614	0.0	0.44388000000000005	0.3950308498974999	
118929.07583157254	0.0	0.4125600000000001	1.3481987750575	
118776.26269655723	0.0	0.46565999999999996	2.4294555398000006	
118623.4935315354	0.0	0.52065	3.2409569943600003	
118470.76832385409	0.0	0.48321	3.821678740844376	
118318.08706086643	0.0	0.4895999999999999	4.25720917079	
118165.4497299269	0	0.47007	4.453095632257501	
118012.8563183956	0	0.44109	4.39369465271	
117860.30681363448	0	0.43424999999999997	3.980230785177501	
117707.80120301015	0	0.43164	3.3812232166843748	
117555.33947389248	0	0.43794	2.467523189034375	
117402.9216136546	0	0.477	1.4224076483374997	
117250.54760967522	0	0.55989	0.4160750492575001	
117098.217449334	0	0.57852	0.016273726414375002	
116945.93112001709	0	0.585	0	
116793.6886091116	0	0.5834699999999999	0	
116641.4723049376	0.017599071678689838	0.57447	0	
116489.30668407587	0.010714022446579968	0.50175	0	
116337.1838911814	0.011669734952141813	0.44892	0	
116337.1838911814	0.011669734952141813	0.43172999999999995	0	
