heat_storage.energy_stored	heating.LTH.energy_bought	prices_elec.France.buying_price	PV.LVE.energy_sold	
119803.18789199973	0.14950642383198365	0.29727000000000003	0	
119606.43241412472	0.1043738479916398	0.28232999999999997	0	
119409.73355008103	0.10513841799608924	0.26172	0	
119213.09128357843	0.1054251317477576	0.24885	0	
119016.50559833134	0.10561627424887013	0.30384	0	
118819.97647805931	0.10590298800053867	0.38943000000000005	0.32833266943750006	
118623.50390648795	0.10303585048385316	0.44963999999999993	1.3321775177575002	
118427.08786734426	0.10016871296716766	0.44963999999999993	2.4229486819775006	
118230.72834436223	0.09720600419992602	0.41633999999999993	3.4120586973374993	
118034.42532128049	0.09453000918435285	0.387	3.9479445109775004	
117838.17878184142	0.09175844291822355	0.37556999999999996	4.409675334537501	
117641.98870979296	0	0.3286800000000001	4.443270462909376	
117445.85508888774	0	0.30933	4.0953498572175	
117249.77790288161	0	0.31994999999999996	3.710467103674375	
117053.75713553745	0	0.30707999999999996	3.2631280213375002	
116857.79277062044	0	0.34191000000000005	2.30876591932	
116661.8847919018	0	0.38375999999999993	1.1923435885500002	
116466.03318315744	0	0.40059	0.235823773209375	
116270.23792816699	0	0.43056000000000005	0	
116074.4990107161	0	0.45279	0	
115878.81641459372	0	0.47268	0	
115683.19012359437	0.44827645521212356	0.39051	0	
115487.62012151722	0.10035985546828008	0.35829	0	
115292.10639216565	0.10303585048385316	0.3341700000000001	0	
115292.10639216565	0.10303585048385316	0.28979999999999995	0	
