0,85759257;2,033562446
0,918604289;3,114256646
0,979616008;4,194950845
1,040627727;5,249914231
1,101639446;6,304877616
1,162651166;7,359841001
1,223662885;8,466266015
1,284674604;9,495498586
1,345686323;10,6019236
1,406698043;11,63115617
1,467709762;12,68611956
1,528721481;13,76681376
1,5897332;14,82177714
1,65074492;15,87674053
1,711756639;16,98316554
1,747346808;17,29193531
1,915129036;20,58547954
1,955803516;20,99717257
2,128670054;24,36790924
2,189681773;25,31994937
2,250693492;26,34918194
2,311705211;27,37841451
2,372716931;28,53630115
2,43372865;29,59126454
2,535414849;31,36669072
2,596426568;32,42165411
2,657438287;33,50234831
2,718450006;34,58304251
2,769293106;35,93391026
2,809967585;37,86372133
2,845557755;39,67774373
2,881147924;41,53036236
2,921822404;43,53736587
2,957412573;45,33852287
2,993002743;47,24260313
3,033677222;49,28820287
3,074351702;51,37239882
3,109941871;53,16069041
3,170953591;56,41306534
3,21671238;58,551296
3,257386859;60,63549196
3,287892719;62,21793704
3,374325988;66,91123756
3,420084777;68,97227579
3,460759257;71,01787552
3,516686666;74,10557324
3,562445456;76,15117297
3,603119935;78,27396515
3,643794415;80,39675733
3,684468894;82,44235706
3,725143374;84,46479906
3,765817853;86,57215275
3,806492333;88,61775249
3,847166812;90,66335222
3,887841292;92,7861444
3,928515771;94,90893658
3,969190251;96,95453631
4,00986473;99,00013605
4,060707829;100
4,121719549;100
4,182731268;100
4,243742987;100
4,304754706;100
4,365766426;100
4,426778145;100
4,487789864;100
4,523380034;100
