simulation_time	physical_time	national_electricity_distribution_network.energy_sold_inside	national_electricity_distribution_network.energy_sold_outside	national_electricity_distribution_network.energy_bought_inside	national_electricity_distribution_network.energy_bought_outside	national_electricity_distribution_network.energy_erased_consumption	national_electricity_distribution_network.energy_erased_production	national_electricity_distribution_network.money_spent_inside	national_electricity_distribution_network.money_spent_outside	national_electricity_distribution_network.money_earned_inside	national_electricity_distribution_network.money_earned_outside	national_gas_distribution_network.energy_sold_inside	national_gas_distribution_network.energy_sold_outside	national_gas_distribution_network.energy_bought_inside	national_gas_distribution_network.energy_bought_outside	national_gas_distribution_network.energy_erased_consumption	national_gas_distribution_network.energy_erased_production	national_gas_distribution_network.money_spent_inside	national_gas_distribution_network.money_spent_outside	national_gas_distribution_network.money_earned_inside	national_gas_distribution_network.money_earned_outside	electric_microgrid.energy_sold_inside	electric_microgrid.energy_sold_outside	electric_microgrid.energy_bought_inside	electric_microgrid.energy_bought_outside	electric_microgrid.energy_erased_consumption	electric_microgrid.energy_erased_production	electric_microgrid.money_spent_inside	electric_microgrid.money_spent_outside	electric_microgrid.money_earned_inside	electric_microgrid.money_earned_outside	district_heating_network.energy_sold_inside	district_heating_network.energy_sold_outside	district_heating_network.energy_bought_inside	district_heating_network.energy_bought_outside	district_heating_network.energy_erased_consumption	district_heating_network.energy_erased_production	district_heating_network.money_spent_inside	district_heating_network.money_spent_outside	district_heating_network.money_earned_inside	district_heating_network.money_earned_outside	
0	2021-01-01 00:00:00	10697.171213194531	0	0	0	0.0	0	0	0	2353.377666902797	0	0	0	0	0	0	0	0	0	0	0	10697.171213194531	0	0	10697.171213194531	0.0	0	0	2353.377666902797	2139.434242638906	0	0	0	0	0	0	0	0	0	0	0	
1	2021-01-01 01:00:00	10436.027055876015	0	0	0	0.0	0	0	0	1954.9809483772542	0	0	0	0	0	0	0	0	0	0	0	10436.027055876015	0	0	10436.027055876015	0.0	0	0	1954.9809483772542	2087.205411175203	0	0	0	0	0	0	0	0	0	0	0	
2	2021-01-01 02:00:00	9727.617706094628	0	0	0	0.0	0	0	0	1658.5588188891343	0	0	0	0	0	0	0	0	0	0	0	9727.617706094628	0	0	9727.617706094628	0.0	0	0	1658.5588188891343	1945.5235412189259	0	0	0	0	0	0	0	0	0	0	0	
3	2021-01-01 03:00:00	8950.84194672559	0	0	0	0.0	0	0	0	1380.3988450240204	0	0	0	0	0	0	0	0	0	0	0	8950.84194672559	0	0	8950.84194672559	0.0	0	0	1380.3988450240204	1790.1683893451182	0	0	0	0	0	0	0	0	0	0	0	
4	2021-01-01 04:00:00	8158.058002250299	0	0	0	0.0	0	0	0	767.2653551116407	0	0	0	0	0	0	0	0	0	0	0	8158.058002250299	0	0	8158.058002250299	0.0	0	0	767.2653551116407	1631.61160045006	0	0	0	0	0	0	0	0	0	0	0	
5	2021-01-01 05:00:00	7437.378620258928	0	0	0	0.0	0	0	0	559.5883673882819	0	0	0	0	0	0	0	0	0	0	0	7437.378620258928	0	0	7437.378620258928	0.0	0	0	559.5883673882819	1338.728151646607	0	0	0	0	0	0	0	0	0	0	0	
6	2021-01-01 06:00:00	8170.316948090154	0	0	0	0.0	0	0	0	601.2536242099545	0	0	0	0	0	0	0	0	0	0	0	8170.316948090154	0	0	8170.316948090154	0.0	0	0	601.2536242099545	1470.6570506562277	0	0	0	0	0	0	0	0	0	0	0	
7	2021-01-01 07:00:00	9698.528083717682	0	0	0	0.0	0	0	0	931.349651879409	0	0	0	0	0	0	0	0	0	0	0	9698.528083717682	0	0	9698.528083717682	0.0	0	0	931.349651879409	1745.7350550691826	0	0	0	0	0	0	0	0	0	0	0	
8	2021-01-01 08:00:00	9789.803577304938	0	0	0	0.0	0	0	0	1641.1626716993999	0	0	0	0	0	0	0	0	0	0	0	9789.803577304938	0	0	9789.803577304938	0.0	0	0	1641.1626716993999	1762.1646439148888	0	0	0	0	0	0	0	0	0	0	0	
9	2021-01-01 09:00:00	7422.733202480321	0	0	0	0.0	0	0	0	1066.349851868323	0	0	0	0	0	0	0	0	0	0	0	7422.733202480321	0	0	7422.733202480321	0.0	0	0	1066.349851868323	1484.5466404960644	0	0	0	0	0	0	0	0	0	0	0	
